,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
372,4,5:58.0,,J. Dudley misses 3-pt jump shot from 30 ft,93,91
373,4,5:55.0,Defensive rebound by D. Sabonis,,93,91
374,4,5:46.0,Turnover by D. Sabonis (bad pass; steal by S. Dinwiddie),,93,91
375,4,5:42.0,,S. Dinwiddie makes 2-pt layup from 3 ft (assist by J. Allen),93,93
376,4,5:35.0,Indiana full timeout,,93,93
377,4,5:35.0,B. Bogdanović enters the game for C. Joseph,,93,93
378,4,5:35.0,D. Collison enters the game for D. McDermott,,93,93
379,4,5:35.0,M. Turner enters the game for D. Sabonis,,93,93
380,4,5:27.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by D. Collison),,96,93
381,4,5:06.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by J. Dudley),96,96
382,4,4:47.0,T. Young makes 2-pt layup from 4 ft (assist by V. Oladipo),,98,96
383,4,4:33.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by J. Dudley),98,99
384,4,4:20.0,Personal foul by J. Harris (drawn by B. Bogdanović),,98,99
385,4,4:09.0,D. Collison misses 2-pt jump shot from 21 ft,,98,99
386,4,4:07.0,,Defensive rebound by Team,98,99
387,4,4:07.0,Loose ball foul by M. Turner (drawn by R. Kurucs),,98,99
388,4,4:07.0,,R. Kurucs misses free throw 1 of 2,98,99
389,4,4:07.0,,Offensive rebound by Team,98,99
390,4,4:07.0,,R. Kurucs makes free throw 2 of 2,98,100
391,4,3:53.0,T. Young misses 2-pt layup from 4 ft (block by J. Dudley),,98,100
392,4,3:50.0,,Defensive rebound by J. Harris,98,100
393,4,3:46.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,98,100
394,4,3:44.0,Defensive rebound by Team,,98,100
395,4,3:44.0,,Loose ball foul by R. Kurucs (drawn by M. Turner),98,100
396,4,3:44.0,Indiana full timeout,,98,100
397,4,3:31.0,Personal foul by S. Dinwiddie (drawn by V. Oladipo),,98,100
398,4,3:31.0,V. Oladipo makes free throw 1 of 2,,99,100
399,4,3:31.0,V. Oladipo makes free throw 2 of 2,,100,100
400,4,3:18.0,Violation by Team (kicked ball),,100,100
401,4,3:08.0,,R. Kurucs makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),100,103
402,4,2:56.0,Personal foul by J. Dudley (drawn by V. Oladipo),,100,103
403,4,2:56.0,V. Oladipo makes free throw 1 of 2,,101,103
404,4,2:56.0,C. Joseph enters the game for D. Collison,,101,103
405,4,2:56.0,V. Oladipo makes free throw 2 of 2,,102,103
406,4,2:52.0,,Personal foul by C. Joseph (drawn by R. Kurucs),102,103
407,4,2:52.0,,R. Kurucs makes free throw 1 of 2,102,104
408,4,2:52.0,D. Collison enters the game for C. Joseph,,102,104
409,4,2:52.0,,R. Kurucs misses free throw 2 of 2,102,104
410,4,2:48.0,Defensive rebound by V. Oladipo,,102,104
411,4,2:36.0,V. Oladipo makes 2-pt jump shot from 20 ft,,104,104
412,4,2:19.0,,J. Harris misses 2-pt jump shot from 6 ft,104,104
413,4,2:18.0,Defensive rebound by Team,,104,104
414,4,2:01.0,V. Oladipo makes 2-pt dunk from 3 ft,,106,104
415,4,1:44.0,,Personal foul by D. Collison (drawn by J. Dudley),106,104
416,4,1:44.0,,J. Dudley misses free throw 1 of 2,106,104
417,4,1:44.0,,Offensive rebound by Team,106,104
418,4,1:44.0,,J. Dudley misses free throw 2 of 2,106,104
419,4,1:40.0,,Offensive rebound by Team,106,104
420,4,1:40.0,,Brooklyn full timeout,106,104
421,4,1:35.0,,Offensive foul by J. Dudley (drawn by V. Oladipo),106,104
422,4,1:35.0,,Turnover by J. Dudley (offensive foul),106,104
423,4,1:22.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,109,104
424,4,1:12.0,,S. Dinwiddie misses 2-pt layup from 4 ft (block by M. Turner),109,104
425,4,1:09.0,Defensive rebound by M. Turner,,109,104
426,4,1:09.0,Shooting foul by R. Kurucs (drawn by D. Collison),,109,104
427,4,1:09.0,Technical foul by K. Atkinson,,109,104
428,4,1:09.0,B. Bogdanović makes technical free throw,,110,104
429,4,1:09.0,,K. Atkinson ejected from game,110,104
430,4,1:09.0,D. Collison misses free throw 1 of 2,,110,104
431,4,1:09.0,Offensive rebound by Team,,110,104
432,4,1:09.0,D. Collison makes free throw 2 of 2,,111,104
433,4,1:00.0,,Personal foul by T. Young (drawn by R. Kurucs),111,104
434,4,1:00.0,,R. Kurucs makes free throw 1 of 2,111,105
435,4,1:00.0,,R. Kurucs makes free throw 2 of 2,111,106
436,4,0:39.0,V. Oladipo makes 3-pt jump shot from 26 ft,,114,106
437,4,0:30.0,,J. Harris misses 3-pt jump shot from 25 ft,114,106
438,4,0:28.0,Defensive rebound by M. Turner,,114,106
439,4,0:05.0,Turnover by Team (shot clock),,114,106
