,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
389,4,6:06.0,,T. Johnson makes 2-pt jump shot from 6 ft (assist by D. Booker),94,108
390,4,5:58.0,L. James makes 2-pt jump shot from 4 ft,,96,108
391,4,5:58.0,Shooting foul by D. Ayton (drawn by L. James),,96,108
392,4,5:58.0,L. James makes free throw 1 of 1,,97,108
393,4,5:45.0,,T. Johnson misses 3-pt jump shot from 25 ft,97,108
394,4,5:41.0,,Offensive rebound by D. Ayton,97,108
395,4,5:41.0,,D. Ayton misses 2-pt dunk from 1 ft,97,108
396,4,5:41.0,,Offensive rebound by D. Ayton,97,108
397,4,5:37.0,,D. Ayton misses 2-pt layup from 1 ft (block by J. McGee),97,108
398,4,5:37.0,Defensive rebound by L. James,,97,108
399,4,5:27.0,L. James makes 3-pt jump shot from 26 ft (assist by B. Ingram),,100,108
400,4,4:58.0,,Turnover by Team (shot clock),100,108
401,4,4:41.0,L. James misses 3-pt jump shot from 26 ft,,100,108
402,4,4:38.0,,Defensive rebound by Team,100,108
403,4,4:38.0,,K. Oubre enters the game for D. Bender,100,108
404,4,4:26.0,,Turnover by D. Booker (traveling),100,108
405,4,4:26.0,LA Lakers full timeout,,100,108
406,4,4:14.0,Turnover by B. Ingram (bad pass; steal by D. Ayton),,100,108
407,4,3:56.0,,K. Oubre misses 2-pt layup from 1 ft,100,108
408,4,3:54.0,Defensive rebound by L. James,,100,108
409,4,3:50.0,B. Ingram makes 3-pt jump shot from 24 ft (assist by L. James),,103,108
410,4,3:35.0,,D. Booker makes 2-pt jump shot from 15 ft,103,110
411,4,3:31.0,LA Lakers full timeout,,103,110
412,4,3:22.0,J. McGee makes 2-pt dunk at rim (assist by L. James),,105,110
413,4,3:05.0,,D. Booker misses 2-pt jump shot from 16 ft,105,110
414,4,3:03.0,Defensive rebound by J. McGee,,105,110
415,4,2:55.0,L. James misses 2-pt layup from 3 ft,,105,110
416,4,2:53.0,,Defensive rebound by M. Bridges,105,110
417,4,2:39.0,,Shooting foul by J. Hart (drawn by D. Booker),105,110
418,4,2:39.0,,D. Booker makes free throw 1 of 2,105,111
419,4,2:39.0,,D. Booker makes free throw 2 of 2,105,112
420,4,2:33.0,K. Kuzma misses 3-pt jump shot from 26 ft,,105,112
421,4,2:29.0,,Defensive rebound by D. Ayton,105,112
422,4,2:11.0,,Offensive foul by D. Booker (drawn by L. James),105,112
423,4,2:11.0,,Turnover by D. Booker (offensive foul),105,112
424,4,2:11.0,R. Bullock enters the game for J. McGee,,105,112
425,4,1:57.0,R. Bullock misses 3-pt jump shot from 24 ft,,105,112
426,4,1:54.0,Offensive rebound by J. Hart,,105,112
427,4,1:54.0,J. Hart makes 2-pt layup from 1 ft,,107,112
428,4,1:32.0,,D. Booker misses 3-pt jump shot from 29 ft,107,112
429,4,1:28.0,Defensive rebound by R. Bullock,,107,112
430,4,1:19.0,LA Lakers full timeout,,107,112
431,4,1:14.0,L. James makes 2-pt dunk at rim,,109,112
432,4,0:52.0,,Personal foul by J. Hart (drawn by D. Ayton),109,112
433,4,0:52.0,,D. Ayton makes free throw 1 of 2,109,113
434,4,0:52.0,,D. Ayton makes free throw 2 of 2,109,114
435,4,0:47.0,Shooting foul by D. Ayton (drawn by L. James),,109,114
436,4,0:47.0,L. James misses free throw 1 of 2,,109,114
437,4,0:47.0,Offensive rebound by Team,,109,114
438,4,0:47.0,J. McGee enters the game for J. Hart,,109,114
439,4,0:47.0,,R. Holmes enters the game for T. Johnson,109,114
440,4,0:47.0,L. James misses free throw 2 of 2,,109,114
441,4,0:44.0,,Defensive rebound by R. Holmes,109,114
442,4,0:44.0,,Phoenix full timeout,109,114
443,4,0:44.0,J. Hart enters the game for J. McGee,,109,114
444,4,0:44.0,,T. Johnson enters the game for R. Holmes,109,114
445,4,0:42.0,,Personal foul by K. Kuzma (drawn by T. Johnson),109,114
446,4,0:42.0,,T. Johnson makes free throw 1 of 2,109,115
447,4,0:42.0,,T. Johnson makes free throw 2 of 2,109,116
448,4,0:31.0,B. Ingram misses 2-pt jump shot from 16 ft,,109,116
449,4,0:28.0,,Defensive rebound by D. Ayton,109,116
450,4,0:17.0,,Personal foul by K. Kuzma (drawn by T. Johnson),109,116
451,4,0:17.0,,T. Johnson makes free throw 1 of 2,109,117
452,4,0:17.0,,T. Johnson makes free throw 2 of 2,109,118
453,4,0:06.0,J. Hart misses 3-pt jump shot from 26 ft,,109,118
454,4,0:02.0,,Defensive rebound by D. Ayton,109,118
