,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
384,4,9:12.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by I. Smith),,94,88
385,4,9:11.0,,Chicago full timeout,94,88
386,4,9:11.0,,B. Portis enters the game for J. Parker,94,88
387,4,8:54.0,,Z. LaVine misses 2-pt jump shot from 14 ft,94,88
388,4,8:52.0,Defensive rebound by S. Johnson,,94,88
389,4,8:43.0,L. Galloway misses 3-pt jump shot from 25 ft,,94,88
390,4,8:38.0,Offensive rebound by L. Galloway,,94,88
391,4,8:25.0,A. Drummond misses 2-pt jump shot from 11 ft,,94,88
392,4,8:25.0,Offensive rebound by Team,,94,88
393,4,8:25.0,,C. Payne enters the game for R. Arcidiacono,94,88
394,4,8:25.0,Turnover by Team (shot clock),,94,88
395,4,8:08.0,,B. Portis makes 2-pt jump shot from 6 ft (assist by Z. LaVine),94,90
396,4,7:44.0,Turnover by I. Smith (traveling),,94,90
397,4,7:44.0,B. Griffin enters the game for G. Robinson,,94,90
398,4,7:33.0,,B. Portis misses 3-pt jump shot from 26 ft,94,90
399,4,7:31.0,,Offensive rebound by Team,94,90
400,4,7:27.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by C. Payne),94,92
401,4,7:04.0,I. Smith makes 3-pt jump shot from 28 ft (assist by L. Galloway),,97,92
402,4,6:41.0,,A. Blakeney makes 2-pt jump shot from 8 ft (assist by Z. LaVine),97,94
403,4,6:41.0,Loose ball foul by A. Drummond (drawn by R. Lopez),,97,94
404,4,6:41.0,Z. Pachulia enters the game for A. Drummond,,97,94
405,4,6:41.0,,R. Lopez makes free throw 1 of 1,97,95
406,4,6:24.0,S. Johnson makes 3-pt jump shot from 25 ft (assist by B. Griffin),,100,95
407,4,6:07.0,,Offensive foul by R. Lopez (drawn by Z. Pachulia),100,95
408,4,6:07.0,,Turnover by R. Lopez (offensive foul),100,95
409,4,6:07.0,,W. Carter enters the game for A. Blakeney,100,95
410,4,6:07.0,,J. Holiday enters the game for R. Lopez,100,95
411,4,5:47.0,S. Johnson misses 3-pt jump shot from 23 ft,,100,95
412,4,5:45.0,,Defensive rebound by B. Portis,100,95
413,4,5:37.0,,Personal foul by I. Smith (drawn by Z. LaVine),100,95
414,4,5:30.0,,Shooting foul by B. Griffin (drawn by B. Portis),100,95
415,4,5:30.0,,B. Portis makes free throw 1 of 2,100,96
416,4,5:30.0,R. Bullock enters the game for L. Galloway,,100,96
417,4,5:30.0,R. Jackson enters the game for S. Johnson,,100,96
418,4,5:30.0,,B. Portis makes free throw 2 of 2,100,97
419,4,5:07.0,B. Griffin makes 3-pt jump shot from 24 ft,,103,97
420,4,4:53.0,,Personal foul by R. Jackson (drawn by Z. LaVine),103,97
421,4,4:53.0,,J. Parker enters the game for W. Carter,103,97
422,4,4:47.0,,Z. LaVine makes 2-pt layup from 2 ft,103,99
423,4,4:27.0,B. Griffin makes 2-pt layup from 1 ft,,105,99
424,4,4:09.0,,B. Portis makes 2-pt layup from 1 ft,105,101
425,4,3:58.0,Offensive foul by R. Bullock (drawn by J. Holiday),,105,101
426,4,3:58.0,Turnover by R. Bullock (offensive foul),,105,101
427,4,3:50.0,,B. Portis misses 2-pt jump shot from 12 ft,105,101
428,4,3:49.0,Defensive rebound by Team,,105,101
429,4,3:49.0,,Loose ball foul by B. Portis (drawn by Z. Pachulia),105,101
430,4,3:27.0,B. Griffin misses 2-pt jump shot from 21 ft,,105,101
431,4,3:23.0,,Defensive rebound by J. Holiday,105,101
432,4,3:15.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by C. Payne),105,104
433,4,3:12.0,Detroit full timeout,,105,104
434,4,3:12.0,A. Drummond enters the game for Z. Pachulia,,105,104
435,4,2:53.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by B. Griffin),,108,104
436,4,2:38.0,,B. Portis misses 3-pt jump shot from 26 ft,108,104
437,4,2:35.0,Defensive rebound by B. Griffin,,108,104
438,4,2:17.0,I. Smith misses 2-pt layup from 2 ft,,108,104
439,4,2:17.0,Offensive rebound by A. Drummond,,108,104
440,4,2:17.0,A. Drummond makes 2-pt layup from 2 ft,,110,104
441,4,2:17.0,,Chicago full timeout,110,104
442,4,2:07.0,,Z. LaVine misses 2-pt layup from 2 ft,110,104
443,4,2:07.0,,Offensive rebound by B. Portis,110,104
444,4,2:07.0,,B. Portis misses 2-pt layup from 1 ft,110,104
445,4,2:07.0,,Offensive rebound by Team,110,104
446,4,2:01.0,,Z. LaVine makes 2-pt layup from 2 ft,110,106
447,4,1:47.0,I. Smith makes 3-pt jump shot from 25 ft,,113,106
448,4,1:39.0,,Z. LaVine misses 3-pt jump shot from 25 ft,113,106
449,4,1:39.0,,Offensive rebound by C. Payne,113,106
450,4,1:36.0,,Shooting foul by I. Smith (drawn by C. Payne),113,106
451,4,1:36.0,,C. Payne makes free throw 1 of 3,113,107
452,4,1:36.0,,C. Payne makes free throw 2 of 3,113,108
453,4,1:36.0,,C. Payne makes free throw 3 of 3,113,109
454,4,1:20.0,B. Griffin misses 2-pt jump shot from 4 ft,,113,109
455,4,1:20.0,Offensive rebound by A. Drummond,,113,109
456,4,1:19.0,A. Drummond misses 2-pt layup at rim,,113,109
457,4,1:19.0,,Defensive rebound by Team,113,109
458,4,1:19.0,Loose ball foul by A. Drummond (drawn by C. Payne),,113,109
459,4,1:19.0,S. Johnson enters the game for A. Drummond,,113,109
460,4,1:19.0,,C. Payne makes free throw 1 of 2,113,110
461,4,1:19.0,,C. Payne makes free throw 2 of 2,113,111
462,4,1:00.0,B. Griffin makes 3-pt jump shot from 25 ft,,116,111
463,4,0:55.0,,Personal take foul by R. Jackson (drawn by J. Holiday),116,111
464,4,0:55.0,,J. Holiday makes free throw 1 of 2,116,112
465,4,0:55.0,,J. Holiday makes free throw 2 of 2,116,113
466,4,0:33.0,B. Griffin misses 2-pt hook shot from 9 ft,,116,113
467,4,0:31.0,,Defensive rebound by J. Parker,116,113
468,4,0:24.0,,Z. LaVine makes 3-pt jump shot from 26 ft,116,116
469,4,0:24.0,Detroit full timeout,,116,116
470,4,0:05.0,I. Smith makes 2-pt layup from 2 ft,,118,116
