,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
384,3,0:34.0,Shooting foul by W. Matthews (drawn by A. Wiggins),,99,97
385,3,0:34.0,A. Wiggins misses free throw 1 of 2,,99,97
386,3,0:34.0,Offensive rebound by Team,,99,97
387,3,0:34.0,,L. Dončić enters the game for W. Matthews,99,97
388,3,0:34.0,A. Wiggins misses free throw 2 of 2,,99,97
389,3,0:32.0,,Defensive rebound by M. Kleber,99,97
390,3,0:15.0,,Personal foul by A. Wiggins (drawn by L. Dončić),99,97
391,3,0:15.0,C. Williams enters the game for A. Wiggins,,99,97
392,3,0:04.0,,D. Powell misses 3-pt jump shot from 25 ft,99,97
393,3,0:01.0,Defensive rebound by D. Rose,,99,97
394,3,0:00.0,D. Rose misses 3-pt jump shot from 54 ft,,99,97
395,3,0:00.0,Offensive rebound by Team,,99,97
396,4,11:42.0,,W. Matthews misses 2-pt jump shot from 6 ft,99,97
397,4,11:39.0,Defensive rebound by D. Rose,,99,97
398,4,11:35.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by D. Rose),,102,97
399,4,11:21.0,,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),102,99
400,4,11:03.0,A. Tolliver misses 3-pt jump shot from 24 ft,,102,99
401,4,11:00.0,,Defensive rebound by D. Powell,102,99
402,4,10:57.0,,J. Brunson makes 2-pt jump shot from 19 ft,102,101
403,4,10:37.0,D. Rose makes 2-pt layup from 2 ft,,104,101
404,4,10:28.0,,M. Kleber misses 3-pt jump shot from 25 ft,104,101
405,4,10:25.0,Defensive rebound by G. Dieng,,104,101
406,4,10:14.0,Turnover by C. Williams (step out of bounds),,104,101
407,4,10:02.0,,Personal foul by A. Tolliver (drawn by D. Powell),104,101
408,4,10:02.0,,D. Smith enters the game for J. Barea,104,101
409,4,9:57.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Powell),104,103
410,4,9:39.0,D. Rose makes 2-pt jump shot from 18 ft,,106,103
411,4,9:29.0,,W. Matthews makes 2-pt layup at rim (assist by D. Powell),106,105
412,4,9:15.0,G. Dieng makes 2-pt jump shot from 16 ft (assist by D. Rose),,108,105
413,4,8:58.0,,Shooting foul by G. Dieng (drawn by D. Powell),108,105
414,4,8:58.0,,D. Powell makes free throw 1 of 2,108,106
415,4,8:58.0,J. Teague enters the game for T. Jones,,108,106
416,4,8:58.0,,D. Powell misses free throw 2 of 2,108,106
417,4,8:54.0,Defensive rebound by A. Tolliver,,108,106
418,4,8:46.0,D. Rose misses 2-pt jump shot from 14 ft,,108,106
419,4,8:42.0,,Defensive rebound by D. Smith,108,106
420,4,8:38.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Smith),108,109
421,4,8:36.0,Minnesota full timeout,,108,109
422,4,8:36.0,K. Towns enters the game for G. Dieng,,108,109
423,4,8:24.0,K. Towns makes 3-pt jump shot from 26 ft (assist by D. Rose),,111,109
424,4,8:06.0,,D. Smith misses 2-pt jump shot from 2 ft,111,109
425,4,8:05.0,,Offensive rebound by D. Powell,111,109
426,4,8:04.0,,D. Powell makes 2-pt dunk at rim,111,111
427,4,7:47.0,Turnover by C. Williams (out of bounds lost ball),,111,111
428,4,7:43.0,,D. Smith misses 2-pt layup from 2 ft,111,111
429,4,7:43.0,,Offensive rebound by Team,111,111
430,4,7:43.0,Loose ball foul by A. Tolliver (drawn by D. Powell),,111,111
431,4,7:37.0,,Personal foul by C. Williams (drawn by W. Matthews),111,111
432,4,7:30.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Smith),111,114
433,4,7:13.0,D. Rose makes 2-pt layup from 2 ft,,113,114
434,4,6:57.0,,D. Smith misses 3-pt jump shot from 25 ft,113,114
435,4,6:54.0,,Offensive rebound by M. Kleber,113,114
436,4,6:46.0,,J. Brunson makes 2-pt jump shot from 6 ft,113,116
437,4,6:28.0,K. Towns makes 2-pt hook shot from 9 ft,,115,116
438,4,6:17.0,,D. Powell makes 2-pt layup from 1 ft (assist by D. Smith),115,118
439,4,6:17.0,,Shooting foul by K. Towns (drawn by D. Powell),115,118
440,4,6:17.0,T. Gibson enters the game for A. Tolliver,,115,118
441,4,6:17.0,,D. Powell makes free throw 1 of 1,115,119
442,4,6:01.0,K. Towns misses 3-pt jump shot from 23 ft,,115,119
443,4,5:59.0,,Defensive rebound by W. Matthews,115,119
444,4,5:52.0,,Personal foul by C. Williams (drawn by W. Matthews),115,119
445,4,5:52.0,A. Wiggins enters the game for C. Williams,,115,119
446,4,5:52.0,,D. Jordan enters the game for D. Powell,115,119
447,4,5:52.0,,W. Matthews misses free throw 1 of 2,115,119
448,4,5:52.0,,Offensive rebound by Team,115,119
449,4,5:52.0,,W. Matthews makes free throw 2 of 2,115,120
450,4,5:32.0,D. Rose makes 3-pt jump shot from 25 ft (assist by J. Teague),,118,120
451,4,5:25.0,,Dallas full timeout,118,120
452,4,5:25.0,,L. Dončić enters the game for J. Brunson,118,120
453,4,5:25.0,,D. Finney-Smith enters the game for M. Kleber,118,120
454,4,5:14.0,,D. Smith makes 2-pt layup from 1 ft,118,122
455,4,4:58.0,A. Wiggins misses 3-pt jump shot from 27 ft,,118,122
456,4,4:55.0,,Defensive rebound by D. Finney-Smith,118,122
457,4,4:53.0,,L. Dončić misses 3-pt jump shot from 25 ft,118,122
458,4,4:52.0,Defensive rebound by Team,,118,122
459,4,4:52.0,,Loose ball foul by D. Jordan (drawn by J. Teague),118,122
460,4,4:30.0,K. Towns makes 2-pt jump shot from 6 ft,,120,122
461,4,4:17.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Smith),120,125
462,4,3:50.0,J. Teague makes 2-pt jump shot from 11 ft,,122,125
463,4,3:32.0,,D. Smith misses 3-pt jump shot from 26 ft,122,125
464,4,3:27.0,Defensive rebound by T. Gibson,,122,125
465,4,3:20.0,D. Rose misses 2-pt jump shot from 8 ft,,122,125
466,4,3:20.0,,Defensive rebound by Team,122,125
467,4,3:20.0,Loose ball foul by T. Gibson (drawn by D. Jordan),,122,125
468,4,3:20.0,,D. Jordan makes free throw 1 of 2,122,126
469,4,3:20.0,,D. Jordan makes free throw 2 of 2,122,127
470,4,3:20.0,Minnesota full timeout,,122,127
471,4,3:06.0,K. Towns makes 2-pt hook shot from 7 ft (assist by A. Wiggins),,124,127
472,4,2:45.0,,L. Dončić makes 2-pt jump shot from 9 ft,124,129
473,4,2:27.0,K. Towns makes 2-pt jump shot from 10 ft (assist by A. Wiggins),,126,129
474,4,2:09.0,,L. Dončić makes 2-pt jump shot from 11 ft,126,131
475,4,1:50.0,Personal foul by D. Finney-Smith (drawn by K. Towns),,126,131
476,4,1:41.0,Personal foul by D. Finney-Smith (drawn by K. Towns),,126,131
477,4,1:41.0,K. Towns misses free throw 1 of 2,,126,131
478,4,1:41.0,Offensive rebound by Team,,126,131
479,4,1:41.0,,D. Powell enters the game for D. Finney-Smith,126,131
480,4,1:41.0,K. Towns makes free throw 2 of 2,,127,131
481,4,1:27.0,,D. Smith makes 2-pt layup from 1 ft,127,133
482,4,1:27.0,Minnesota full timeout,,127,133
483,4,1:21.0,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Teague),,130,133
484,4,1:01.0,,Turnover by L. Dončić (bad pass; steal by D. Rose),130,133
485,4,0:59.0,D. Rose makes 2-pt layup from 1 ft,,132,133
486,4,0:59.0,,Dallas full timeout,132,133
487,4,0:59.0,,D. Finney-Smith enters the game for D. Powell,132,133
488,4,0:44.0,,Shooting foul by K. Towns (drawn by L. Dončić),132,133
489,4,0:44.0,,L. Dončić misses free throw 1 of 2,132,133
490,4,0:44.0,,Offensive rebound by Team,132,133
491,4,0:44.0,,L. Dončić makes free throw 2 of 2,132,134
492,4,0:32.0,J. Teague misses 2-pt jump shot from 10 ft,,132,134
493,4,0:30.0,Offensive rebound by T. Gibson,,132,134
494,4,0:27.0,T. Gibson makes 2-pt jump shot from 11 ft (assist by J. Teague),,134,134
495,4,0:06.0,,D. Smith makes 2-pt jump shot from 20 ft,134,136
496,4,0:06.0,,Shooting foul by D. Rose (drawn by D. Smith),134,136
497,4,0:06.0,,D. Smith makes free throw 1 of 1,134,137
498,4,0:06.0,Minnesota full timeout,,134,137
499,4,0:06.0,A. Tolliver enters the game for T. Gibson,,134,137
500,4,0:06.0,,M. Kleber enters the game for D. Jordan,134,137
501,4,0:06.0,,Dallas full timeout,134,137
502,4,0:03.0,Personal foul by W. Matthews (drawn by K. Towns),,134,137
503,4,0:03.0,K. Towns makes free throw 1 of 2,,135,137
504,4,0:03.0,,D. Jordan enters the game for L. Dončić,135,137
505,4,0:03.0,,D. Powell enters the game for W. Matthews,135,137
506,4,0:03.0,K. Towns makes free throw 2 of 2,,136,137
507,4,0:03.0,,Personal take foul by K. Towns (drawn by D. Smith),136,137
508,4,0:03.0,,D. Smith makes free throw 1 of 2,136,138
509,4,0:03.0,,L. Dončić enters the game for D. Jordan,136,138
510,4,0:03.0,,W. Matthews enters the game for D. Powell,136,138
511,4,0:03.0,,D. Smith makes free throw 2 of 2,136,139
512,4,0:02.0,Turnover by D. Rose (bad pass),,136,139
513,4,0:00.0,,Personal take foul by A. Wiggins (drawn by D. Smith),136,139
514,4,0:00.0,J. Okogie enters the game for A. Wiggins,,136,139
515,4,0:00.0,,D. Smith misses free throw 1 of 2,136,139
516,4,0:00.0,,Offensive rebound by Team,136,139
517,4,0:00.0,,D. Smith makes free throw 2 of 2,136,140
