,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
418,4,2:38.0,,D. Dotson makes 2-pt jump shot from 16 ft,116,98
419,4,2:15.0,D. Graham misses 3-pt jump shot from 26 ft,,116,98
420,4,2:13.0,,Defensive rebound by K. Knox,116,98
421,4,2:06.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by D. Dotson),116,101
422,4,1:48.0,Personal foul by C. Lee (drawn by W. Hernangómez),,116,101
423,4,1:48.0,W. Hernangómez misses free throw 1 of 2,,116,101
424,4,1:48.0,Offensive rebound by Team,,116,101
425,4,1:48.0,W. Hernangómez makes free throw 2 of 2,,117,101
426,4,1:36.0,,D. Dotson makes 2-pt jump shot from 3 ft,117,103
427,4,1:22.0,N. Batum misses 3-pt jump shot from 26 ft,,117,103
428,4,1:20.0,,Defensive rebound by R. Baker,117,103
429,4,1:18.0,,C. Lee makes 2-pt layup from 1 ft (assist by R. Baker),117,105
430,4,1:18.0,,Shooting foul by N. Batum (drawn by C. Lee),117,105
431,4,1:18.0,,C. Lee misses free throw 1 of 1,117,105
432,4,1:16.0,Defensive rebound by N. Batum,,117,105
433,4,1:03.0,D. Graham makes 2-pt jump shot from 7 ft,,119,105
434,4,0:49.0,,C. Lee misses 3-pt jump shot from 26 ft,119,105
435,4,0:47.0,Defensive rebound by M. Bridges,,119,105
436,4,0:24.0,Turnover by M. Monk (bad pass; steal by R. Baker),,119,105
437,4,0:19.0,,C. Lee makes 2-pt layup from 1 ft (assist by R. Baker),119,107
438,4,0:19.0,Violation by Team (def goaltending),,119,107
