,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
376,4,8:11.0,B. Griffin makes 2-pt layup from 1 ft,,81,102
377,4,8:05.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),81,105
378,4,7:53.0,Turnover by J. Leuer (offensive foul),,81,105
379,4,7:53.0,Offensive foul by J. Leuer (drawn by B. Lopez),,81,105
380,4,7:40.0,,E. Bledsoe misses 2-pt jump shot from 9 ft,81,105
381,4,7:38.0,Defensive rebound by B. Griffin,,81,105
382,4,7:25.0,Shooting foul by G. Hill (drawn by K. Thomas),,81,105
383,4,7:25.0,,Milwaukee full timeout,81,105
384,4,7:25.0,G. Robinson enters the game for J. Leuer,,81,105
385,4,7:25.0,,K. Middleton enters the game for T. Snell,81,105
386,4,7:25.0,K. Thomas makes free throw 1 of 3,,82,105
387,4,7:25.0,K. Thomas makes free throw 2 of 3,,83,105
388,4,7:25.0,K. Thomas makes free throw 3 of 3,,84,105
389,4,7:11.0,,K. Middleton misses 2-pt jump shot from 13 ft,84,105
390,4,7:09.0,,Offensive rebound by K. Middleton,84,105
391,4,7:05.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by G. Hill),84,108
392,4,6:44.0,B. Griffin misses 2-pt hook shot from 12 ft,,84,108
393,4,6:41.0,,Defensive rebound by D. Wilson,84,108
394,4,6:30.0,,B. Lopez makes 3-pt jump shot from 29 ft (assist by E. Bledsoe),84,111
395,4,6:15.0,Def 3 sec tech foul by Team,,84,111
396,4,6:15.0,K. Thomas makes technical free throw,,85,111
397,4,6:15.0,,Technical foul by B. Lopez,85,111
398,4,6:15.0,K. Thomas makes technical free throw,,86,111
399,4,6:15.0,J. Leuer enters the game for B. Griffin,,86,111
400,4,5:59.0,K. Thomas misses 2-pt jump shot from 14 ft,,86,111
401,4,5:56.0,,Defensive rebound by B. Lopez,86,111
402,4,5:54.0,,G. Hill misses 3-pt jump shot from 27 ft,86,111
403,4,5:51.0,Defensive rebound by B. Brown,,86,111
404,4,5:51.0,L. Galloway enters the game for R. Bullock,,86,111
405,4,5:34.0,G. Robinson misses 2-pt layup from 8 ft,,86,111
406,4,5:32.0,,Defensive rebound by K. Middleton,86,111
407,4,5:25.0,,G. Hill makes 2-pt layup from 1 ft (assist by E. Bledsoe),86,113
408,4,5:17.0,J. Leuer misses 2-pt jump shot from 19 ft,,86,113
409,4,5:14.0,,Defensive rebound by D. Wilson,86,113
410,4,5:09.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,86,113
411,4,5:05.0,,Offensive rebound by K. Middleton,86,113
412,4,5:04.0,,B. Lopez misses 3-pt jump shot from 32 ft,86,113
413,4,5:00.0,Defensive rebound by J. Leuer,,86,113
414,4,4:53.0,G. Robinson makes 2-pt jump shot from 23 ft (assist by J. Leuer),,88,113
415,4,4:37.0,,K. Middleton makes 3-pt jump shot from 27 ft,88,116
416,4,4:23.0,Shooting foul by K. Middleton (drawn by K. Thomas),,88,116
417,4,4:23.0,K. Thomas misses free throw 1 of 2,,88,116
418,4,4:23.0,Offensive rebound by Team,,88,116
419,4,4:23.0,,P. Connaughton enters the game for E. Bledsoe,88,116
420,4,4:23.0,,T. Maker enters the game for B. Lopez,88,116
421,4,4:23.0,,J. Smith enters the game for K. Middleton,88,116
422,4,4:23.0,,T. Snell enters the game for D. Wilson,88,116
423,4,4:23.0,K. Thomas misses free throw 2 of 2,,88,116
424,4,4:23.0,Offensive rebound by J. Leuer,,88,116
425,4,4:16.0,K. Thomas makes 3-pt jump shot from 24 ft (assist by L. Galloway),,91,116
426,4,3:49.0,,P. Connaughton misses 2-pt jump shot from 6 ft,91,116
427,4,3:46.0,Defensive rebound by B. Brown,,91,116
428,4,3:40.0,L. Galloway misses 3-pt jump shot from 26 ft,,91,116
429,4,3:37.0,,Defensive rebound by J. Smith,91,116
430,4,3:36.0,,Milwaukee full timeout,91,116
431,4,3:36.0,L. Kennard enters the game for B. Brown,,91,116
432,4,3:36.0,,D. DiVincenzo enters the game for G. Hill,91,116
433,4,3:24.0,,J. Smith misses 2-pt jump shot from 11 ft,91,116
434,4,3:21.0,Defensive rebound by K. Thomas,,91,116
435,4,3:04.0,K. Thomas misses 2-pt jump shot from 9 ft,,91,116
436,4,3:01.0,,Defensive rebound by T. Snell,91,116
437,4,2:50.0,,Turnover by T. Maker (lost ball; steal by K. Thomas),91,116
438,4,2:42.0,J. Leuer makes 2-pt jump shot from 13 ft (assist by L. Galloway),,93,116
439,4,2:25.0,,Shooting foul by J. Leuer (drawn by T. Maker),93,116
440,4,2:25.0,,T. Maker misses free throw 1 of 2,93,116
441,4,2:25.0,,Offensive rebound by Team,93,116
442,4,2:25.0,,T. Maker makes free throw 2 of 2,93,117
443,4,2:09.0,L. Kennard misses 2-pt jump shot from 6 ft,,93,117
444,4,2:07.0,Offensive rebound by J. Leuer,,93,117
445,4,1:57.0,L. Galloway misses 2-pt jump shot from 16 ft,,93,117
446,4,1:54.0,,Defensive rebound by T. Maker,93,117
447,4,1:48.0,,P. Connaughton makes 2-pt dunk at rim (assist by D. DiVincenzo),93,119
448,4,1:28.0,K. Thomas makes 3-pt jump shot from 25 ft (assist by L. Galloway),,96,119
449,4,1:11.0,,Turnover by T. Snell (bad pass; steal by G. Robinson),96,119
450,4,1:07.0,L. Galloway misses 2-pt layup from 2 ft (block by D. DiVincenzo),,96,119
451,4,1:07.0,Offensive rebound by Team,,96,119
452,4,0:59.0,L. Galloway misses 3-pt jump shot from 28 ft,,96,119
453,4,0:59.0,,Defensive rebound by Team,96,119
454,4,0:44.0,,Turnover by D. DiVincenzo (bad pass; steal by G. Robinson),96,119
455,4,0:42.0,K. Thomas makes 2-pt dunk from 2 ft (assist by G. Robinson),,98,119
456,4,0:28.0,,P. Connaughton makes 2-pt jump shot from 2 ft,98,121
457,4,0:23.0,Detroit full timeout,,98,121
458,4,0:23.0,J. Calderón enters the game for L. Galloway,,98,121
459,4,0:16.0,L. Kennard misses 2-pt jump shot from 8 ft,,98,121
460,4,0:13.0,,Defensive rebound by J. Smith,98,121
