,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
385,4,7:23.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by G. Harris),,101,94
386,4,7:05.0,,J. McGee makes 2-pt hook shot from 6 ft,101,96
387,4,6:55.0,Shooting foul by K. Kuzma (drawn by M. Morris),,101,96
388,4,6:55.0,,L. Ball enters the game for K. Caldwell-Pope,101,96
389,4,6:55.0,,J. Hart enters the game for L. James,101,96
390,4,6:55.0,M. Morris makes free throw 1 of 2,,102,96
391,4,6:55.0,M. Morris makes free throw 2 of 2,,103,96
392,4,6:38.0,,K. Kuzma misses 2-pt hook shot from 4 ft,103,96
393,4,6:34.0,,J. McGee makes 2-pt layup at rim,103,98
394,4,6:34.0,,Offensive rebound by J. McGee,103,98
395,4,6:19.0,M. Plumlee misses 2-pt hook shot from 11 ft,,103,98
396,4,6:14.0,Offensive rebound by M. Plumlee,,103,98
397,4,6:11.0,M. Morris makes 3-pt jump shot from 26 ft,,106,98
398,4,5:54.0,,Personal foul by T. Lyles (drawn by J. McGee),106,98
399,4,5:54.0,N. Jokić enters the game for M. Plumlee,,106,98
400,4,5:44.0,,L. Stephenson makes 3-pt jump shot from 25 ft (assist by J. McGee),106,101
401,4,5:28.0,T. Lyles misses 2-pt hook shot from 5 ft,,106,101
402,4,5:26.0,,Defensive rebound by L. Ball,106,101
403,4,5:17.0,,L. Stephenson makes 3-pt jump shot from 25 ft,106,104
404,4,5:15.0,Denver full timeout,,106,104
405,4,5:15.0,P. Millsap enters the game for M. Beasley,,106,104
406,4,5:15.0,J. Murray enters the game for T. Lyles,,106,104
407,4,4:58.0,N. Jokić makes 2-pt jump shot from 19 ft (assist by G. Harris),,108,104
408,4,4:33.0,,L. Stephenson makes 2-pt layup from 1 ft,108,106
409,4,4:17.0,P. Millsap misses 2-pt jump shot from 7 ft,,108,106
410,4,4:15.0,,Defensive rebound by J. Hart,108,106
411,4,4:04.0,,L. Stephenson misses 2-pt layup from 2 ft,108,106
412,4,4:00.0,Defensive rebound by J. Murray,,108,106
413,4,3:53.0,Turnover by P. Millsap (lost ball; steal by L. Ball),,108,106
414,4,3:49.0,,Shooting foul by N. Jokić (drawn by J. Hart),108,106
415,4,3:49.0,,J. Hart makes free throw 1 of 2,108,107
416,4,3:49.0,,L. James enters the game for J. McGee,108,107
417,4,3:49.0,,J. Hart makes free throw 2 of 2,108,108
418,4,3:37.0,N. Jokić misses 2-pt jump shot from 6 ft,,108,108
419,4,3:33.0,,Defensive rebound by L. Ball,108,108
420,4,3:30.0,,L. James makes 2-pt dunk from 1 ft (assist by L. Stephenson),108,110
421,4,3:29.0,Denver full timeout,,108,110
422,4,3:29.0,T. Craig enters the game for M. Morris,,108,110
423,4,3:17.0,Turnover by N. Jokić (lost ball; steal by L. Ball),,108,110
424,4,3:00.0,,L. Ball makes 3-pt jump shot from 26 ft,108,113
425,4,2:42.0,G. Harris makes 2-pt jump shot from 13 ft (assist by N. Jokić),,110,113
426,4,2:25.0,,J. Hart misses 3-pt jump shot from 23 ft,110,113
427,4,2:23.0,Defensive rebound by J. Murray,,110,113
428,4,2:07.0,N. Jokić misses 2-pt hook shot from 6 ft,,110,113
429,4,2:04.0,,Defensive rebound by K. Kuzma,110,113
430,4,1:47.0,,K. Kuzma makes 2-pt dunk from 1 ft (assist by L. James),110,115
431,4,1:39.0,Offensive foul by N. Jokić (drawn by L. Ball),,110,115
432,4,1:39.0,Turnover by N. Jokić (offensive foul),,110,115
433,4,1:17.0,,L. James misses 2-pt jump shot from 13 ft,110,115
434,4,1:15.0,,Offensive rebound by Team,110,115
435,4,1:15.0,,Turnover by Team (shot clock),110,115
436,4,1:15.0,T. Lyles enters the game for T. Craig,,110,115
437,4,1:01.0,Turnover by N. Jokić (bad pass; steal by K. Kuzma),,110,115
438,4,0:59.0,,K. Kuzma makes 2-pt dunk from 1 ft,110,117
439,4,0:59.0,Denver full timeout,,110,117
440,4,0:55.0,Shooting foul by J. Hart (drawn by J. Murray),,110,117
441,4,0:55.0,J. Murray makes free throw 1 of 3,,111,117
442,4,0:55.0,J. Murray makes free throw 2 of 3,,112,117
443,4,0:55.0,,J. McGee enters the game for L. Ball,112,117
444,4,0:55.0,J. Murray misses free throw 3 of 3,,112,117
445,4,0:55.0,,Defensive rebound by L. James,112,117
446,4,0:55.0,T. Craig enters the game for N. Jokić,,112,117
447,4,0:55.0,,LA Lakers full timeout,112,117
448,4,0:55.0,,L. Ball enters the game for J. McGee,112,117
449,4,0:38.0,,L. James makes 2-pt layup from 2 ft,112,119
450,4,0:38.0,Denver full timeout,,112,119
451,4,0:38.0,N. Jokić enters the game for T. Craig,,112,119
452,4,0:30.0,G. Harris makes 2-pt layup from 2 ft,,114,119
453,4,0:28.0,,Personal take foul by T. Lyles (drawn by K. Kuzma),114,119
454,4,0:28.0,T. Craig enters the game for N. Jokić,,114,119
455,4,0:25.0,,Personal take foul by T. Craig (drawn by J. Hart),114,119
456,4,0:25.0,,J. Hart makes free throw 1 of 2,114,120
457,4,0:25.0,N. Jokić enters the game for T. Craig,,114,120
458,4,0:25.0,,J. Hart misses free throw 2 of 2,114,120
459,4,0:23.0,Defensive rebound by N. Jokić,,114,120
460,4,0:18.0,J. Murray misses 3-pt jump shot from 26 ft,,114,120
461,4,0:15.0,,Defensive rebound by Team,114,120
462,4,0:12.0,,Personal take foul by P. Millsap (drawn by L. James),114,120
463,4,0:12.0,,L. James misses free throw 1 of 2,114,120
464,4,0:12.0,,Offensive rebound by Team,114,120
465,4,0:12.0,,L. James makes free throw 2 of 2,114,121
466,4,0:05.0,G. Harris misses 3-pt jump shot from 29 ft,,114,121
467,4,0:03.0,Offensive rebound by T. Lyles,,114,121
468,4,0:02.0,T. Lyles misses 2-pt hook shot from 5 ft,,114,121
469,4,0:00.0,,Defensive rebound by J. Hart,114,121
