,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MINNESOTA_ACTION,SAN ANTONIO_SCORE,MINNESOTA_SCORE
379,4,5:11.0,Shooting foul by J. Okogie (drawn by Q. Pondexter),,69,116
380,4,5:11.0,Q. Pondexter makes free throw 1 of 2,,70,116
381,4,5:11.0,,J. Nunnally enters the game for G. Dieng,70,116
382,4,5:11.0,Q. Pondexter makes free throw 2 of 2,,71,116
383,4,5:00.0,,J. Okogie makes 3-pt jump shot from 24 ft (assist by A. Tolliver),71,119
384,4,4:43.0,Personal foul by J. Okogie (drawn by C. Metu),,71,119
385,4,4:43.0,C. Metu makes free throw 1 of 2,,72,119
386,4,4:43.0,J. Poeltl enters the game for D. Cunningham,,72,119
387,4,4:43.0,C. Metu makes free throw 2 of 2,,73,119
388,4,4:26.0,,J. Nunnally misses 3-pt jump shot from 23 ft,73,119
389,4,4:24.0,Defensive rebound by C. Metu,,73,119
390,4,4:14.0,J. Poeltl makes 2-pt hook shot from 5 ft (assist by C. Metu),,75,119
391,4,3:59.0,,L. Deng misses 3-pt jump shot from 25 ft,75,119
392,4,3:57.0,Defensive rebound by D. Bertāns,,75,119
393,4,3:53.0,D. Bertāns makes 2-pt layup from 1 ft (assist by D. White),,77,119
394,4,3:35.0,,J. Okogie makes 3-pt jump shot from 24 ft (assist by T. Jones),77,122
395,4,3:18.0,C. Metu misses 2-pt jump shot from 19 ft,,77,122
396,4,3:15.0,Offensive rebound by D. Bertāns,,77,122
397,4,3:08.0,Q. Pondexter makes 2-pt jump shot from 9 ft (assist by D. White),,79,122
398,4,2:54.0,,A. Tolliver misses 3-pt jump shot from 25 ft,79,122
399,4,2:53.0,Defensive rebound by Team,,79,122
400,4,2:53.0,San Antonio full timeout,,79,122
401,4,2:38.0,D. White makes 2-pt dunk at rim (assist by C. Metu),,81,122
402,4,2:24.0,,Shooting foul by C. Metu (drawn by J. Okogie),81,122
403,4,2:24.0,,J. Okogie misses free throw 1 of 2,81,122
404,4,2:24.0,,Offensive rebound by Team,81,122
405,4,2:24.0,,J. Okogie makes free throw 2 of 2,81,123
406,4,2:16.0,Shooting foul by L. Deng (drawn by Q. Pondexter),,81,123
407,4,2:16.0,Q. Pondexter makes free throw 1 of 2,,82,123
408,4,2:16.0,Q. Pondexter makes free throw 2 of 2,,83,123
409,4,2:06.0,,J. Nunnally misses 3-pt jump shot from 25 ft,83,123
410,4,2:03.0,Defensive rebound by C. Metu,,83,123
411,4,1:51.0,D. White misses 2-pt layup at rim,,83,123
412,4,1:49.0,,Defensive rebound by L. Deng,83,123
413,4,1:44.0,,A. Tolliver makes 3-pt jump shot from 28 ft (assist by T. Jones),83,126
414,4,1:34.0,C. Metu misses 2-pt jump shot from 18 ft,,83,126
415,4,1:30.0,Offensive rebound by J. Poeltl,,83,126
416,4,1:28.0,D. White misses 2-pt layup from 2 ft,,83,126
417,4,1:26.0,,Defensive rebound by J. Okogie,83,126
418,4,1:18.0,,L. Deng makes 2-pt jump shot from 8 ft (assist by J. Nunnally),83,128
419,4,1:18.0,Violation by Team (def goaltending),,83,128
420,4,1:07.0,J. Poeltl makes 2-pt jump shot from 2 ft,,85,128
421,4,0:50.0,,J. Okogie misses 3-pt jump shot from 25 ft,85,128
422,4,0:47.0,Defensive rebound by Q. Pondexter,,85,128
423,4,0:41.0,D. Bertāns makes 2-pt layup from 1 ft (assist by Q. Pondexter),,87,128
424,4,0:29.0,,T. Jones misses 3-pt jump shot from 25 ft,87,128
425,4,0:25.0,Defensive rebound by Q. Pondexter,,87,128
426,4,0:21.0,Q. Pondexter makes 2-pt layup from 1 ft,,89,128
