,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
379,4,6:29.0,D. Gallinari misses 3-pt jump shot from 29 ft,,114,108
380,4,6:29.0,Offensive rebound by Team,,114,108
381,4,6:29.0,Turnover by Team (shot clock),,114,108
382,4,6:18.0,,K. Thompson misses 3-pt jump shot from 24 ft,114,108
383,4,6:16.0,Defensive rebound by M. Harrell,,114,108
384,4,6:12.0,Personal foul by D. Green (drawn by M. Harrell),,114,108
385,4,6:02.0,D. Gallinari misses 2-pt layup from 9 ft,,114,108
386,4,6:02.0,,Defensive rebound by Team,114,108
387,4,6:02.0,S. Gilgeous-Alexander enters the game for L. Shamet,,114,108
388,4,5:55.0,,S. Curry makes 2-pt jump shot from 13 ft,114,110
389,4,5:55.0,,Shooting foul by S. Gilgeous-Alexander (drawn by S. Curry),114,110
390,4,5:55.0,,S. Curry makes free throw 1 of 1,114,111
391,4,5:33.0,D. Gallinari misses 3-pt jump shot from 26 ft (block by S. Curry),,114,111
392,4,5:32.0,Offensive rebound by Team,,114,111
393,4,5:30.0,Turnover by Team (shot clock),,114,111
394,4,5:25.0,,S. Curry misses 3-pt jump shot from 33 ft,114,111
395,4,5:23.0,Defensive rebound by L. Williams,,114,111
396,4,5:12.0,L. Williams misses 2-pt jump shot from 9 ft,,114,111
397,4,5:11.0,,Defensive rebound by K. Durant,114,111
398,4,5:00.0,,K. Durant misses 2-pt jump shot from 14 ft,114,111
399,4,4:59.0,,Offensive rebound by K. Looney,114,111
400,4,4:44.0,,K. Looney misses 2-pt layup from 3 ft (block by M. Harrell),114,111
401,4,4:44.0,Defensive rebound by Team,,114,111
402,4,4:44.0,LA Clippers full timeout,,114,111
403,4,4:44.0,J. Green enters the game for D. Gallinari,,114,111
404,4,4:44.0,L. Shamet enters the game for S. Gilgeous-Alexander,,114,111
405,4,4:44.0,,A. Iguodala enters the game for K. Looney,114,111
406,4,4:24.0,,Violation by Team (kicked ball),114,111
407,4,4:17.0,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),,116,111
408,4,4:04.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),116,114
409,4,3:40.0,P. Beverley misses 3-pt jump shot from 28 ft,,116,114
410,4,3:38.0,,Defensive rebound by K. Durant,116,114
411,4,3:30.0,,K. Durant makes 2-pt dunk from 2 ft,116,116
412,4,3:03.0,Shooting foul by K. Durant (drawn by L. Williams),,116,116
413,4,3:03.0,L. Williams misses free throw 1 of 2,,116,116
414,4,3:03.0,Offensive rebound by Team,,116,116
415,4,3:03.0,L. Williams makes free throw 2 of 2,,117,116
416,4,2:52.0,,K. Thompson misses 3-pt jump shot from 28 ft,117,116
417,4,2:50.0,,Offensive rebound by A. Iguodala,117,116
418,4,2:40.0,,K. Durant makes 2-pt dunk from 2 ft (assist by A. Iguodala),117,118
419,4,2:32.0,L. Williams makes 3-pt jump shot from 25 ft,,120,118
420,4,2:32.0,Shooting foul by K. Durant (drawn by L. Williams),,120,118
421,4,2:32.0,L. Williams makes free throw 1 of 1,,121,118
422,4,2:15.0,,Turnover by S. Curry (bad pass; steal by P. Beverley),121,118
423,4,2:05.0,L. Williams makes 2-pt jump shot from 7 ft,,123,118
424,4,1:53.0,,Personal foul by J. Green (drawn by K. Durant),123,118
425,4,1:53.0,D. Gallinari enters the game for J. Green,,123,118
426,4,1:47.0,,K. Durant misses 3-pt jump shot from 26 ft,123,118
427,4,1:45.0,,Offensive rebound by A. Iguodala,123,118
428,4,1:40.0,,Offensive foul by K. Thompson (drawn by P. Beverley),123,118
429,4,1:40.0,,Turnover by K. Thompson (offensive foul),123,118
430,4,1:30.0,L. Williams makes 2-pt jump shot from 13 ft,,125,118
431,4,1:29.0,,Golden State full timeout,125,118
432,4,1:20.0,,A. Iguodala misses 2-pt layup from 2 ft,125,118
433,4,1:19.0,,Offensive rebound by D. Green,125,118
434,4,1:16.0,,K. Thompson misses 3-pt jump shot from 28 ft,125,118
435,4,1:14.0,Defensive rebound by P. Beverley,,125,118
436,4,0:55.0,L. Williams misses 2-pt jump shot from 17 ft (block by A. Iguodala),,125,118
437,4,0:55.0,Offensive rebound by L. Williams,,125,118
438,4,0:55.0,Turnover by Team (shot clock),,125,118
439,4,0:55.0,G. Temple enters the game for L. Williams,,125,118
440,4,0:46.0,,A. Iguodala misses 3-pt jump shot from 24 ft,125,118
441,4,0:43.0,,Offensive rebound by D. Green,125,118
442,4,0:41.0,,K. Durant misses 3-pt jump shot from 33 ft,125,118
443,4,0:37.0,Defensive rebound by P. Beverley,,125,118
444,4,0:33.0,D. Gallinari makes 2-pt layup from 1 ft (assist by L. Shamet),,127,118
445,4,0:31.0,,S. Curry makes 3-pt jump shot from 33 ft,127,121
446,4,0:20.0,Personal take foul by K. Durant (drawn by D. Gallinari),,127,121
447,4,0:20.0,D. Gallinari makes free throw 1 of 2,,128,121
448,4,0:20.0,D. Gallinari makes free throw 2 of 2,,129,121
449,4,0:11.0,,A. Iguodala misses 3-pt jump shot from 26 ft,129,121
450,4,0:07.0,Defensive rebound by P. Beverley,,129,121
