,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
378,4,3:25.0,N. Vučević misses 3-pt jump shot from 28 ft,,111,104
379,4,3:23.0,,Defensive rebound by M. Turner,111,104
380,4,3:15.0,,D. Collison makes 2-pt layup from 2 ft,111,106
381,4,2:55.0,N. Vučević misses 2-pt layup from 1 ft (block by T. Young),,111,106
382,4,2:55.0,Offensive rebound by Team,,111,106
383,4,2:54.0,E. Fournier misses 2-pt jump shot from 17 ft,,111,106
384,4,2:51.0,,Defensive rebound by B. Bogdanović,111,106
385,4,2:48.0,,Turnover by B. Bogdanović (out of bounds lost ball),111,106
386,4,2:36.0,Personal foul by T. Young (drawn by N. Vučević),,111,106
387,4,2:28.0,Personal foul by M. Turner (drawn by N. Vučević),,111,106
388,4,2:28.0,N. Vučević makes free throw 1 of 2,,112,106
389,4,2:28.0,N. Vučević misses free throw 2 of 2,,112,106
390,4,2:27.0,,Defensive rebound by B. Bogdanović,112,106
391,4,2:18.0,,Shooting foul by T. Ross (drawn by D. Collison),112,106
392,4,2:18.0,,D. Collison misses free throw 1 of 2,112,106
393,4,2:18.0,,Offensive rebound by Team,112,106
394,4,2:18.0,,D. Collison misses free throw 2 of 2,112,106
395,4,2:16.0,,Offensive rebound by W. Matthews,112,106
396,4,2:10.0,,Turnover by B. Bogdanović (bad pass; steal by N. Vučević),112,106
397,4,1:53.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Fournier),,115,106
398,4,1:45.0,,Shooting foul by N. Vučević (drawn by M. Turner),115,106
399,4,1:45.0,,M. Turner makes free throw 1 of 2,115,107
400,4,1:45.0,,M. Turner makes free throw 2 of 2,115,108
401,4,1:25.0,Offensive foul by N. Vučević (drawn by M. Turner),,115,108
402,4,1:25.0,Turnover by N. Vučević (offensive foul),,115,108
403,4,1:07.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,115,108
404,4,1:03.0,,Offensive rebound by Team,115,108
405,4,0:53.0,,M. Turner makes 2-pt dunk from 1 ft (assist by B. Bogdanović),115,110
406,4,0:29.0,D. Augustin makes 2-pt layup from 6 ft,,117,110
407,4,0:29.0,,Indiana full timeout,117,110
408,4,0:29.0,M. Carter-Williams enters the game for D. Augustin,,117,110
409,4,0:29.0,W. Iwundu enters the game for T. Ross,,117,110
410,4,0:20.0,,W. Matthews makes 3-pt jump shot from 27 ft (assist by M. Turner),117,113
411,4,0:20.0,Orlando full timeout,,117,113
412,4,0:20.0,D. Augustin enters the game for M. Carter-Williams,,117,113
413,4,0:20.0,T. Ross enters the game for W. Iwundu,,117,113
414,4,0:13.0,Personal take foul by M. Turner (drawn by N. Vučević),,117,113
415,4,0:13.0,N. Vučević makes free throw 1 of 2,,118,113
416,4,0:13.0,M. Carter-Williams enters the game for D. Augustin,,118,113
417,4,0:13.0,W. Iwundu enters the game for T. Ross,,118,113
418,4,0:13.0,N. Vučević makes free throw 2 of 2,,119,113
419,4,0:13.0,,Indiana full timeout,119,113
420,4,0:13.0,J. Isaac enters the game for N. Vučević,,119,113
421,4,0:12.0,,W. Matthews misses 3-pt jump shot from 23 ft,119,113
422,4,0:10.0,Defensive rebound by J. Isaac,,119,113
423,4,0:10.0,Personal take foul by M. Turner (drawn by J. Isaac),,119,113
424,4,0:10.0,J. Isaac makes free throw 1 of 2,,120,113
425,4,0:10.0,J. Isaac makes free throw 2 of 2,,121,113
426,4,0:08.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,121,113
427,4,0:05.0,,Offensive rebound by T. Young,121,113
428,4,0:00.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),121,116
