,QUARTER,TIME_REMAINING,MIAMI_ACTION,SAN ANTONIO_ACTION,MIAMI_SCORE,SAN ANTONIO_SCORE
379,4,4:46.0,J. Richardson misses 2-pt jump shot from 10 ft (block by R. Gay),,103,98
380,4,4:42.0,,Defensive rebound by D. DeRozan,103,98
381,4,4:37.0,,D. White misses 2-pt layup from 4 ft (block by J. Richardson),103,98
382,4,4:37.0,Defensive rebound by D. Jones,,103,98
383,4,4:26.0,J. Richardson misses 2-pt jump shot from 9 ft,,103,98
384,4,4:22.0,,Defensive rebound by D. DeRozan,103,98
385,4,4:13.0,,Turnover by D. DeRozan (lost ball; steal by J. Johnson),103,98
386,4,4:12.0,,Technical foul by D. DeRozan,103,98
387,4,4:12.0,Miami full timeout,,103,98
388,4,4:12.0,G. Dragić enters the game for D. Jones,,103,98
389,4,4:12.0,,P. Mills enters the game for D. White,103,98
390,4,4:12.0,J. Richardson makes technical free throw,,104,98
391,4,4:02.0,G. Dragić misses 2-pt jump shot from 10 ft,,104,98
392,4,3:57.0,,Defensive rebound by R. Gay,104,98
393,4,3:51.0,,D. DeRozan misses 2-pt jump shot from 11 ft,104,98
394,4,3:48.0,,Offensive rebound by R. Gay,104,98
395,4,3:35.0,,R. Gay makes 2-pt layup from 4 ft (assist by B. Forbes),104,100
396,4,3:18.0,G. Dragić misses 2-pt jump shot from 5 ft,,104,100
397,4,3:15.0,Offensive rebound by G. Dragić,,104,100
398,4,3:14.0,G. Dragić makes 2-pt layup from 3 ft,,106,100
399,4,2:56.0,,R. Gay misses 2-pt jump shot from 4 ft,106,100
400,4,2:56.0,Defensive rebound by J. Johnson,,106,100
401,4,2:36.0,J. Johnson misses 3-pt jump shot from 24 ft,,106,100
402,4,2:34.0,,Defensive rebound by R. Gay,106,100
403,4,2:28.0,,Shooting foul by J. Johnson (drawn by D. DeRozan),106,100
404,4,2:28.0,,D. DeRozan makes free throw 1 of 2,106,101
405,4,2:28.0,D. Wade enters the game for G. Dragić,,106,101
406,4,2:28.0,,D. DeRozan makes free throw 2 of 2,106,102
407,4,2:05.0,D. Wade misses 2-pt jump shot from 13 ft,,106,102
408,4,2:05.0,,Defensive rebound by R. Gay,106,102
409,4,2:05.0,Technical foul by D. Wade,,106,102
410,4,2:05.0,,L. Aldridge makes technical free throw,106,103
411,4,2:05.0,D. Jones enters the game for J. Johnson,,106,103
412,4,2:05.0,,M. Belinelli enters the game for B. Forbes,106,103
413,4,1:45.0,,Turnover by D. DeRozan (bad pass),106,103
414,4,1:23.0,D. Wade makes 2-pt jump shot from 13 ft,,108,103
415,4,1:07.0,,R. Gay makes 2-pt jump shot from 6 ft (assist by D. DeRozan),108,105
416,4,0:49.0,D. Waiters misses 3-pt jump shot from 26 ft,,108,105
417,4,0:46.0,,Defensive rebound by L. Aldridge,108,105
418,4,0:38.0,,R. Gay misses 3-pt jump shot from 26 ft,108,105
419,4,0:32.0,Defensive rebound by J. Richardson,,108,105
420,4,0:13.0,J. Richardson misses 2-pt jump shot from 18 ft (block by D. DeRozan),,108,105
421,4,0:10.0,,Defensive rebound by D. DeRozan,108,105
422,4,0:09.0,,Turnover by D. DeRozan (lost ball; steal by D. Wade),108,105
423,4,0:08.0,Personal take foul by M. Belinelli (drawn by J. Richardson),,108,105
424,4,0:08.0,Miami full timeout,,108,105
425,4,0:08.0,G. Dragić enters the game for B. Adebayo,,108,105
426,4,0:08.0,K. Olynyk enters the game for D. Jones,,108,105
427,4,0:08.0,,D. White enters the game for M. Belinelli,108,105
428,4,0:04.0,Personal take foul by L. Aldridge (drawn by K. Olynyk),,108,105
429,4,0:04.0,K. Olynyk makes free throw 1 of 2,,109,105
430,4,0:04.0,B. Adebayo enters the game for G. Dragić,,109,105
431,4,0:04.0,D. Jones enters the game for D. Waiters,,109,105
432,4,0:04.0,K. Olynyk makes free throw 2 of 2,,110,105
433,4,0:04.0,,San Antonio full timeout,110,105
434,4,0:04.0,J. Johnson enters the game for K. Olynyk,,110,105
435,4,0:04.0,,M. Belinelli enters the game for D. DeRozan,110,105
436,4,0:04.0,,B. Forbes enters the game for D. White,110,105
437,4,0:00.0,,B. Forbes misses 3-pt jump shot from 26 ft,110,105
438,4,0:00.0,,Offensive rebound by Team,110,105
