,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
387,4,4:11.0,Defensive rebound by K. Anderson,,80,92
388,4,4:00.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by M. Conley),,83,92
389,4,3:44.0,,D. Lillard makes 2-pt jump shot from 5 ft (assist by Z. Collins),83,94
390,4,3:30.0,J. Jackson misses 2-pt layup from 3 ft (block by Z. Collins),,83,94
391,4,3:27.0,,Defensive rebound by D. Lillard,83,94
392,4,3:18.0,,D. Lillard makes 3-pt jump shot from 26 ft,83,97
393,4,2:59.0,M. Conley misses 2-pt layup from 3 ft,,83,97
394,4,2:57.0,,Defensive rebound by C. McCollum,83,97
395,4,2:36.0,,Turnover by E. Turner (bad pass; steal by K. Anderson),83,97
396,4,2:32.0,K. Anderson makes 2-pt layup from 2 ft,,85,97
397,4,2:09.0,,C. McCollum makes 2-pt jump shot from 18 ft,85,99
398,4,1:55.0,J. Jackson makes 2-pt layup from 2 ft (assist by J. Carter),,87,99
399,4,1:38.0,,D. Lillard misses 3-pt jump shot from 25 ft,87,99
400,4,1:34.0,Defensive rebound by M. Gasol,,87,99
401,4,1:20.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by K. Anderson),,90,99
402,4,1:00.0,,C. McCollum misses 2-pt jump shot from 10 ft (block by J. Jackson),90,99
403,4,0:57.0,,Offensive rebound by C. McCollum,90,99
404,4,0:56.0,,C. McCollum misses 2-pt jump shot from 14 ft,90,99
405,4,0:54.0,Defensive rebound by M. Gasol,,90,99
406,4,0:49.0,K. Anderson misses 3-pt jump shot from 25 ft,,90,99
407,4,0:47.0,Offensive rebound by J. Jackson,,90,99
408,4,0:45.0,Personal foul by Z. Collins (drawn by M. Gasol),,90,99
409,4,0:45.0,M. Gasol makes free throw 1 of 2,,91,99
410,4,0:45.0,M. Gasol makes free throw 2 of 2,,92,99
411,4,0:22.0,,E. Turner misses 2-pt jump shot from 4 ft,92,99
412,4,0:21.0,Defensive rebound by M. Gasol,,92,99
413,4,0:18.0,Turnover by M. Gasol (bad pass; steal by D. Lillard),,92,99
