,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
373,4,3:17.0,Turnover by K. Walker (bad pass; steal by N. Powell),,110,108
374,4,3:17.0,,Personal take foul by F. Kaminsky (drawn by N. Powell),110,108
375,4,3:17.0,,K. Lowry enters the game for N. Powell,110,108
376,4,3:17.0,,Toronto full timeout,110,108
377,4,3:03.0,,Turnover by P. Siakam (lost ball; steal by D. Graham),110,108
378,4,2:54.0,Offensive foul by M. Bridges (drawn by K. Lowry),,110,108
379,4,2:54.0,Turnover by M. Bridges (offensive foul),,110,108
380,4,2:32.0,,P. Siakam makes 2-pt layup at rim,110,110
381,4,2:15.0,D. Bacon makes 2-pt layup from 1 ft (assist by M. Bridges),,112,110
382,4,1:56.0,,K. Leonard misses 2-pt jump shot from 17 ft,112,110
383,4,1:54.0,Defensive rebound by D. Bacon,,112,110
384,4,1:39.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,112,110
385,4,1:38.0,,Defensive rebound by Team,112,110
386,4,1:24.0,,Shooting foul by D. Graham (drawn by K. Leonard),112,110
387,4,1:24.0,,K. Leonard makes free throw 1 of 2,112,111
388,4,1:24.0,J. Lamb enters the game for F. Kaminsky,,112,111
389,4,1:24.0,,K. Leonard makes free throw 2 of 2,112,112
390,4,1:05.0,J. Lamb misses 2-pt layup from 4 ft (block by D. Green),,112,112
391,4,1:02.0,,Defensive rebound by K. Lowry,112,112
392,4,0:57.0,,D. Green misses 3-pt jump shot from 25 ft,112,112
393,4,0:55.0,,Offensive rebound by Team,112,112
394,4,0:45.0,,K. Leonard makes 2-pt jump shot from 18 ft,112,114
395,4,0:32.0,K. Walker misses 2-pt layup from 3 ft (block by K. Leonard),,112,114
396,4,0:29.0,,Defensive rebound by K. Lowry,112,114
397,4,0:05.0,,K. Leonard misses 2-pt jump shot from 16 ft,112,114
398,4,0:04.0,Defensive rebound by D. Graham,,112,114
399,4,0:04.0,Charlotte full timeout,,112,114
400,4,0:04.0,F. Kaminsky enters the game for D. Graham,,112,114
401,4,0:03.0,Personal take foul by F. VanVleet (drawn by M. Bridges),,112,114
402,4,0:00.0,J. Lamb makes 3-pt jump shot from 48 ft,,115,114
