,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
380,4,7:57.0,,Defensive rebound by L. Dončić,96,85
381,4,7:44.0,,Offensive foul by C. Lee (drawn by S. Curry),96,85
382,4,7:44.0,,Turnover by C. Lee (offensive foul),96,85
383,4,7:35.0,Personal foul by L. Dončić (drawn by R. Hood),,96,85
384,4,7:29.0,R. Hood misses 3-pt jump shot from 26 ft,,96,85
385,4,7:25.0,,Defensive rebound by L. Dončić,96,85
386,4,7:18.0,,L. Dončić makes 3-pt jump shot from 26 ft,96,88
387,4,7:01.0,R. Hood misses 3-pt jump shot from 26 ft,,96,88
388,4,6:59.0,,Defensive rebound by L. Dončić,96,88
389,4,6:52.0,,D. Powell misses 3-pt jump shot from 25 ft,96,88
390,4,6:49.0,Defensive rebound by J. Layman,,96,88
391,4,6:42.0,Turnover by J. Layman (bad pass; steal by C. Lee),,96,88
392,4,6:41.0,,Personal foul by C. McCollum (drawn by C. Lee),96,88
393,4,6:41.0,,Dallas full timeout,96,88
394,4,6:41.0,J. Nurkić enters the game for M. Leonard,,96,88
395,4,6:41.0,,M. Kleber enters the game for D. Finney-Smith,96,88
396,4,6:24.0,,D. Powell misses 2-pt layup from 2 ft,96,88
397,4,6:22.0,Defensive rebound by J. Nurkić,,96,88
398,4,6:22.0,,T. Hardaway enters the game for C. Lee,96,88
399,4,6:04.0,C. McCollum misses 2-pt layup from 4 ft,,96,88
400,4,6:04.0,,Defensive rebound by Team,96,88
401,4,5:51.0,,Personal foul by J. Nurkić (drawn by D. Powell),96,88
402,4,5:46.0,,D. Powell makes 2-pt dunk from 2 ft (assist by L. Dončić),96,90
403,4,5:23.0,S. Curry misses 2-pt jump shot from 14 ft,,96,90
404,4,5:20.0,,Defensive rebound by M. Kleber,96,90
405,4,5:11.0,,L. Dončić makes 3-pt jump shot from 26 ft,96,93
406,4,5:10.0,Portland full timeout,,96,93
407,4,5:10.0,M. Harkless enters the game for S. Curry,,96,93
408,4,5:10.0,D. Lillard enters the game for R. Hood,,96,93
409,4,5:10.0,,D. Finney-Smith enters the game for J. Jackson,96,93
410,4,4:55.0,Turnover by C. McCollum (bad pass),,96,93
411,4,4:42.0,,T. Hardaway misses 3-pt jump shot from 25 ft,96,93
412,4,4:36.0,,Offensive rebound by T. Hardaway,96,93
413,4,4:35.0,,T. Hardaway makes 2-pt dunk from 1 ft,96,95
414,4,4:17.0,J. Nurkić misses 2-pt layup from 7 ft (block by L. Dončić),,96,95
415,4,4:13.0,,Defensive rebound by Team,96,95
416,4,3:58.0,,Offensive foul by D. Finney-Smith (drawn by D. Lillard),96,95
417,4,3:58.0,,Turnover by D. Finney-Smith (offensive foul),96,95
418,4,3:48.0,D. Lillard misses 3-pt jump shot from 27 ft,,96,95
419,4,3:45.0,Offensive rebound by M. Harkless,,96,95
420,4,3:45.0,Shooting foul by L. Dončić (drawn by M. Harkless),,96,95
421,4,3:45.0,M. Harkless misses free throw 1 of 2,,96,95
422,4,3:45.0,Offensive rebound by Team,,96,95
423,4,3:45.0,M. Harkless makes free throw 2 of 2,,97,95
424,4,3:35.0,,L. Dončić misses 3-pt jump shot from 28 ft,97,95
425,4,3:30.0,Defensive rebound by D. Lillard,,97,95
426,4,3:21.0,J. Layman misses 3-pt jump shot from 26 ft,,97,95
427,4,3:17.0,,Defensive rebound by D. Powell,97,95
428,4,3:12.0,,Shooting foul by J. Nurkić (drawn by T. Hardaway),97,95
429,4,3:12.0,Z. Collins enters the game for J. Nurkić,,97,95
430,4,3:12.0,,T. Hardaway makes free throw 1 of 2,97,96
431,4,3:12.0,,T. Hardaway makes free throw 2 of 2,97,97
432,4,2:54.0,D. Lillard misses 3-pt jump shot from 25 ft,,97,97
433,4,2:50.0,,Defensive rebound by M. Kleber,97,97
434,4,2:47.0,,T. Hardaway misses 3-pt jump shot from 25 ft,97,97
435,4,2:44.0,,Offensive rebound by D. Powell,97,97
436,4,2:32.0,,L. Dončić makes 2-pt layup from 3 ft,97,99
437,4,2:18.0,Personal foul by D. Finney-Smith (drawn by D. Lillard),,97,99
438,4,2:18.0,D. Lillard makes free throw 1 of 2,,98,99
439,4,2:18.0,D. Lillard makes free throw 2 of 2,,99,99
440,4,2:03.0,,D. Powell misses 2-pt layup from 1 ft,99,99
441,4,2:01.0,Defensive rebound by M. Harkless,,99,99
442,4,1:46.0,Turnover by D. Lillard (out of bounds lost ball),,99,99
443,4,1:28.0,,L. Dončić makes 2-pt layup from 2 ft,99,101
444,4,1:28.0,,Shooting foul by M. Harkless (drawn by L. Dončić),99,101
445,4,1:28.0,R. Hood enters the game for M. Harkless,,99,101
446,4,1:28.0,,L. Dončić makes free throw 1 of 1,99,102
447,4,1:14.0,D. Lillard misses 2-pt jump shot from 2 ft,,99,102
448,4,1:10.0,Offensive rebound by Team,,99,102
449,4,1:04.0,C. McCollum misses 2-pt jump shot from 10 ft,,99,102
450,4,1:00.0,,Defensive rebound by D. Powell,99,102
451,4,0:43.0,,L. Dončić misses 2-pt jump shot from 16 ft,99,102
452,4,0:40.0,Defensive rebound by C. McCollum,,99,102
453,4,0:34.0,C. McCollum makes 2-pt jump shot from 14 ft,,101,102
454,4,0:13.0,,L. Dončić misses 3-pt jump shot from 27 ft,101,102
455,4,0:08.0,Defensive rebound by Z. Collins,,101,102
456,4,0:02.0,D. Lillard misses 2-pt layup from 4 ft,,101,102
457,4,0:02.0,,Defensive rebound by M. Kleber,101,102
