,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
379,4,2:50.0,D. Collison makes free throw 2 of 2,,109,100
380,4,2:33.0,,Shooting foul by D. Sabonis (drawn by B. Beal),109,100
381,4,2:33.0,,B. Beal makes free throw 1 of 2,109,101
382,4,2:33.0,,B. Beal makes free throw 2 of 2,109,102
383,4,2:13.0,D. Sabonis makes 2-pt layup from 2 ft (assist by T. Young),,111,102
384,4,2:13.0,Shooting foul by J. Parker (drawn by D. Sabonis),,111,102
385,4,2:13.0,D. Sabonis misses free throw 1 of 1,,111,102
386,4,2:09.0,,Defensive rebound by T. Bryant,111,102
387,4,2:02.0,,Turnover by T. Satoranský (bad pass; steal by D. Sabonis),111,102
388,4,1:58.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,111,102
389,4,1:55.0,,Defensive rebound by J. Parker,111,102
390,4,1:39.0,,J. Parker misses 3-pt jump shot from 26 ft,111,102
391,4,1:35.0,,Offensive rebound by B. Beal,111,102
392,4,1:33.0,,B. Beal misses 3-pt jump shot from 26 ft,111,102
393,4,1:32.0,Defensive rebound by D. Sabonis,,111,102
394,4,1:32.0,Personal foul by J. Parker (drawn by D. Sabonis),,111,102
395,4,1:32.0,D. Sabonis makes free throw 1 of 2,,112,102
396,4,1:32.0,D. Sabonis makes free throw 2 of 2,,113,102
397,4,1:32.0,,Washington full timeout,113,102
398,4,1:27.0,,Shooting foul by D. Sabonis (drawn by B. Beal),113,102
399,4,1:27.0,,B. Beal makes free throw 1 of 2,113,103
400,4,1:27.0,,B. Beal makes free throw 2 of 2,113,104
401,4,1:18.0,Turnover by D. Sabonis (lost ball; steal by T. Satoranský),,113,104
402,4,1:16.0,,B. Beal makes 2-pt layup from 2 ft (assist by T. Ariza),113,106
403,4,1:10.0,Personal foul by B. Beal (drawn by D. Collison),,113,106
404,4,1:10.0,D. Collison makes free throw 1 of 2,,114,106
405,4,1:10.0,D. Collison makes free throw 2 of 2,,115,106
406,4,0:59.0,,J. Parker makes 3-pt jump shot from 26 ft (assist by T. Satoranský),115,109
407,4,0:48.0,Turnover by D. Collison (bad pass),,115,109
408,4,0:44.0,,B. Beal misses 3-pt jump shot from 27 ft,115,109
409,4,0:41.0,Defensive rebound by D. Sabonis,,115,109
410,4,0:41.0,Personal foul by J. Parker (drawn by D. Sabonis),,115,109
411,4,0:41.0,D. Sabonis misses free throw 1 of 2,,115,109
412,4,0:41.0,Offensive rebound by Team,,115,109
413,4,0:41.0,D. Sabonis misses free throw 2 of 2,,115,109
414,4,0:40.0,,Defensive rebound by T. Bryant,115,109
415,4,0:35.0,,T. Ariza misses 3-pt jump shot from 26 ft,115,109
416,4,0:32.0,,Offensive rebound by T. Bryant,115,109
417,4,0:28.0,,T. Bryant makes 3-pt jump shot from 27 ft (assist by T. Ariza),115,112
418,4,0:27.0,Indiana full timeout,,115,112
419,4,0:27.0,T. Evans enters the game for T. Young,,115,112
420,4,0:18.0,Turnover by D. Collison (bad pass; steal by T. Bryant),,115,112
421,4,0:14.0,,T. Bryant misses 3-pt jump shot from 26 ft,115,112
422,4,0:10.0,Defensive rebound by D. Collison,,115,112
423,4,0:10.0,Personal foul by T. Ariza (drawn by D. Collison),,115,112
424,4,0:10.0,D. Collison makes free throw 1 of 2,,116,112
425,4,0:10.0,T. Young enters the game for T. Evans,,116,112
426,4,0:10.0,D. Collison makes free throw 2 of 2,,117,112
427,4,0:10.0,,Washington full timeout,117,112
428,4,0:07.0,,T. Satoranský misses 3-pt jump shot from 27 ft,117,112
429,4,0:04.0,Defensive rebound by W. Matthews,,117,112
430,4,0:04.0,Personal take foul by J. Parker (drawn by W. Matthews),,117,112
431,4,0:04.0,W. Matthews makes free throw 1 of 2,,118,112
432,4,0:04.0,W. Matthews makes free throw 2 of 2,,119,112
