,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
390,4,6:03.0,,Violation by Team (def goaltending),85,92
391,4,5:39.0,,J. Harden makes 2-pt jump shot from 10 ft,85,94
392,4,5:25.0,D. DeRozan makes 2-pt jump shot from 4 ft,,87,94
393,4,5:25.0,Shooting foul by D. House (drawn by D. DeRozan),,87,94
394,4,5:25.0,,E. Gordon enters the game for D. House,87,94
395,4,5:25.0,D. DeRozan misses free throw 1 of 1,,87,94
396,4,5:25.0,,Defensive rebound by P. Tucker,87,94
397,4,5:08.0,,E. Gordon misses 3-pt jump shot from 25 ft,87,94
398,4,5:07.0,Defensive rebound by D. DeRozan,,87,94
399,4,4:54.0,D. DeRozan makes 2-pt jump shot from 4 ft,,89,94
400,4,4:32.0,,Shooting foul by D. White (drawn by C. Capela),89,94
401,4,4:32.0,,C. Capela makes free throw 1 of 2,89,95
402,4,4:32.0,,C. Capela makes free throw 2 of 2,89,96
403,4,4:19.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. White),,91,96
404,4,4:00.0,,Turnover by J. Harden (bad pass; steal by D. DeRozan),91,96
405,4,3:51.0,D. White makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,94,96
406,4,3:27.0,,J. Harden misses 3-pt jump shot from 26 ft,94,96
407,4,3:25.0,Defensive rebound by R. Gay,,94,96
408,4,3:15.0,Personal foul by C. Capela (drawn by L. Aldridge),,94,96
409,4,3:03.0,R. Gay makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,97,96
410,4,3:01.0,,Houston full timeout,97,96
411,4,2:50.0,,C. Capela misses 2-pt hook shot from 7 ft,97,96
412,4,2:49.0,,Offensive rebound by P. Tucker,97,96
413,4,2:39.0,,J. Harden makes 3-pt jump shot from 25 ft,97,99
414,4,2:22.0,D. DeRozan makes 2-pt layup from 1 ft,,99,99
415,4,1:58.0,,J. Harden misses 3-pt jump shot from 25 ft,99,99
416,4,1:55.0,,Offensive rebound by C. Capela,99,99
417,4,1:51.0,,G. Green misses 3-pt jump shot from 23 ft,99,99
418,4,1:49.0,,Offensive rebound by P. Tucker,99,99
419,4,1:48.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by P. Tucker),99,102
420,4,1:28.0,D. White misses 2-pt layup from 4 ft (block by G. Green),,99,102
421,4,1:25.0,Offensive rebound by L. Aldridge,,99,102
422,4,1:25.0,L. Aldridge misses 2-pt layup at rim,,99,102
423,4,1:23.0,,Defensive rebound by E. Gordon,99,102
424,4,1:05.0,,J. Harden makes 3-pt jump shot from 26 ft,99,105
425,4,0:59.0,D. DeRozan misses 2-pt jump shot from 8 ft,,99,105
426,4,0:58.0,,Defensive rebound by P. Tucker,99,105
427,4,0:39.0,,Shooting foul by D. White (drawn by J. Harden),99,105
428,4,0:39.0,,J. Harden makes free throw 1 of 3,99,106
429,4,0:39.0,,J. Harden makes free throw 2 of 3,99,107
430,4,0:39.0,,J. Harden makes free throw 3 of 3,99,108
431,4,0:31.0,B. Forbes misses 2-pt layup from 4 ft,,99,108
432,4,0:31.0,,Defensive rebound by C. Capela,99,108
433,4,0:11.0,,J. Harden misses 3-pt jump shot from 26 ft,99,108
434,4,0:10.0,Defensive rebound by B. Forbes,,99,108
435,4,0:06.0,B. Forbes makes 2-pt layup from 1 ft,,101,108
