,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
388,4,4:21.0,,K. Durant makes 2-pt jump shot from 15 ft,86,100
389,4,4:07.0,I. Rabb misses 3-pt jump shot from 27 ft,,86,100
390,4,4:05.0,,Defensive rebound by K. Durant,86,100
391,4,3:59.0,,S. Curry misses 3-pt jump shot from 26 ft,86,100
392,4,3:58.0,,Offensive rebound by Team,86,100
393,4,3:58.0,Loose ball foul by J. Carter (drawn by J. Jerebko),,86,100
394,4,3:58.0,,J. Jerebko makes free throw 1 of 2,86,101
395,4,3:58.0,Y. Watanabe enters the game for J. Green,,86,101
396,4,3:58.0,,J. Jerebko makes free throw 2 of 2,86,102
397,4,3:47.0,Turnover by J. Carter (lost ball; steal by S. Curry),,86,102
398,4,3:35.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by D. Green),86,105
399,4,3:21.0,Turnover by M. Brooks (bad pass; steal by D. Green),,86,105
400,4,3:20.0,,Personal foul by M. Brooks (drawn by K. Thompson),86,105
401,4,3:20.0,,Golden State full timeout,86,105
402,4,3:20.0,,J. Bell enters the game for S. Curry,86,105
403,4,3:20.0,,Q. Cook enters the game for K. Durant,86,105
404,4,3:20.0,,J. Evans enters the game for D. Green,86,105
405,4,3:20.0,,A. McKinnie enters the game for J. Jerebko,86,105
406,4,3:20.0,,K. Thompson misses free throw 1 of 2,86,105
407,4,3:20.0,,Offensive rebound by Team,86,105
408,4,3:20.0,,K. Thompson makes free throw 2 of 2,86,106
409,4,3:20.0,,J. Jerebko enters the game for K. Thompson,86,106
410,4,3:20.0,Personal take foul by Q. Cook (drawn by J. Carter),,86,106
411,4,3:01.0,I. Rabb makes 2-pt layup from 3 ft (assist by O. Casspi),,88,106
412,4,2:45.0,,Q. Cook misses 2-pt layup from 3 ft,88,106
413,4,2:44.0,Defensive rebound by I. Rabb,,88,106
414,4,2:37.0,O. Casspi makes 3-pt jump shot from 28 ft (assist by J. Carter),,91,106
415,4,2:15.0,,J. Bell makes 2-pt jump shot from 9 ft,91,108
416,4,1:57.0,Personal foul by A. McKinnie (drawn by O. Casspi),,91,108
417,4,1:49.0,Y. Watanabe makes 2-pt jump shot from 19 ft (assist by J. Carter),,93,108
418,4,1:34.0,,J. Evans misses 2-pt jump shot from 17 ft,93,108
419,4,1:33.0,Defensive rebound by Y. Watanabe,,93,108
420,4,1:26.0,Y. Watanabe misses 2-pt jump shot from 18 ft,,93,108
421,4,1:25.0,,Defensive rebound by J. Jerebko,93,108
422,4,1:12.0,,A. McKinnie makes 2-pt dunk from 1 ft (assist by Q. Cook),93,110
423,4,1:01.0,I. Rabb misses 2-pt jump shot from 17 ft,,93,110
424,4,1:00.0,,Defensive rebound by Q. Cook,93,110
425,4,0:51.0,,Q. Cook misses 3-pt jump shot from 27 ft,93,110
426,4,0:49.0,Defensive rebound by I. Rabb,,93,110
427,4,0:42.0,Offensive foul by I. Rabb (drawn by J. Bell),,93,110
428,4,0:42.0,Turnover by I. Rabb (offensive foul),,93,110
429,4,0:25.0,,J. Evans misses 3-pt jump shot from 28 ft,93,110
430,4,0:23.0,Defensive rebound by O. Casspi,,93,110
431,4,0:09.0,O. Casspi misses 3-pt jump shot from 31 ft,,93,110
432,4,0:07.0,,Defensive rebound by J. Bell,93,110
