,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
391,4,4:38.0,,Defensive rebound by C. Capela,86,104
392,4,4:32.0,,Shooting foul by R. Gobert (drawn by J. Harden),86,104
393,4,4:32.0,,J. Harden makes free throw 1 of 2,86,105
394,4,4:32.0,G. Allen enters the game for R. Rubio,,86,105
395,4,4:32.0,,C. Paul enters the game for E. Gordon,86,105
396,4,4:32.0,,J. Harden makes free throw 2 of 2,86,106
397,4,4:23.0,J. Ingles misses 2-pt layup from 1 ft,,86,106
398,4,4:23.0,Offensive rebound by R. Gobert,,86,106
399,4,4:23.0,R. Gobert misses 2-pt layup from 1 ft,,86,106
400,4,4:21.0,,Defensive rebound by C. Capela,86,106
401,4,4:09.0,,J. Harden misses 3-pt jump shot from 23 ft,86,106
402,4,4:05.0,Defensive rebound by R. Gobert,,86,106
403,4,3:56.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,86,106
404,4,3:52.0,,Defensive rebound by J. Harden,86,106
405,4,3:48.0,,J. Harden makes 2-pt layup from 1 ft,86,108
406,4,3:35.0,D. Mitchell misses 2-pt jump shot from 6 ft,,86,108
407,4,3:33.0,Offensive rebound by D. Mitchell,,86,108
408,4,3:25.0,D. Mitchell makes 2-pt jump shot from 16 ft,,88,108
409,4,3:01.0,,C. Paul makes 2-pt jump shot from 11 ft,88,110
410,4,3:01.0,Utah full timeout,,88,110
411,4,3:01.0,R. Neto enters the game for R. Gobert,,88,110
412,4,3:01.0,G. Niang enters the game for J. Ingles,,88,110
413,4,3:01.0,E. Udoh enters the game for D. Mitchell,,88,110
414,4,3:01.0,,K. Faried enters the game for C. Capela,88,110
415,4,3:01.0,,G. Green enters the game for J. Harden,88,110
416,4,3:01.0,,D. House enters the game for C. Paul,88,110
417,4,3:01.0,,A. Rivers enters the game for P. Tucker,88,110
418,4,2:43.0,R. Neto misses 2-pt jump shot from 10 ft,,88,110
419,4,2:41.0,,Defensive rebound by K. Faried,88,110
420,4,2:26.0,,A. Rivers misses 3-pt jump shot from 25 ft,88,110
421,4,2:21.0,Defensive rebound by G. Niang,,88,110
422,4,2:15.0,G. Niang makes 2-pt layup from 2 ft,,90,110
423,4,2:00.0,,G. Green makes 2-pt jump shot from 12 ft,90,112
424,4,1:44.0,G. Niang misses 2-pt jump shot from 9 ft,,90,112
425,4,1:44.0,,Defensive rebound by Team,90,112
426,4,1:44.0,Loose ball foul by G. Niang (drawn by G. Green),,90,112
427,4,1:44.0,,G. Green makes free throw 1 of 2,90,113
428,4,1:44.0,,G. Green makes free throw 2 of 2,90,114
429,4,1:34.0,G. Allen misses 2-pt layup from 1 ft,,90,114
430,4,1:32.0,,Defensive rebound by K. Faried,90,114
431,4,1:27.0,,G. Green makes 3-pt jump shot from 25 ft,90,117
432,4,1:16.0,Turnover by G. Niang (bad pass; steal by A. Rivers),,90,117
433,4,1:14.0,,A. Rivers makes 2-pt layup at rim,90,119
434,4,1:04.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,90,119
435,4,1:03.0,,Defensive rebound by Team,90,119
436,4,0:52.0,,K. Faried makes 3-pt jump shot from 26 ft (assist by G. Green),90,122
437,4,0:41.0,Turnover by G. Niang (bad pass; steal by D. House),,90,122
438,4,0:32.0,,I. Shumpert misses 3-pt jump shot from 27 ft,90,122
439,4,0:29.0,Defensive rebound by R. Neto,,90,122
440,4,0:26.0,G. Allen misses 2-pt layup from 2 ft,,90,122
441,4,0:24.0,,Defensive rebound by K. Faried,90,122
442,4,0:00.0,,Turnover by Team (shot clock),90,122
