,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
382,4,3:22.0,C. Hutchison misses 2-pt hook shot from 7 ft,,74,107
383,4,3:20.0,Offensive rebound by C. Felício,,74,107
384,4,3:18.0,C. Felício makes 2-pt layup from 3 ft,,76,107
385,4,3:00.0,,D. Theis makes 2-pt layup from 3 ft (assist by B. Wanamaker),76,109
386,4,2:46.0,R. Arcidiacono misses 3-pt jump shot from 22 ft,,76,109
387,4,2:43.0,,Defensive rebound by B. Wanamaker,76,109
388,4,2:35.0,,Turnover by B. Wanamaker (lost ball; steal by C. Hutchison),76,109
389,4,2:32.0,S. Harrison makes 2-pt layup from 1 ft (assist by C. Hutchison),,78,109
390,4,2:32.0,,Boston full timeout,78,109
391,4,2:20.0,,T. Rozier misses 3-pt jump shot from 26 ft,78,109
392,4,2:18.0,Defensive rebound by R. Arcidiacono,,78,109
393,4,1:57.0,C. Payne makes 2-pt jump shot from 10 ft,,80,109
394,4,1:32.0,,Turnover by Team (shot clock),80,109
395,4,1:13.0,Turnover by C. Payne (step out of bounds),,80,109
396,4,0:55.0,,T. Rozier misses 3-pt jump shot from 26 ft,80,109
397,4,0:50.0,Defensive rebound by S. Harrison,,80,109
398,4,0:43.0,S. Harrison makes 2-pt layup from 2 ft,,82,109
399,4,0:31.0,,G. Yabusele misses 2-pt hook shot from 3 ft,82,109
400,4,0:30.0,Defensive rebound by C. Hutchison,,82,109
401,4,0:23.0,S. Harrison misses 2-pt layup from 3 ft (block by D. Theis),,82,109
402,4,0:22.0,,Defensive rebound by D. Theis,82,109
403,4,0:18.0,,T. Rozier makes 2-pt layup from 2 ft (assist by B. Wanamaker),82,111
404,4,0:10.0,Turnover by C. Hutchison (bad pass; steal by T. Rozier),,82,111
