,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
386,4,8:13.0,R. Holmes misses 2-pt layup from 2 ft,,83,86
387,4,8:10.0,,Defensive rebound by M. Bagley,83,86
388,4,7:51.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by N. Bjelica),83,89
389,4,7:51.0,Phoenix full timeout,,83,89
390,4,7:51.0,D. Ayton enters the game for T. Daniels,,83,89
391,4,7:51.0,M. Bridges enters the game for R. Holmes,,83,89
392,4,7:51.0,D. Melton enters the game for E. Okobo,,83,89
393,4,7:35.0,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),,85,89
394,4,7:12.0,,M. Bagley misses 2-pt layup from 8 ft (block by D. Ayton),85,89
395,4,7:12.0,,Offensive rebound by Team,85,89
396,4,7:10.0,,N. Bjelica makes 2-pt layup from 2 ft (assist by H. Barnes),85,91
397,4,6:47.0,Personal foul by B. Bogdanović (drawn by D. Bender),,85,91
398,4,6:47.0,,D. Fox enters the game for B. Bogdanović,85,91
399,4,6:40.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Booker),,88,91
400,4,6:24.0,,B. Hield makes 3-pt jump shot from 25 ft,88,94
401,4,6:16.0,Shooting foul by H. Barnes (drawn by D. Booker),,88,94
402,4,6:16.0,D. Booker makes free throw 1 of 2,,89,94
403,4,6:16.0,,W. Cauley-Stein enters the game for M. Bagley,89,94
404,4,6:16.0,D. Booker makes free throw 2 of 2,,90,94
405,4,6:01.0,,D. Fox misses 3-pt jump shot from 26 ft,90,94
406,4,5:57.0,,Offensive rebound by N. Bjelica,90,94
407,4,5:53.0,,Turnover by W. Cauley-Stein (out of bounds lost ball),90,94
408,4,5:32.0,D. Ayton makes 2-pt jump shot from 11 ft (assist by M. Bridges),,92,94
409,4,5:17.0,,H. Barnes misses 2-pt jump shot from 4 ft,92,94
410,4,5:17.0,,Offensive rebound by Team,92,94
411,4,5:17.0,,Personal foul by M. Bridges (drawn by N. Bjelica),92,94
412,4,4:59.0,,D. Fox makes 2-pt jump shot from 18 ft (assist by W. Cauley-Stein),92,96
413,4,4:38.0,D. Booker misses 2-pt jump shot from 20 ft,,92,96
414,4,4:34.0,,Defensive rebound by D. Fox,92,96
415,4,4:32.0,,Personal foul by D. Bender (drawn by W. Cauley-Stein),92,96
416,4,4:32.0,T. Daniels enters the game for D. Melton,,92,96
417,4,4:24.0,,B. Hield misses 3-pt jump shot from 25 ft,92,96
418,4,4:18.0,Defensive rebound by M. Bridges,,92,96
419,4,4:16.0,D. Booker makes 2-pt layup from 2 ft,,94,96
420,4,4:16.0,Shooting foul by B. Hield (drawn by D. Booker),,94,96
421,4,4:16.0,D. Booker makes free throw 1 of 1,,95,96
422,4,4:02.0,,Shooting foul by D. Ayton (drawn by W. Cauley-Stein),95,96
423,4,4:02.0,,W. Cauley-Stein misses free throw 1 of 2,95,96
424,4,4:02.0,,Offensive rebound by Team,95,96
425,4,4:02.0,,W. Cauley-Stein makes free throw 2 of 2,95,97
426,4,3:49.0,T. Daniels misses 3-pt jump shot from 23 ft,,95,97
427,4,3:48.0,Offensive rebound by Team,,95,97
428,4,3:48.0,Phoenix full timeout,,95,97
429,4,3:44.0,T. Daniels misses 3-pt jump shot from 23 ft,,95,97
430,4,3:42.0,,Defensive rebound by N. Bjelica,95,97
431,4,3:40.0,,Personal foul by T. Daniels (drawn by D. Fox),95,97
432,4,3:40.0,,D. Fox makes free throw 1 of 2,95,98
433,4,3:40.0,,D. Fox misses free throw 2 of 2,95,98
434,4,3:37.0,Defensive rebound by D. Ayton,,95,98
435,4,3:18.0,D. Booker misses 3-pt jump shot from 25 ft,,95,98
436,4,3:16.0,,Defensive rebound by N. Bjelica,95,98
437,4,3:13.0,,Sacramento full timeout,95,98
438,4,3:13.0,,M. Bagley enters the game for W. Cauley-Stein,95,98
439,4,2:57.0,,H. Barnes makes 2-pt layup from 3 ft,95,100
440,4,2:43.0,Shooting foul by B. Hield (drawn by T. Daniels),,95,100
441,4,2:43.0,T. Daniels makes free throw 1 of 2,,96,100
442,4,2:43.0,T. Daniels makes free throw 2 of 2,,97,100
443,4,2:33.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by N. Bjelica),97,103
444,4,2:12.0,D. Ayton misses 2-pt layup from 2 ft,,97,103
445,4,2:09.0,,Defensive rebound by N. Bjelica,97,103
446,4,2:08.0,,B. Hield makes 2-pt layup from 2 ft,97,105
447,4,1:56.0,Personal foul by M. Bagley (drawn by D. Booker),,97,105
448,4,1:56.0,D. Booker makes free throw 1 of 2,,98,105
449,4,1:56.0,D. Booker makes free throw 2 of 2,,99,105
450,4,1:38.0,,D. Fox misses 2-pt layup from 2 ft,99,105
451,4,1:33.0,,Offensive rebound by M. Bagley,99,105
452,4,1:33.0,,M. Bagley misses 2-pt layup from 5 ft (block by T. Daniels),99,105
453,4,1:33.0,Defensive rebound by T. Daniels,,99,105
454,4,1:30.0,D. Ayton makes 2-pt layup from 1 ft (assist by T. Daniels),,101,105
455,4,1:30.0,,Sacramento full timeout,101,105
456,4,1:13.0,,H. Barnes makes 2-pt dunk from 1 ft (assist by N. Bjelica),101,107
457,4,0:53.0,T. Daniels misses 3-pt jump shot from 26 ft,,101,107
458,4,0:50.0,Offensive rebound by D. Ayton,,101,107
459,4,0:50.0,D. Ayton makes 2-pt layup from 1 ft,,103,107
460,4,0:35.0,,M. Bagley makes 2-pt layup from 2 ft (assist by H. Barnes),103,109
461,4,0:35.0,,Shooting foul by D. Ayton (drawn by M. Bagley),103,109
462,4,0:35.0,,M. Bagley makes free throw 1 of 1,103,110
463,4,0:27.0,Turnover by D. Booker (bad pass; steal by D. Fox),,103,110
464,4,0:24.0,,D. Fox makes 2-pt dunk from 1 ft,103,112
465,4,0:24.0,Phoenix full timeout,,103,112
466,4,0:15.0,D. Booker misses 3-pt jump shot from 23 ft,,103,112
467,4,0:13.0,,Defensive rebound by B. Hield,103,112
