,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
391,4,6:26.0,,R. Rubio misses 3-pt jump shot from 24 ft,98,87
392,4,6:23.0,Defensive rebound by S. Mack,,98,87
393,4,6:17.0,Memphis full timeout,,98,87
394,4,6:17.0,,G. Allen enters the game for D. Exum,98,87
395,4,6:08.0,M. Conley misses 2-pt jump shot from 8 ft (block by J. Ingles),,98,87
396,4,6:08.0,,Defensive rebound by Team,98,87
397,4,6:08.0,Loose ball foul by M. Conley (drawn by J. Ingles),,98,87
398,4,5:55.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Rubio),98,90
399,4,5:29.0,Shooting foul by R. Gobert (drawn by K. Anderson),,98,90
400,4,5:29.0,K. Anderson misses free throw 1 of 2,,98,90
401,4,5:29.0,Offensive rebound by Team,,98,90
402,4,5:29.0,M. Gasol enters the game for J. Jackson,,98,90
403,4,5:29.0,K. Anderson makes free throw 2 of 2,,99,90
404,4,5:22.0,,Personal foul by K. Anderson (drawn by J. Crowder),99,90
405,4,5:22.0,G. Temple enters the game for K. Anderson,,99,90
406,4,5:15.0,,J. Ingles misses 3-pt jump shot from 25 ft,99,90
407,4,5:12.0,Defensive rebound by M. Gasol,,99,90
408,4,4:56.0,S. Mack makes 2-pt jump shot from 20 ft,,101,90
409,4,4:41.0,,Shooting foul by G. Temple (drawn by J. Crowder),101,90
410,4,4:41.0,,J. Crowder misses free throw 1 of 2,101,90
411,4,4:41.0,,Offensive rebound by Team,101,90
412,4,4:41.0,,J. Crowder makes free throw 2 of 2,101,91
413,4,4:19.0,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),,103,91
414,4,4:12.0,,Shooting foul by M. Gasol (drawn by R. Gobert),103,91
415,4,4:12.0,,R. Gobert misses free throw 1 of 2,103,91
416,4,4:12.0,,Offensive rebound by Team,103,91
417,4,4:12.0,,R. Gobert makes free throw 2 of 2,103,92
418,4,3:50.0,S. Mack misses 3-pt jump shot from 29 ft,,103,92
419,4,3:47.0,,Defensive rebound by J. Crowder,103,92
420,4,3:38.0,,G. Allen makes 3-pt jump shot from 24 ft (assist by J. Crowder),103,95
421,4,3:14.0,M. Conley misses 2-pt jump shot from 15 ft,,103,95
422,4,3:12.0,,Defensive rebound by R. Gobert,103,95
423,4,3:06.0,,R. Rubio misses 3-pt jump shot from 25 ft,103,95
424,4,3:02.0,Defensive rebound by M. Brooks,,103,95
425,4,2:43.0,Shooting foul by R. Gobert (drawn by M. Conley),,103,95
426,4,2:43.0,M. Conley misses free throw 1 of 3,,103,95
427,4,2:43.0,Offensive rebound by Team,,103,95
428,4,2:43.0,M. Conley makes free throw 2 of 3,,104,95
429,4,2:43.0,D. Brooks enters the game for M. Brooks,,104,95
430,4,2:43.0,M. Conley makes free throw 3 of 3,,105,95
431,4,2:34.0,,J. Crowder makes 2-pt layup from 1 ft (assist by R. Rubio),105,97
432,4,2:08.0,M. Conley misses 2-pt jump shot from 20 ft,,105,97
433,4,2:04.0,,Defensive rebound by J. Ingles,105,97
434,4,2:00.0,,Shooting foul by M. Conley (drawn by R. Gobert),105,97
435,4,2:00.0,,R. Gobert misses free throw 1 of 2,105,97
436,4,2:00.0,,Offensive rebound by Team,105,97
437,4,2:00.0,,R. Gobert makes free throw 2 of 2,105,98
438,4,1:42.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by M. Conley),,107,98
439,4,1:30.0,,R. Rubio makes 2-pt jump shot from 13 ft,107,100
440,4,1:12.0,Turnover by G. Temple (bad pass),,107,100
441,4,1:09.0,,Offensive foul by R. Gobert (drawn by D. Brooks),107,100
442,4,1:09.0,,Turnover by R. Gobert (offensive foul),107,100
443,4,0:55.0,Memphis full timeout,,107,100
444,4,0:53.0,M. Conley misses 3-pt jump shot from 24 ft,,107,100
445,4,0:50.0,Offensive rebound by M. Conley,,107,100
446,4,0:41.0,Shooting foul by J. Crowder (drawn by M. Conley),,107,100
447,4,0:41.0,M. Conley makes free throw 1 of 2,,108,100
448,4,0:41.0,M. Conley makes free throw 2 of 2,,109,100
449,4,0:36.0,,G. Allen misses 3-pt jump shot from 25 ft,109,100
450,4,0:33.0,,Offensive rebound by J. Crowder,109,100
451,4,0:30.0,,R. Rubio misses 3-pt jump shot from 23 ft,109,100
452,4,0:30.0,Defensive rebound by D. Brooks,,109,100
453,4,0:24.0,Personal foul by J. Ingles (drawn by M. Gasol),,109,100
454,4,0:24.0,M. Gasol makes free throw 1 of 2,,110,100
455,4,0:24.0,M. Gasol misses free throw 2 of 2,,110,100
456,4,0:22.0,,Defensive rebound by R. Gobert,110,100
457,4,0:16.0,,G. Allen misses 3-pt jump shot from 25 ft,110,100
458,4,0:13.0,,Offensive rebound by R. Gobert,110,100
459,4,0:10.0,,R. Gobert misses 2-pt jump shot from 11 ft,110,100
460,4,0:07.0,Defensive rebound by M. Gasol,,110,100
