,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,SACRAMENTO_ACTION,WASHINGTON_SCORE,SACRAMENTO_SCORE
384,4,7:49.0,Shooting foul by T. Williams (drawn by B. Beal),,89,90
385,4,7:49.0,B. Beal makes free throw 1 of 3,,90,90
386,4,7:49.0,B. Beal makes free throw 2 of 3,,91,90
387,4,7:49.0,B. Beal makes free throw 3 of 3,,92,90
388,4,7:35.0,,Turnover by M. Bagley (traveling),92,90
389,4,7:25.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,95,90
390,4,7:25.0,,Sacramento full timeout,95,90
391,4,7:25.0,,W. Cauley-Stein enters the game for M. Bagley,95,90
392,4,7:25.0,,B. Hield enters the game for T. Williams,95,90
393,4,7:11.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by D. Fox),95,93
394,4,6:53.0,B. Beal makes 2-pt dunk from 1 ft (assist by J. Wall),,97,93
395,4,6:46.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),97,96
396,4,6:28.0,Turnover by B. Beal (lost ball; steal by N. Bjelica),,97,96
397,4,6:22.0,,W. Cauley-Stein misses 2-pt layup from 3 ft (block by J. Wall),97,96
398,4,6:22.0,,Offensive rebound by Team,97,96
399,4,6:18.0,,B. Hield makes 2-pt jump shot from 19 ft (assist by J. Jackson),97,98
400,4,6:17.0,Washington full timeout,,97,98
401,4,6:17.0,O. Porter enters the game for A. Rivers,,97,98
402,4,5:57.0,B. Beal misses 2-pt layup from 5 ft,,97,98
403,4,5:55.0,,Defensive rebound by J. Jackson,97,98
404,4,5:52.0,Violation by Team (kicked ball),,97,98
405,4,5:40.0,,W. Cauley-Stein makes 2-pt hook shot from 9 ft,97,100
406,4,5:19.0,Turnover by K. Oubre (bad pass; steal by J. Jackson),,97,100
407,4,5:13.0,,D. Fox misses 3-pt jump shot from 25 ft,97,100
408,4,5:11.0,,Offensive rebound by J. Jackson,97,100
409,4,5:06.0,,D. Fox misses 2-pt jump shot from 17 ft,97,100
410,4,5:03.0,Defensive rebound by J. Green,,97,100
411,4,4:55.0,Turnover by J. Wall (lost ball; steal by D. Fox),,97,100
412,4,4:39.0,,B. Hield misses 2-pt layup from 4 ft (block by J. Wall),97,100
413,4,4:39.0,Defensive rebound by O. Porter,,97,100
414,4,4:39.0,Turnover by O. Porter (traveling),,97,100
415,4,4:39.0,M. Morris enters the game for O. Porter,,97,100
416,4,4:22.0,,D. Fox makes 2-pt layup from 3 ft,97,102
417,4,4:04.0,Shooting foul by B. Hield (drawn by J. Green),,97,102
418,4,4:04.0,J. Green makes free throw 1 of 2,,98,102
419,4,4:04.0,J. Green makes free throw 2 of 2,,99,102
420,4,3:56.0,,W. Cauley-Stein misses 2-pt dunk from 4 ft (block by J. Green),99,102
421,4,3:53.0,Defensive rebound by J. Green,,99,102
422,4,3:47.0,J. Green misses 2-pt layup from 3 ft,,99,102
423,4,3:43.0,Offensive rebound by K. Oubre,,99,102
424,4,3:41.0,K. Oubre misses 2-pt layup from 3 ft,,99,102
425,4,3:41.0,,Defensive rebound by J. Jackson,99,102
426,4,3:37.0,,Shooting foul by J. Wall (drawn by W. Cauley-Stein),99,102
427,4,3:37.0,,W. Cauley-Stein misses free throw 1 of 2,99,102
428,4,3:37.0,,Offensive rebound by Team,99,102
429,4,3:37.0,,W. Cauley-Stein makes free throw 2 of 2,99,103
430,4,3:37.0,Washington full timeout,,99,103
431,4,3:37.0,,I. Shumpert enters the game for D. Fox,99,103
432,4,3:30.0,J. Green makes 2-pt dunk from 1 ft (assist by J. Wall),,101,103
433,4,3:22.0,,Sacramento full timeout,101,103
434,4,3:22.0,,D. Fox enters the game for I. Shumpert,101,103
435,4,3:12.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),101,106
436,4,2:51.0,Turnover by B. Beal (lost ball; steal by J. Jackson),,101,106
437,4,2:45.0,,B. Hield makes 2-pt layup from 1 ft (assist by N. Bjelica),101,108
438,4,2:33.0,J. Wall misses 3-pt jump shot from 25 ft,,101,108
439,4,2:30.0,Offensive rebound by J. Green,,101,108
440,4,2:30.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by J. Green),,104,108
441,4,2:12.0,,D. Fox misses 3-pt jump shot from 25 ft,104,108
442,4,2:09.0,,Offensive rebound by W. Cauley-Stein,104,108
443,4,2:08.0,,W. Cauley-Stein misses 2-pt jump shot from 2 ft (block by K. Oubre),104,108
444,4,2:08.0,,Offensive rebound by W. Cauley-Stein,104,108
445,4,2:08.0,,Shooting foul by B. Beal (drawn by W. Cauley-Stein),104,108
446,4,2:08.0,,W. Cauley-Stein makes free throw 1 of 2,104,109
447,4,2:08.0,,W. Cauley-Stein makes free throw 2 of 2,104,110
448,4,2:02.0,J. Wall misses 2-pt layup from 3 ft (block by B. Hield),,104,110
449,4,2:02.0,Offensive rebound by Team,,104,110
450,4,1:55.0,B. Beal misses 3-pt jump shot from 25 ft,,104,110
451,4,1:52.0,,Defensive rebound by W. Cauley-Stein,104,110
452,4,1:36.0,,D. Fox misses 2-pt jump shot from 21 ft,104,110
453,4,1:33.0,Defensive rebound by K. Oubre,,104,110
454,4,1:30.0,J. Wall makes 2-pt layup from 2 ft,,106,110
455,4,1:12.0,,J. Jackson misses 3-pt jump shot from 25 ft,106,110
456,4,1:09.0,Defensive rebound by J. Green,,106,110
457,4,1:04.0,B. Beal makes 3-pt jump shot from 25 ft (assist by K. Oubre),,109,110
458,4,1:04.0,,Sacramento full timeout,109,110
459,4,0:40.0,,D. Fox misses 2-pt jump shot from 16 ft,109,110
460,4,0:37.0,Defensive rebound by K. Oubre,,109,110
461,4,0:31.0,Personal foul by J. Jackson (drawn by M. Morris),,109,110
462,4,0:23.0,Turnover by B. Beal (out of bounds lost ball),,109,110
463,4,0:19.0,,Personal foul by B. Beal (drawn by B. Hield),109,110
464,4,0:19.0,,B. Hield misses free throw 1 of 2,109,110
465,4,0:19.0,,Offensive rebound by Team,109,110
466,4,0:19.0,,B. Hield makes free throw 2 of 2,109,111
467,4,0:19.0,Washington full timeout,,109,111
468,4,0:09.0,Turnover by M. Morris (traveling),,109,111
469,4,0:09.0,,F. Mason enters the game for D. Fox,109,111
470,4,0:06.0,,Personal foul by J. Wall (drawn by B. Hield),109,111
471,4,0:06.0,,B. Hield makes free throw 1 of 2,109,112
472,4,0:06.0,,D. Fox enters the game for F. Mason,109,112
473,4,0:06.0,,B. Hield makes free throw 2 of 2,109,113
474,4,0:06.0,Washington full timeout,,109,113
475,4,0:06.0,O. Porter enters the game for J. Green,,109,113
476,4,0:03.0,J. Wall makes 3-pt jump shot from 25 ft (assist by O. Porter),,112,113
477,4,0:02.0,,Personal foul by J. Wall (drawn by D. Fox),112,113
478,4,0:02.0,J. Green enters the game for J. Wall,,112,113
479,4,0:02.0,,D. Fox misses free throw 1 of 2,112,113
480,4,0:02.0,,Offensive rebound by Team,112,113
481,4,0:02.0,,D. Fox makes free throw 2 of 2,112,114
482,4,0:02.0,Turnover by J. Green (bad pass),,112,114
483,4,0:01.0,,Personal foul by M. Morris (drawn by N. Bjelica),112,114
484,4,0:01.0,,N. Bjelica makes free throw 1 of 2,112,115
485,4,0:01.0,,N. Bjelica makes free throw 2 of 2,112,116
486,4,0:00.0,K. Oubre misses 3-pt jump shot from 37 ft,,112,116
487,4,0:00.0,Offensive rebound by Team,,112,116
