,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
383,4,5:41.0,,Defensive rebound by D. Wade,107,84
384,4,5:40.0,,Personal foul by A. Drummond (drawn by J. Richardson),107,84
385,4,5:31.0,,J. Richardson misses 3-pt jump shot from 27 ft,107,84
386,4,5:26.0,Defensive rebound by B. Griffin,,107,84
387,4,5:23.0,B. Griffin makes 2-pt layup from 1 ft,,109,84
388,4,5:23.0,Shooting foul by K. Olynyk (drawn by B. Griffin),,109,84
389,4,5:23.0,B. Griffin misses free throw 1 of 1,,109,84
390,4,5:19.0,,Defensive rebound by H. Whiteside,109,84
391,4,5:08.0,,H. Whiteside makes 2-pt hook shot from 5 ft (assist by D. Wade),109,86
392,4,5:08.0,Detroit full timeout,,109,86
393,4,5:08.0,,D. Robinson enters the game for D. Wade,109,86
394,4,4:47.0,L. Kennard misses 3-pt jump shot from 24 ft,,109,86
395,4,4:45.0,Offensive rebound by A. Drummond,,109,86
396,4,4:34.0,I. Smith makes 2-pt layup from 2 ft,,111,86
397,4,4:22.0,,Def 3 sec tech foul by Team,111,86
398,4,4:22.0,,J. Richardson makes technical free throw,111,87
399,4,4:22.0,,D. Jones enters the game for J. Richardson,111,87
400,4,4:12.0,,K. Olynyk misses 3-pt jump shot from 23 ft,111,87
401,4,4:10.0,Defensive rebound by L. Galloway,,111,87
402,4,3:59.0,I. Smith makes 2-pt layup from 2 ft,,113,87
403,4,3:47.0,,D. Waiters makes 2-pt layup from 2 ft,113,89
404,4,3:28.0,B. Griffin misses 3-pt jump shot from 26 ft,,113,89
405,4,3:26.0,,Defensive rebound by H. Whiteside,113,89
406,4,3:15.0,,Turnover by K. Olynyk (bad pass),113,89
407,4,3:15.0,,R. Anderson enters the game for K. Olynyk,113,89
408,4,3:15.0,,E. Terry enters the game for H. Whiteside,113,89
409,4,3:02.0,A. Drummond makes 2-pt dunk from 1 ft (assist by I. Smith),,115,89
410,4,2:35.0,,D. Waiters makes 2-pt jump shot from 22 ft,115,91
411,4,2:19.0,Personal foul by D. Waiters (drawn by I. Smith),,115,91
412,4,2:19.0,I. Smith misses free throw 1 of 2,,115,91
413,4,2:19.0,Offensive rebound by Team,,115,91
414,4,2:19.0,J. Leuer enters the game for A. Drummond,,115,91
415,4,2:19.0,T. Maker enters the game for B. Griffin,,115,91
416,4,2:19.0,I. Smith makes free throw 2 of 2,,116,91
417,4,2:19.0,G. Robinson enters the game for L. Galloway,,116,91
418,4,2:19.0,K. Thomas enters the game for L. Kennard,,116,91
419,4,1:52.0,,D. Jones misses 2-pt dunk from 1 ft,116,91
420,4,1:50.0,,Offensive rebound by E. Terry,116,91
421,4,1:48.0,,E. Terry misses 2-pt layup from 2 ft (block by T. Maker),116,91
422,4,1:48.0,,Offensive rebound by Team,116,91
423,4,1:40.0,,Shooting foul by K. Thomas (drawn by E. Terry),116,91
424,4,1:40.0,,E. Terry makes free throw 1 of 2,116,92
425,4,1:40.0,,E. Terry misses free throw 2 of 2,116,92
426,4,1:36.0,Defensive rebound by K. Thomas,,116,92
427,4,1:31.0,Turnover by T. Maker (dbl dribble),,116,92
428,4,1:16.0,,R. Anderson makes 3-pt jump shot from 23 ft (assist by E. Terry),116,95
429,4,0:54.0,T. Maker makes 3-pt jump shot from 25 ft (assist by I. Smith),,119,95
430,4,0:44.0,,Shooting foul by T. Maker (drawn by D. Robinson),119,95
431,4,0:44.0,,Offensive rebound by Team,119,95
432,4,0:44.0,,D. Robinson misses free throw 1 of 2,119,95
433,4,0:44.0,,D. Robinson makes free throw 2 of 2,119,96
434,4,0:23.0,T. Maker misses 3-pt jump shot from 24 ft,,119,96
435,4,0:20.0,,Defensive rebound by D. Robinson,119,96
436,4,0:00.0,,D. Waiters misses 3-pt jump shot from 26 ft,119,96
437,4,0:00.0,,Offensive rebound by Team,119,96
