,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
382,4,3:19.0,D. Bertāns misses 3-pt jump shot from 23 ft,,94,113
383,4,3:17.0,,Defensive rebound by D. Booker,94,113
384,4,3:03.0,,D. Bender misses 3-pt jump shot from 26 ft,94,113
385,4,2:59.0,Defensive rebound by J. Poeltl,,94,113
386,4,2:48.0,D. White makes 2-pt layup at rim (assist by Q. Pondexter),,96,113
387,4,2:20.0,,R. Holmes misses 2-pt layup from 1 ft,96,113
388,4,2:18.0,Defensive rebound by D. Bertāns,,96,113
389,4,2:10.0,C. Metu misses 2-pt jump shot from 20 ft,,96,113
390,4,2:05.0,Offensive rebound by Q. Pondexter,,96,113
391,4,2:03.0,Turnover by D. White (bad pass; steal by T. Warren),,96,113
392,4,1:42.0,,I. Canaan makes 3-pt jump shot from 26 ft,96,116
393,4,1:30.0,D. Bertāns misses 3-pt jump shot from 26 ft,,96,116
394,4,1:30.0,,Defensive rebound by T. Warren,96,116
395,4,1:30.0,,Personal foul by C. Metu (drawn by T. Warren),96,116
396,4,1:30.0,,J. Crawford enters the game for D. Booker,96,116
397,4,1:10.0,,T. Warren misses 3-pt jump shot from 23 ft,96,116
398,4,1:09.0,,Offensive rebound by R. Holmes,96,116
399,4,1:09.0,,R. Holmes misses 2-pt layup from 1 ft,96,116
400,4,1:07.0,Defensive rebound by C. Metu,,96,116
401,4,1:02.0,Shooting foul by I. Canaan (drawn by C. Metu),,96,116
402,4,1:02.0,C. Metu misses free throw 1 of 2,,96,116
403,4,1:02.0,Offensive rebound by Team,,96,116
404,4,1:02.0,,M. Bridges enters the game for I. Canaan,96,116
405,4,1:02.0,,D. Melton enters the game for T. Warren,96,116
406,4,1:02.0,C. Metu misses free throw 2 of 2,,96,116
407,4,1:00.0,,Defensive rebound by D. Bender,96,116
408,4,0:47.0,,Offensive foul by R. Holmes (drawn by D. White),96,116
409,4,0:47.0,,Turnover by R. Holmes (offensive foul),96,116
410,4,0:37.0,D. White misses 2-pt layup from 5 ft,,96,116
411,4,0:33.0,Offensive rebound by J. Poeltl,,96,116
412,4,0:33.0,J. Poeltl misses 2-pt layup at rim,,96,116
413,4,0:33.0,,Defensive rebound by R. Holmes,96,116
414,4,0:18.0,,D. Bender misses 2-pt layup from 2 ft,96,116
415,4,0:16.0,Defensive rebound by C. Metu,,96,116
416,4,0:13.0,Turnover by C. Metu (lost ball; steal by R. Holmes),,96,116
