,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
381,4,5:00.0,,K. Leonard makes 2-pt layup from 6 ft,101,108
382,4,5:00.0,,Shooting foul by C. Osman (drawn by K. Leonard),101,108
383,4,5:00.0,,D. Wright enters the game for C. Miles,101,108
384,4,5:00.0,,K. Leonard makes free throw 1 of 1,101,109
385,4,4:42.0,Shooting foul by F. VanVleet (drawn by L. Nance),,101,109
386,4,4:42.0,L. Nance misses free throw 1 of 2,,101,109
387,4,4:42.0,Offensive rebound by Team,,101,109
388,4,4:42.0,A. Burks enters the game for J. Blossomgame,,101,109
389,4,4:42.0,,Toronto full timeout,101,109
390,4,4:42.0,L. Nance makes free throw 2 of 2,,102,109
391,4,4:28.0,,F. VanVleet makes 3-pt jump shot from 25 ft,102,112
392,4,4:09.0,Turnover by J. Clarkson (bad pass; steal by N. Powell),,102,112
393,4,4:02.0,,K. Leonard makes 3-pt jump shot from 26 ft (assist by N. Powell),102,115
394,4,3:40.0,Personal foul by K. Leonard (drawn by C. Osman),,102,115
395,4,3:40.0,C. Osman makes free throw 1 of 2,,103,115
396,4,3:40.0,C. Osman misses free throw 2 of 2,,103,115
397,4,3:37.0,,Defensive rebound by N. Powell,103,115
398,4,3:16.0,,P. Siakam misses 3-pt jump shot from 23 ft,103,115
399,4,3:12.0,,Offensive rebound by K. Leonard,103,115
400,4,3:04.0,,F. VanVleet misses 3-pt jump shot from 33 ft,103,115
401,4,2:58.0,Defensive rebound by C. Sexton,,103,115
402,4,2:56.0,C. Sexton misses 2-pt jump shot from 14 ft,,103,115
403,4,2:53.0,,Defensive rebound by K. Leonard,103,115
404,4,2:53.0,,Personal foul by C. Sexton (drawn by K. Leonard),103,115
405,4,2:53.0,,K. Leonard misses free throw 1 of 2,103,115
406,4,2:53.0,,Offensive rebound by Team,103,115
407,4,2:53.0,,L. Brown enters the game for F. VanVleet,103,115
408,4,2:53.0,,K. Leonard makes free throw 2 of 2,103,116
409,4,2:40.0,C. Osman misses 3-pt jump shot from 24 ft,,103,116
410,4,2:38.0,Offensive rebound by L. Nance,,103,116
411,4,2:38.0,L. Nance makes 2-pt layup from 1 ft,,105,116
412,4,2:38.0,Shooting foul by N. Powell (drawn by L. Nance),,105,116
413,4,2:38.0,L. Nance makes free throw 1 of 1,,106,116
414,4,2:18.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by N. Powell),106,119
415,4,2:01.0,Personal foul by L. Brown (drawn by C. Sexton),,106,119
416,4,2:01.0,C. Sexton makes free throw 1 of 2,,107,119
417,4,2:01.0,,C. Boucher enters the game for K. Leonard,107,119
418,4,2:01.0,,M. Richardson enters the game for P. Siakam,107,119
419,4,2:01.0,C. Sexton makes free throw 2 of 2,,108,119
420,4,1:43.0,,D. Wright misses 2-pt hook shot from 5 ft (block by L. Nance),108,119
421,4,1:41.0,,Offensive rebound by C. Boucher,108,119
422,4,1:41.0,,C. Boucher misses 2-pt layup from 2 ft (block by L. Nance),108,119
423,4,1:41.0,,Offensive rebound by Team,108,119
424,4,1:41.0,J. Blossomgame enters the game for J. Clarkson,,108,119
425,4,1:41.0,A. Žižić enters the game for L. Nance,,108,119
426,4,1:30.0,,Turnover by N. Powell (bad pass; steal by C. Sexton),108,119
427,4,1:22.0,C. Sexton misses 3-pt jump shot from 25 ft,,108,119
428,4,1:19.0,Offensive rebound by A. Žižić,,108,119
429,4,1:18.0,A. Žižić misses 2-pt layup from 1 ft,,108,119
430,4,1:18.0,Offensive rebound by C. Sexton,,108,119
431,4,1:13.0,J. Blossomgame misses 2-pt jump shot from 15 ft,,108,119
432,4,1:10.0,,Defensive rebound by N. Powell,108,119
433,4,0:56.0,,L. Brown makes 3-pt jump shot from 27 ft,108,122
434,4,0:45.0,A. Žižić misses 2-pt hook shot from 2 ft (block by C. Boucher),,108,122
435,4,0:45.0,,Defensive rebound by Team,108,122
436,4,0:45.0,Loose ball foul by C. Sexton (drawn by C. Boucher),,108,122
437,4,0:45.0,M. Dellavedova enters the game for C. Sexton,,108,122
438,4,0:45.0,,C. Boucher makes free throw 1 of 2,108,123
439,4,0:45.0,,C. Boucher makes free throw 2 of 2,108,124
440,4,0:30.0,Personal foul by M. Richardson (drawn by A. Burks),,108,124
441,4,0:30.0,A. Burks misses free throw 1 of 2,,108,124
442,4,0:30.0,Offensive rebound by Team,,108,124
443,4,0:30.0,A. Burks misses free throw 2 of 2,,108,124
444,4,0:29.0,Offensive rebound by A. Žižić,,108,124
445,4,0:29.0,A. Žižić makes 2-pt layup at rim,,110,124
446,4,0:11.0,,L. Brown makes 2-pt layup from 1 ft,110,126
