,QUARTER,TIME_REMAINING,UTAH_ACTION,CLEVELAND_ACTION,UTAH_SCORE,CLEVELAND_SCORE
388,4,4:19.0,,P. McCaw misses 2-pt layup from 1 ft (block by E. Udoh),107,79
389,4,4:16.0,Defensive rebound by T. Sefolosha,,107,79
390,4,4:01.0,R. Neto makes 3-pt jump shot from 24 ft (assist by D. Exum),,110,79
391,4,3:47.0,,C. Sexton makes 3-pt jump shot from 26 ft,110,82
392,4,3:32.0,Turnover by D. Exum (bad pass; steal by C. Sexton),,110,82
393,4,3:24.0,,Turnover by C. Sexton (lost ball; steal by R. O'Neale),110,82
394,4,3:22.0,D. Exum makes 2-pt layup from 1 ft (assist by R. O'Neale),,112,82
395,4,3:16.0,,Personal take foul by T. Sefolosha (drawn by C. Sexton),112,82
396,4,3:16.0,G. Niang enters the game for D. Exum,,112,82
397,4,3:16.0,,C. Frye enters the game for L. Nance,112,82
398,4,2:53.0,,P. McCaw misses 2-pt hook shot from 8 ft,112,82
399,4,2:52.0,Defensive rebound by T. Sefolosha,,112,82
400,4,2:37.0,R. Neto makes 2-pt layup at rim,,114,82
401,4,2:22.0,,Turnover by C. Sexton (lost ball; steal by T. Sefolosha),114,82
402,4,2:22.0,Personal foul by C. Frye (drawn by T. Sefolosha),,114,82
403,4,2:10.0,E. Udoh misses 2-pt jump shot from 16 ft,,114,82
404,4,1:59.0,Offensive rebound by E. Udoh,,114,82
405,4,1:59.0,E. Udoh makes 2-pt dunk at rim,,116,82
406,4,1:47.0,,C. Sexton misses 2-pt jump shot from 15 ft,116,82
407,4,1:40.0,Defensive rebound by G. Niang,,116,82
408,4,1:37.0,R. O'Neale misses 3-pt jump shot from 24 ft,,116,82
409,4,1:33.0,,Defensive rebound by A. Burks,116,82
410,4,1:28.0,,Shooting foul by R. Neto (drawn by C. Frye),116,82
411,4,1:28.0,,C. Frye makes free throw 1 of 2,116,83
412,4,1:28.0,,C. Frye makes free throw 2 of 2,116,84
413,4,1:10.0,Personal foul by C. Sexton (drawn by R. Neto),,116,84
414,4,1:01.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,116,84
415,4,0:57.0,,Defensive rebound by C. Sexton,116,84
416,4,0:44.0,,A. Burks makes 3-pt jump shot from 26 ft,116,87
417,4,0:44.0,,Shooting foul by E. Udoh (drawn by A. Burks),116,87
418,4,0:44.0,,A. Burks makes free throw 1 of 1,116,88
419,4,0:33.0,Personal foul by J. Jones (drawn by E. Udoh),,116,88
420,4,0:33.0,E. Udoh makes free throw 1 of 2,,117,88
421,4,0:33.0,E. Udoh misses free throw 2 of 2,,117,88
422,4,0:30.0,,Defensive rebound by J. Jones,117,88
423,4,0:09.0,,J. Jones makes 3-pt jump shot from 27 ft (assist by C. Frye),117,91
