,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
380,4,4:24.0,,T. Ross misses 3-pt jump shot from 25 ft,101,99
381,4,4:21.0,Defensive rebound by J. Butler,,101,99
382,4,4:06.0,M. Muscala misses 3-pt jump shot from 23 ft,,101,99
383,4,4:03.0,,Defensive rebound by E. Fournier,101,99
384,4,3:56.0,,Shooting foul by J. Embiid (drawn by A. Gordon),101,99
385,4,3:56.0,,A. Gordon makes free throw 1 of 2,101,100
386,4,3:56.0,,A. Gordon misses free throw 2 of 2,101,100
387,4,3:56.0,Defensive rebound by J. Embiid,,101,100
388,4,3:33.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by J. Butler),,104,100
389,4,3:25.0,,Orlando full timeout,104,100
390,4,3:19.0,,E. Fournier makes 2-pt layup from 3 ft,104,102
391,4,3:03.0,J. Redick misses 3-pt jump shot from 27 ft,,104,102
392,4,3:00.0,,Defensive rebound by A. Gordon,104,102
393,4,2:53.0,,E. Fournier misses 3-pt jump shot from 25 ft,104,102
394,4,2:50.0,Defensive rebound by J. Embiid,,104,102
395,4,2:33.0,J. Embiid misses 2-pt jump shot from 23 ft,,104,102
396,4,2:30.0,,Defensive rebound by T. Ross,104,102
397,4,2:17.0,,Personal foul by M. Muscala (drawn by N. Vučević),104,102
398,4,2:17.0,,N. Vučević makes free throw 1 of 2,104,103
399,4,2:17.0,,N. Vučević makes free throw 2 of 2,104,104
400,4,2:06.0,Offensive foul by J. Butler (drawn by E. Fournier),,104,104
401,4,2:06.0,Turnover by J. Butler (offensive foul),,104,104
402,4,1:45.0,,A. Gordon makes 2-pt dunk from 2 ft (assist by D. Augustin),104,106
403,4,1:31.0,Personal foul by E. Fournier (drawn by B. Simmons),,104,106
404,4,1:20.0,J. Embiid misses 3-pt jump shot from 25 ft,,104,106
405,4,1:18.0,,Defensive rebound by N. Vučević,104,106
406,4,1:02.0,,E. Fournier misses 3-pt jump shot from 30 ft,104,106
407,4,1:02.0,Defensive rebound by Team,,104,106
408,4,0:52.0,Personal foul by A. Gordon (drawn by B. Simmons),,104,106
409,4,0:52.0,B. Simmons makes free throw 1 of 2,,105,106
410,4,0:52.0,B. Simmons makes free throw 2 of 2,,106,106
411,4,0:37.0,,Turnover by E. Fournier (traveling),106,106
412,4,0:30.0,Offensive foul by J. Redick (drawn by D. Augustin),,106,106
413,4,0:30.0,Turnover by J. Redick (offensive foul),,106,106
414,4,0:08.0,,T. Ross makes 3-pt jump shot from 27 ft,106,109
415,4,0:08.0,Philadelphia full timeout,,106,109
416,4,0:08.0,,W. Iwundu enters the game for D. Augustin,106,109
417,4,0:08.0,,J. Simmons enters the game for T. Ross,106,109
418,4,0:06.0,Turnover by J. Redick (step out of bounds),,106,109
419,4,0:06.0,,Orlando full timeout,106,109
420,4,0:06.0,L. Shamet enters the game for M. Muscala,,106,109
421,4,0:06.0,,D. Augustin enters the game for W. Iwundu,106,109
422,4,0:06.0,,T. Ross enters the game for J. Simmons,106,109
423,4,0:05.0,,Personal foul by B. Simmons (drawn by N. Vučević),106,109
424,4,0:05.0,,N. Vučević makes free throw 1 of 2,106,110
425,4,0:05.0,,W. Iwundu enters the game for D. Augustin,106,110
426,4,0:05.0,,J. Simmons enters the game for T. Ross,106,110
427,4,0:05.0,,N. Vučević makes free throw 2 of 2,106,111
428,4,0:05.0,Philadelphia full timeout,,106,111
429,4,0:05.0,,M. Bamba enters the game for N. Vučević,106,111
430,4,0:03.0,J. Butler misses 2-pt jump shot from 20 ft,,106,111
431,4,0:03.0,,Defensive rebound by W. Iwundu,106,111
