,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
384,4,7:37.0,,Turnover by J. Brunson (bad pass; steal by S. Livingston),100,97
385,4,7:30.0,Turnover by K. Looney (bad pass; steal by D. Powell),,100,97
386,4,7:21.0,,M. Kleber misses 2-pt layup from 1 ft,100,97
387,4,7:18.0,,Offensive rebound by M. Kleber,100,97
388,4,7:18.0,,M. Kleber misses 2-pt layup at rim,100,97
389,4,7:17.0,Defensive rebound by K. Looney,,100,97
390,4,7:14.0,Golden State full timeout,,100,97
391,4,7:14.0,K. Durant enters the game for K. Thompson,,100,97
392,4,7:14.0,,D. Jordan enters the game for D. Powell,100,97
393,4,7:09.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),,103,97
394,4,6:50.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Harris),103,100
395,4,6:38.0,S. Curry misses 3-pt jump shot from 26 ft,,103,100
396,4,6:37.0,Offensive rebound by A. McKinnie,,103,100
397,4,6:32.0,K. Durant misses 3-pt jump shot from 28 ft,,103,100
398,4,6:28.0,,Defensive rebound by J. Brunson,103,100
399,4,6:12.0,,D. Jordan makes 2-pt hook shot from 2 ft (assist by D. Harris),103,102
400,4,5:58.0,Turnover by K. Durant (out of bounds lost ball),,103,102
401,4,5:51.0,,Shooting foul by K. Durant (drawn by D. Jordan),103,102
402,4,5:51.0,,D. Jordan misses free throw 1 of 2,103,102
403,4,5:51.0,,Offensive rebound by Team,103,102
404,4,5:51.0,,D. Finney-Smith enters the game for M. Kleber,103,102
405,4,5:51.0,,D. Jordan makes free throw 2 of 2,103,103
406,4,5:37.0,S. Curry misses 2-pt jump shot from 17 ft,,103,103
407,4,5:33.0,,Defensive rebound by J. Brunson,103,103
408,4,5:29.0,,D. Harris makes 2-pt layup from 1 ft (assist by J. Brunson),103,105
409,4,5:16.0,S. Livingston misses 2-pt jump shot from 6 ft,,103,105
410,4,5:12.0,,Defensive rebound by D. Jordan,103,105
411,4,5:08.0,,D. Harris makes 3-pt jump shot from 26 ft,103,108
412,4,4:47.0,Shooting foul by J. Brunson (drawn by K. Durant),,103,108
413,4,4:47.0,K. Durant makes free throw 1 of 2,,104,108
414,4,4:47.0,D. Green enters the game for S. Livingston,,104,108
415,4,4:47.0,A. Iguodala enters the game for K. Looney,,104,108
416,4,4:47.0,K. Thompson enters the game for A. McKinnie,,104,108
417,4,4:47.0,,L. Dončić enters the game for D. Harris,104,108
418,4,4:47.0,K. Durant makes free throw 2 of 2,,105,108
419,4,4:30.0,,Shooting foul by S. Curry (drawn by D. Jordan),105,108
420,4,4:30.0,,D. Jordan makes free throw 1 of 2,105,109
421,4,4:30.0,,D. Jordan makes free throw 2 of 2,105,110
422,4,4:14.0,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,108,110
423,4,3:51.0,,Flagrant foul type 1 by D. Green (drawn by H. Barnes),108,110
424,4,3:51.0,,H. Barnes makes flagrant free throw 1 of 3,108,111
425,4,3:51.0,,H. Barnes makes flagrant free throw 2 of 3,108,112
426,4,3:51.0,,H. Barnes makes flagrant free throw 3 of 3,108,113
427,4,3:40.0,,Turnover by J. Brunson (bad pass; steal by A. Iguodala),108,113
428,4,3:21.0,S. Curry misses 3-pt jump shot from 26 ft,,108,113
429,4,3:18.0,,Defensive rebound by D. Finney-Smith,108,113
430,4,3:04.0,,L. Dončić misses 3-pt jump shot from 26 ft,108,113
431,4,3:01.0,Defensive rebound by S. Curry,,108,113
432,4,2:57.0,Personal foul by J. Brunson (drawn by A. Iguodala),,108,113
433,4,2:49.0,K. Durant misses 2-pt layup from 2 ft (block by J. Brunson),,108,113
434,4,2:49.0,Offensive rebound by Team,,108,113
435,4,2:45.0,K. Durant makes 2-pt jump shot from 13 ft,,110,113
436,4,2:29.0,,L. Dončić misses 2-pt jump shot from 5 ft,110,113
437,4,2:27.0,,Offensive rebound by D. Jordan,110,113
438,4,2:26.0,,D. Jordan misses 2-pt hook shot from 3 ft,110,113
439,4,2:23.0,Defensive rebound by D. Green,,110,113
440,4,2:22.0,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),,112,113
441,4,2:21.0,,Dallas full timeout,112,113
442,4,2:06.0,,J. Brunson misses 2-pt jump shot from 16 ft,112,113
443,4,2:05.0,Defensive rebound by A. Iguodala,,112,113
444,4,2:03.0,Turnover by A. Iguodala (bad pass; steal by D. Finney-Smith),,112,113
445,4,1:54.0,,Personal foul by S. Curry (drawn by L. Dončić),112,113
446,4,1:54.0,,L. Dončić makes free throw 1 of 2,112,114
447,4,1:54.0,,L. Dončić misses free throw 2 of 2,112,114
448,4,1:51.0,Defensive rebound by D. Green,,112,114
449,4,1:39.0,S. Curry makes 2-pt jump shot from 13 ft (assist by K. Durant),,114,114
450,4,1:15.0,,H. Barnes misses 3-pt jump shot from 27 ft,114,114
451,4,1:12.0,,Offensive rebound by D. Jordan,114,114
452,4,1:00.0,,L. Dončić misses 3-pt jump shot from 26 ft,114,114
453,4,0:57.0,Defensive rebound by K. Durant,,114,114
454,4,0:42.0,S. Curry makes 3-pt jump shot from 27 ft,,117,114
455,4,0:42.0,,Dallas full timeout,117,114
456,4,0:42.0,K. Looney enters the game for S. Curry,,117,114
457,4,0:33.0,,J. Brunson misses 2-pt layup from 1 ft (block by D. Green),117,114
458,4,0:30.0,Defensive rebound by K. Thompson,,117,114
459,4,0:27.0,Golden State full timeout,,117,114
460,4,0:27.0,Golden State full timeout,,117,114
461,4,0:27.0,S. Curry enters the game for K. Looney,,117,114
462,4,0:27.0,,M. Kleber enters the game for D. Jordan,117,114
463,4,0:14.0,S. Curry misses 2-pt jump shot from 5 ft,,117,114
464,4,0:12.0,,Defensive rebound by M. Kleber,117,114
465,4,0:05.0,,Turnover by H. Barnes (out of bounds lost ball),117,114
466,4,0:05.0,Personal take foul by L. Dončić (drawn by S. Curry),,117,114
467,4,0:05.0,S. Curry makes free throw 1 of 2,,118,114
468,4,0:05.0,S. Curry makes free throw 2 of 2,,119,114
469,4,0:00.0,,L. Dončić misses 3-pt jump shot from 29 ft,119,114
470,4,0:00.0,,Offensive rebound by Team,119,114
