,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
386,4,8:26.0,,Turnover by D. DeRozan (bad pass; steal by J. Butler),90,88
387,4,8:17.0,A. Tolliver misses 2-pt layup from 2 ft,,90,88
388,4,8:15.0,,Defensive rebound by D. DeRozan,90,88
389,4,8:05.0,,B. Forbes misses 2-pt jump shot from 21 ft,90,88
390,4,8:05.0,,Offensive rebound by Team,90,88
391,4,8:05.0,Loose ball foul by T. Jones (drawn by L. Aldridge),,90,88
392,4,8:05.0,K. Towns enters the game for G. Dieng,,90,88
393,4,7:50.0,,R. Gay makes 2-pt jump shot from 20 ft,90,90
394,4,7:30.0,D. Rose misses 2-pt layup from 8 ft (block by L. Aldridge),,90,90
395,4,7:28.0,Offensive rebound by D. Rose,,90,90
396,4,7:24.0,J. Butler misses 3-pt jump shot from 25 ft,,90,90
397,4,7:21.0,,Defensive rebound by B. Forbes,90,90
398,4,7:19.0,,San Antonio full timeout,90,90
399,4,7:19.0,J. Teague enters the game for T. Jones,,90,90
400,4,7:19.0,A. Wiggins enters the game for D. Rose,,90,90
401,4,7:19.0,,M. Belinelli enters the game for B. Forbes,90,90
402,4,7:19.0,,P. Mills enters the game for R. Gay,90,90
403,4,7:15.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by M. Belinelli),90,93
404,4,6:50.0,A. Wiggins misses 3-pt jump shot from 26 ft,,90,93
405,4,6:45.0,Offensive rebound by K. Towns,,90,93
406,4,6:45.0,K. Towns misses 2-pt layup from 1 ft,,90,93
407,4,6:45.0,Offensive rebound by J. Butler,,90,93
408,4,6:41.0,J. Butler misses 2-pt layup from 1 ft,,90,93
409,4,6:41.0,,Defensive rebound by L. Aldridge,90,93
410,4,6:34.0,,D. DeRozan misses 2-pt jump shot from 9 ft,90,93
411,4,6:34.0,,Offensive rebound by Team,90,93
412,4,6:34.0,T. Gibson enters the game for A. Tolliver,,90,93
413,4,6:30.0,,D. DeRozan misses 2-pt layup from 2 ft,90,93
414,4,6:28.0,Defensive rebound by T. Gibson,,90,93
415,4,6:23.0,Offensive foul by K. Towns (drawn by P. Mills),,90,93
416,4,6:23.0,Turnover by K. Towns (offensive foul),,90,93
417,4,6:07.0,,L. Aldridge makes 2-pt jump shot from 12 ft,90,95
418,4,5:51.0,J. Butler misses 2-pt jump shot from 5 ft,,90,95
419,4,5:51.0,Offensive rebound by T. Gibson,,90,95
420,4,5:51.0,Personal foul by M. Belinelli (drawn by J. Teague),,90,95
421,4,5:51.0,J. Teague makes free throw 1 of 2,,91,95
422,4,5:51.0,J. Teague makes free throw 2 of 2,,92,95
423,4,5:37.0,,M. Belinelli misses 3-pt jump shot from 24 ft (block by J. Butler),92,95
424,4,5:37.0,,Offensive rebound by Team,92,95
425,4,5:37.0,Loose ball foul by J. Butler (drawn by M. Belinelli),,92,95
426,4,5:28.0,,L. Aldridge misses 2-pt jump shot from 15 ft,92,95
427,4,5:25.0,Defensive rebound by T. Gibson,,92,95
428,4,5:09.0,J. Butler misses 2-pt jump shot from 8 ft,,92,95
429,4,5:07.0,,Defensive rebound by D. DeRozan,92,95
430,4,5:01.0,,Shooting foul by T. Gibson (drawn by D. DeRozan),92,95
431,4,5:01.0,,D. DeRozan makes free throw 1 of 2,92,96
432,4,5:01.0,D. Rose enters the game for J. Butler,,92,96
433,4,5:01.0,,D. DeRozan misses free throw 2 of 2,92,96
434,4,4:58.0,Defensive rebound by K. Towns,,92,96
435,4,4:48.0,J. Teague misses 3-pt jump shot from 25 ft,,92,96
436,4,4:44.0,,Defensive rebound by L. Aldridge,92,96
437,4,4:32.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by P. Mills),92,99
438,4,4:30.0,Minnesota full timeout,,92,99
439,4,4:30.0,,B. Forbes enters the game for M. Belinelli,92,99
440,4,4:18.0,Offensive foul by K. Towns (drawn by P. Mills),,92,99
441,4,4:18.0,Turnover by K. Towns (offensive foul),,92,99
442,4,4:18.0,G. Dieng enters the game for K. Towns,,92,99
443,4,4:03.0,,Shooting foul by G. Dieng (drawn by L. Aldridge),92,99
444,4,4:03.0,,L. Aldridge misses free throw 1 of 2,92,99
445,4,4:03.0,,Offensive rebound by Team,92,99
446,4,4:03.0,,L. Aldridge makes free throw 2 of 2,92,100
447,4,3:51.0,D. Rose makes 2-pt layup from 2 ft (assist by A. Wiggins),,94,100
448,4,3:35.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by D. Bertāns),94,102
449,4,3:34.0,Minnesota full timeout,,94,102
450,4,3:34.0,J. Butler enters the game for G. Dieng,,94,102
451,4,3:32.0,Personal foul by D. DeRozan (drawn by J. Butler),,94,102
452,4,3:32.0,J. Butler makes free throw 1 of 2,,95,102
453,4,3:32.0,J. Butler makes free throw 2 of 2,,96,102
454,4,3:17.0,,P. Mills misses 3-pt jump shot from 26 ft,96,102
455,4,3:15.0,,Offensive rebound by B. Forbes,96,102
456,4,3:11.0,,D. Bertāns misses 3-pt jump shot from 26 ft,96,102
457,4,3:09.0,Defensive rebound by J. Butler,,96,102
458,4,3:02.0,J. Butler makes 2-pt jump shot from 6 ft,,98,102
459,4,2:42.0,,D. DeRozan misses 2-pt jump shot from 4 ft,98,102
460,4,2:42.0,,Offensive rebound by L. Aldridge,98,102
461,4,2:41.0,,L. Aldridge makes 2-pt layup from 2 ft,98,104
462,4,2:28.0,Turnover by J. Teague (bad pass; steal by B. Forbes),,98,104
463,4,2:14.0,,D. DeRozan misses 3-pt jump shot from 25 ft,98,104
464,4,2:09.0,Defensive rebound by T. Gibson,,98,104
465,4,2:03.0,J. Teague makes 3-pt jump shot from 25 ft (assist by J. Butler),,101,104
466,4,1:39.0,,B. Forbes misses 2-pt layup from 4 ft,101,104
467,4,1:39.0,,Offensive rebound by L. Aldridge,101,104
468,4,1:39.0,,Shooting foul by T. Gibson (drawn by L. Aldridge),101,104
469,4,1:39.0,,L. Aldridge makes free throw 1 of 2,101,105
470,4,1:39.0,,L. Aldridge makes free throw 2 of 2,101,106
471,4,1:39.0,Minnesota full timeout,,101,106
472,4,1:33.0,A. Wiggins makes 2-pt jump shot from 5 ft (assist by J. Butler),,103,106
473,4,1:23.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by D. Bertāns),103,108
474,4,1:16.0,T. Gibson makes 2-pt dunk at rim (assist by J. Teague),,105,108
475,4,1:02.0,,L. Aldridge misses 2-pt jump shot from 11 ft,105,108
476,4,1:02.0,,Offensive rebound by Team,105,108
477,4,0:51.0,,L. Aldridge misses 2-pt jump shot from 13 ft,105,108
478,4,0:49.0,Defensive rebound by T. Gibson,,105,108
479,4,0:42.0,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Rose),,108,108
480,4,0:32.0,,D. DeRozan makes 2-pt jump shot from 12 ft,108,110
481,4,0:32.0,Minnesota full timeout,,108,110
482,4,0:16.0,D. Rose misses 2-pt layup from 3 ft,,108,110
483,4,0:13.0,,Defensive rebound by D. Bertāns,108,110
484,4,0:07.0,,Personal foul by J. Butler (drawn by D. DeRozan),108,110
485,4,0:07.0,,D. DeRozan makes free throw 1 of 2,108,111
486,4,0:07.0,,D. DeRozan makes free throw 2 of 2,108,112
487,4,0:02.0,A. Wiggins misses 3-pt jump shot from 26 ft,,108,112
488,4,0:00.0,,Defensive rebound by L. Aldridge,108,112
