,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
389,4,7:02.0,Offensive rebound by M. Robinson,,91,95
390,4,6:55.0,L. Kornet misses 3-pt jump shot from 29 ft,,91,95
391,4,6:51.0,,Defensive rebound by M. Chriss,91,95
392,4,6:40.0,,J. Clarkson makes 2-pt jump shot from 8 ft,91,97
393,4,6:20.0,L. Kornet misses 2-pt jump shot from 14 ft,,91,97
394,4,6:20.0,,Defensive rebound by Team,91,97
395,4,6:20.0,Loose ball foul by M. Robinson (drawn by L. Nance),,91,97
396,4,6:20.0,K. Allen enters the game for J. Jenkins,,91,97
397,4,6:20.0,K. Knox enters the game for A. Trier,,91,97
398,4,6:02.0,,J. Clarkson misses 2-pt jump shot from 16 ft,91,97
399,4,6:02.0,Defensive rebound by K. Allen,,91,97
400,4,6:02.0,Personal foul by L. Nance (drawn by K. Allen),,91,97
401,4,5:50.0,D. Smith makes 2-pt layup at rim (assist by M. Robinson),,93,97
402,4,5:33.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,93,97
403,4,5:26.0,,Offensive rebound by L. Nance,93,97
404,4,5:26.0,,L. Nance makes 2-pt dunk at rim,93,99
405,4,5:12.0,D. Smith misses 2-pt layup from 1 ft,,93,99
406,4,5:07.0,,Defensive rebound by J. Clarkson,93,99
407,4,5:05.0,,C. Sexton misses 2-pt layup from 1 ft (block by D. Smith),93,99
408,4,5:05.0,,Offensive rebound by Team,93,99
409,4,5:05.0,,D. Nwaba enters the game for M. Chriss,93,99
410,4,4:55.0,,C. Sexton misses 3-pt jump shot from 27 ft,93,99
411,4,4:52.0,Defensive rebound by K. Knox,,93,99
412,4,4:44.0,K. Allen makes 2-pt jump shot from 8 ft,,95,99
413,4,4:23.0,,C. Sexton makes 3-pt jump shot from 22 ft (assist by J. Clarkson),95,102
414,4,4:04.0,Shooting foul by C. Sexton (drawn by K. Allen),,95,102
415,4,4:04.0,K. Allen makes free throw 1 of 3,,96,102
416,4,4:04.0,K. Allen makes free throw 2 of 3,,97,102
417,4,4:04.0,K. Allen makes free throw 3 of 3,,98,102
418,4,3:47.0,,D. Nwaba misses 2-pt layup from 3 ft (block by L. Kornet),98,102
419,4,3:43.0,Defensive rebound by K. Knox,,98,102
420,4,3:34.0,K. Knox misses 3-pt jump shot from 25 ft,,98,102
421,4,3:31.0,,Defensive rebound by J. Clarkson,98,102
422,4,3:24.0,,J. Clarkson makes 3-pt jump shot from 28 ft,98,105
423,4,3:24.0,New York full timeout,,98,105
424,4,3:24.0,,Cleveland full timeout,98,105
425,4,3:03.0,K. Allen misses 2-pt jump shot from 12 ft (block by L. Nance),,98,105
426,4,3:02.0,,Defensive rebound by M. Dellavedova,98,105
427,4,3:02.0,,Personal foul by M. Robinson (drawn by M. Dellavedova),98,105
428,4,2:50.0,,J. Clarkson misses 3-pt jump shot from 25 ft,98,105
429,4,2:46.0,Defensive rebound by M. Robinson,,98,105
430,4,2:37.0,M. Robinson misses 2-pt dunk from 1 ft,,98,105
431,4,2:32.0,,Defensive rebound by J. Clarkson,98,105
432,4,2:26.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,98,105
433,4,2:21.0,Defensive rebound by K. Allen,,98,105
434,4,2:17.0,L. Kornet makes 3-pt jump shot from 33 ft (assist by K. Allen),,101,105
435,4,1:50.0,,Turnover by L. Nance (lost ball; steal by M. Robinson),101,105
436,4,1:43.0,K. Allen misses 3-pt jump shot from 25 ft,,101,105
437,4,1:39.0,,Defensive rebound by J. Clarkson,101,105
438,4,1:23.0,,M. Dellavedova misses 2-pt jump shot from 12 ft,101,105
439,4,1:21.0,Defensive rebound by K. Knox,,101,105
440,4,1:11.0,Turnover by K. Knox (lost ball; steal by D. Nwaba),,101,105
441,4,0:58.0,,Turnover by J. Clarkson (lost ball; steal by D. Smith),101,105
442,4,0:58.0,New York full timeout,,101,105
443,4,0:52.0,L. Kornet makes 3-pt jump shot from 28 ft (assist by K. Allen),,104,105
444,4,0:36.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,104,105
445,4,0:34.0,Defensive rebound by L. Kornet,,104,105
446,4,0:21.0,L. Kornet misses 3-pt jump shot from 26 ft,,104,105
447,4,0:17.0,,Defensive rebound by J. Clarkson,104,105
448,4,0:17.0,,Personal foul by L. Kornet (drawn by J. Clarkson),104,105
449,4,0:17.0,A. Trier enters the game for L. Kornet,,104,105
450,4,0:17.0,,Personal foul by K. Allen (drawn by C. Sexton),104,105
451,4,0:17.0,,C. Sexton makes free throw 1 of 2,104,106
452,4,0:17.0,,C. Sexton makes free throw 2 of 2,104,107
453,4,0:17.0,L. Kornet enters the game for A. Trier,,104,107
454,4,0:17.0,New York full timeout,,104,107
455,4,0:17.0,J. Jenkins enters the game for K. Allen,,104,107
456,4,0:07.0,J. Jenkins misses 3-pt jump shot from 23 ft,,104,107
457,4,0:02.0,Offensive rebound by D. Smith,,104,107
458,4,0:00.0,D. Smith misses 3-pt jump shot from 24 ft,,104,107
459,4,0:00.0,Offensive rebound by Team,,104,107
