,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
383,4,8:21.0,,Turnover by A. Davis (off goaltending),105,119
384,4,8:07.0,R. Gay misses 2-pt hook shot from 4 ft,,105,119
385,4,8:06.0,,Defensive rebound by D. Miller,105,119
386,4,8:06.0,,Personal foul by R. Gay (drawn by D. Miller),105,119
387,4,7:56.0,,A. Davis misses 2-pt layup from 2 ft,105,119
388,4,7:54.0,Defensive rebound by M. Belinelli,,105,119
389,4,7:43.0,B. Forbes makes 2-pt layup from 1 ft (assist by M. Belinelli),,107,119
390,4,7:40.0,,Personal foul by C. Metu (drawn by A. Davis),107,119
391,4,7:40.0,D. DeRozan enters the game for R. Gay,,107,119
392,4,7:32.0,,N. Mirotić misses 2-pt layup from 2 ft,107,119
393,4,7:32.0,,Offensive rebound by N. Mirotić,107,119
394,4,7:32.0,,Shooting foul by D. Cunningham (drawn by N. Mirotić),107,119
395,4,7:32.0,,N. Mirotić makes free throw 1 of 2,107,120
396,4,7:32.0,,N. Mirotić makes free throw 2 of 2,107,121
397,4,7:17.0,Shooting foul by F. Jackson (drawn by B. Forbes),,107,121
398,4,7:17.0,B. Forbes makes free throw 1 of 2,,108,121
399,4,7:17.0,,E. Moore enters the game for J. Holiday,108,121
400,4,7:17.0,B. Forbes misses free throw 2 of 2,,108,121
401,4,7:15.0,,Defensive rebound by E. Moore,108,121
402,4,7:05.0,,D. Miller makes 2-pt layup from 2 ft (assist by A. Davis),108,123
403,4,6:55.0,D. DeRozan misses 2-pt jump shot from 12 ft,,108,123
404,4,6:52.0,,Defensive rebound by A. Davis,108,123
405,4,6:46.0,,F. Jackson makes 3-pt jump shot from 26 ft,108,126
406,4,6:25.0,Turnover by B. Forbes (bad pass; steal by A. Davis),,108,126
407,4,6:20.0,,E. Moore misses 2-pt jump shot from 8 ft,108,126
408,4,6:20.0,,Offensive rebound by A. Davis,108,126
409,4,6:20.0,,A. Davis makes 2-pt layup from 1 ft,108,128
410,4,6:20.0,San Antonio full timeout,,108,128
411,4,6:20.0,D. Eubanks enters the game for M. Belinelli,,108,128
412,4,6:20.0,J. Poeltl enters the game for D. Cunningham,,108,128
413,4,6:20.0,Q. Pondexter enters the game for D. DeRozan,,108,128
414,4,6:20.0,D. White enters the game for B. Forbes,,108,128
415,4,6:12.0,Personal foul by D. Miller (drawn by D. Eubanks),,108,128
416,4,5:58.0,C. Metu makes 2-pt jump shot from 8 ft (assist by D. White),,110,128
417,4,5:52.0,,New Orleans full timeout,110,128
418,4,5:52.0,,C. Diallo enters the game for A. Davis,110,128
419,4,5:52.0,,J. Randle enters the game for N. Mirotić,110,128
420,4,5:44.0,,F. Jackson misses 3-pt jump shot from 26 ft,110,128
421,4,5:39.0,Defensive rebound by J. Poeltl,,110,128
422,4,5:29.0,D. White misses 2-pt jump shot from 19 ft,,110,128
423,4,5:25.0,,Defensive rebound by J. Randle,110,128
424,4,5:20.0,,Personal foul by Q. Pondexter (drawn by J. Randle),110,128
425,4,5:13.0,,E. Moore makes 2-pt layup from 2 ft (assist by J. Randle),110,130
426,4,4:51.0,Turnover by D. White (bad pass; steal by C. Diallo),,110,130
427,4,4:45.0,,Turnover by F. Jackson (bad pass; steal by Q. Pondexter),110,130
428,4,4:37.0,C. Metu makes 2-pt hook shot from 8 ft,,112,130
429,4,4:22.0,,Turnover by E. Moore (lost ball; steal by J. Poeltl),112,130
430,4,4:15.0,C. Metu makes 2-pt dunk from 1 ft (assist by D. White),,114,130
431,4,4:09.0,,New Orleans full timeout,114,130
432,4,4:09.0,,I. Clark enters the game for E. Moore,114,130
433,4,4:03.0,,D. Miller makes 2-pt jump shot from 20 ft (assist by J. Randle),114,132
434,4,3:53.0,C. Metu misses 3-pt jump shot from 25 ft,,114,132
435,4,3:49.0,,Defensive rebound by I. Clark,114,132
436,4,3:44.0,,I. Clark misses 3-pt jump shot from 26 ft,114,132
437,4,3:40.0,,Offensive rebound by C. Diallo,114,132
438,4,3:35.0,,D. Miller misses 3-pt jump shot from 26 ft,114,132
439,4,3:31.0,Defensive rebound by Q. Pondexter,,114,132
440,4,3:25.0,Personal foul by F. Jackson (drawn by J. Poeltl),,114,132
441,4,3:25.0,J. Poeltl makes free throw 1 of 2,,115,132
442,4,3:25.0,J. Poeltl makes free throw 2 of 2,,116,132
443,4,3:13.0,,F. Jackson misses 2-pt jump shot from 23 ft,116,132
444,4,3:10.0,Defensive rebound by Q. Pondexter,,116,132
445,4,2:57.0,D. Eubanks misses 2-pt hook shot from 4 ft,,116,132
446,4,2:53.0,Offensive rebound by J. Poeltl,,116,132
447,4,2:53.0,J. Poeltl misses 2-pt layup at rim,,116,132
448,4,2:53.0,Offensive rebound by J. Poeltl,,116,132
449,4,2:49.0,D. White misses 3-pt jump shot from 26 ft,,116,132
450,4,2:47.0,Offensive rebound by D. Eubanks,,116,132
451,4,2:45.0,Turnover by D. Eubanks (lost ball; steal by J. Randle),,116,132
452,4,2:40.0,,C. Diallo makes 2-pt layup from 2 ft (assist by J. Randle),116,134
453,4,2:26.0,D. Eubanks makes 2-pt hook shot from 6 ft (assist by C. Metu),,118,134
454,4,2:08.0,,D. Miller makes 2-pt jump shot from 20 ft (assist by J. Randle),118,136
455,4,1:46.0,J. Poeltl makes 2-pt layup from 2 ft (assist by C. Metu),,120,136
456,4,1:34.0,,I. Clark makes 2-pt jump shot from 10 ft (assist by D. Miller),120,138
457,4,1:17.0,D. Eubanks makes 2-pt hook shot from 6 ft (assist by C. Metu),,122,138
458,4,1:08.0,,F. Jackson makes 2-pt layup from 1 ft,122,140
459,4,1:00.0,Q. Pondexter makes 2-pt dunk from 1 ft,,124,140
460,4,0:50.0,,I. Clark misses 2-pt layup from 2 ft,124,140
461,4,0:48.0,Defensive rebound by C. Metu,,124,140
462,4,0:47.0,Turnover by C. Metu (out of bounds lost ball),,124,140
463,4,0:47.0,,J. Okafor enters the game for J. Randle,124,140
464,4,0:37.0,,F. Jackson misses 3-pt jump shot from 27 ft,124,140
465,4,0:32.0,Defensive rebound by Q. Pondexter,,124,140
466,4,0:29.0,Shooting foul by F. Jackson (drawn by Q. Pondexter),,124,140
467,4,0:29.0,Q. Pondexter makes free throw 1 of 2,,125,140
468,4,0:29.0,Q. Pondexter makes free throw 2 of 2,,126,140
469,4,0:04.0,,Turnover by Team (shot clock),126,140
470,4,0:01.0,Turnover by D. Eubanks (bad pass; steal by I. Clark),,126,140
