,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,BOSTON_ACTION,LA LAKERS_SCORE,BOSTON_SCORE
383,4,5:30.0,Defensive rebound by L. James,,108,110
384,4,5:27.0,Turnover by L. James (bad pass; steal by J. Brown),,108,110
385,4,5:26.0,,Personal take foul by K. Kuzma (drawn by K. Irving),108,110
386,4,5:26.0,,M. Smart enters the game for T. Rozier,108,110
387,4,5:07.0,,Personal foul by J. McGee (drawn by K. Irving),108,110
388,4,4:58.0,,J. Tatum makes 2-pt layup from 4 ft,108,112
389,4,4:44.0,Shooting foul by D. Theis (drawn by J. McGee),,108,112
390,4,4:44.0,J. McGee makes free throw 1 of 2,,109,112
391,4,4:44.0,J. McGee makes free throw 2 of 2,,110,112
392,4,4:29.0,,K. Irving makes 2-pt layup from 1 ft,110,114
393,4,4:21.0,L. James makes 3-pt jump shot from 27 ft,,113,114
394,4,4:01.0,,K. Irving makes 3-pt jump shot from 26 ft,113,117
395,4,3:49.0,L. James misses 3-pt jump shot from 25 ft,,113,117
396,4,3:48.0,,Defensive rebound by D. Theis,113,117
397,4,3:42.0,,Personal foul by L. James (drawn by K. Irving),113,117
398,4,3:42.0,,K. Irving makes free throw 1 of 2,113,118
399,4,3:42.0,,A. Horford enters the game for D. Theis,113,118
400,4,3:42.0,,K. Irving makes free throw 2 of 2,113,119
401,4,3:29.0,B. Ingram makes 2-pt jump shot from 19 ft (assist by R. Rondo),,115,119
402,4,3:05.0,,J. Tatum misses 2-pt jump shot from 18 ft,115,119
403,4,3:03.0,Defensive rebound by L. James,,115,119
404,4,2:44.0,K. Kuzma makes 2-pt jump shot from 7 ft (assist by B. Ingram),,117,119
405,4,2:23.0,,M. Smart misses 3-pt jump shot from 25 ft,117,119
406,4,2:22.0,,Offensive rebound by A. Horford,117,119
407,4,2:21.0,,M. Smart misses 3-pt jump shot from 26 ft,117,119
408,4,2:20.0,Defensive rebound by K. Kuzma,,117,119
409,4,2:07.0,Shooting foul by K. Irving (drawn by B. Ingram),,117,119
410,4,2:07.0,B. Ingram makes free throw 1 of 2,,118,119
411,4,2:07.0,,G. Hayward enters the game for J. Brown,118,119
412,4,2:07.0,B. Ingram misses free throw 2 of 2,,118,119
413,4,2:04.0,Offensive rebound by L. James,,118,119
414,4,2:02.0,B. Ingram misses 3-pt jump shot from 23 ft,,118,119
415,4,2:00.0,,Defensive rebound by J. Tatum,118,119
416,4,1:52.0,,Personal foul by B. Ingram (drawn by K. Irving),118,119
417,4,1:52.0,,K. Irving makes free throw 1 of 2,118,120
418,4,1:52.0,,M. Morris enters the game for G. Hayward,118,120
419,4,1:52.0,,K. Irving makes free throw 2 of 2,118,121
420,4,1:36.0,K. Kuzma misses 2-pt layup from 7 ft,,118,121
421,4,1:34.0,,Defensive rebound by M. Smart,118,121
422,4,1:24.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by K. Irving),118,124
423,4,1:24.0,LA Lakers full timeout,,118,124
424,4,1:24.0,K. Caldwell-Pope enters the game for K. Kuzma,,118,124
425,4,1:24.0,T. Chandler enters the game for J. McGee,,118,124
426,4,1:22.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Rondo),,121,124
427,4,1:09.0,,Turnover by K. Irving (bad pass; steal by B. Ingram),121,124
428,4,0:50.0,L. James makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),,124,124
429,4,0:34.0,,Boston full timeout,124,124
430,4,0:34.0,,G. Hayward enters the game for M. Smart,124,124
431,4,0:34.0,,Personal foul by K. Caldwell-Pope (drawn by J. Tatum),124,124
432,4,0:34.0,,J. Tatum makes free throw 1 of 2,124,125
433,4,0:34.0,,J. Brown enters the game for G. Hayward,124,125
434,4,0:34.0,,M. Smart enters the game for K. Irving,124,125
435,4,0:34.0,,J. Tatum makes free throw 2 of 2,124,126
436,4,0:34.0,LA Lakers full timeout,,124,126
437,4,0:34.0,K. Kuzma enters the game for T. Chandler,,124,126
438,4,0:19.0,K. Kuzma makes 3-pt jump shot from 24 ft (assist by B. Ingram),,127,126
439,4,0:18.0,,Boston full timeout,127,126
440,4,0:18.0,T. Chandler enters the game for K. Caldwell-Pope,,127,126
441,4,0:18.0,,G. Hayward enters the game for J. Brown,127,126
442,4,0:18.0,,K. Irving enters the game for M. Smart,127,126
443,4,0:11.0,,K. Irving makes 2-pt jump shot from 6 ft,127,128
444,4,0:03.0,B. Ingram misses 2-pt layup from 2 ft (block by A. Horford),,127,128
445,4,0:02.0,Offensive rebound by R. Rondo,,127,128
446,4,0:00.0,R. Rondo makes 2-pt jump shot from 19 ft,,129,128
