,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
380,4,6:40.0,,Portland full timeout,95,121
381,4,6:40.0,N. Mitrou-Long enters the game for D. Favors,,95,121
382,4,6:40.0,E. Udoh enters the game for K. Korver,,95,121
383,4,6:40.0,,W. Baldwin enters the game for D. Lillard,95,121
384,4,6:40.0,,C. Swanigan enters the game for E. Turner,95,121
385,4,6:22.0,,S. Curry makes 2-pt jump shot from 2 ft,95,123
386,4,6:07.0,G. Niang makes 2-pt jump shot from 7 ft,,97,123
387,4,5:53.0,,J. Layman misses 3-pt jump shot from 25 ft,97,123
388,4,5:52.0,Defensive rebound by Team,,97,123
389,4,5:40.0,Turnover by R. O'Neale (out of bounds lost ball),,97,123
390,4,5:24.0,,Turnover by S. Curry (bad pass; steal by G. Niang),97,123
391,4,5:12.0,G. Allen misses 2-pt jump shot from 18 ft,,97,123
392,4,5:10.0,,Defensive rebound by Z. Collins,97,123
393,4,4:54.0,,Z. Collins misses 2-pt hook shot from 4 ft,97,123
394,4,4:52.0,,Offensive rebound by Z. Collins,97,123
395,4,4:48.0,,S. Curry makes 3-pt jump shot from 31 ft (assist by Z. Collins),97,126
396,4,4:24.0,E. Udoh makes 2-pt layup from 1 ft (assist by G. Niang),,99,126
397,4,4:04.0,,W. Baldwin makes 2-pt jump shot from 14 ft,99,128
398,4,4:02.0,Utah full timeout,,99,128
399,4,4:02.0,T. Cavanaugh enters the game for R. O'Neale,,99,128
400,4,3:50.0,G. Niang misses 3-pt jump shot from 24 ft,,99,128
401,4,3:47.0,,Defensive rebound by Z. Collins,99,128
402,4,3:34.0,,C. Swanigan misses 2-pt jump shot from 21 ft,99,128
403,4,3:32.0,Defensive rebound by T. Cavanaugh,,99,128
404,4,3:25.0,N. Mitrou-Long misses 3-pt jump shot from 25 ft,,99,128
405,4,3:23.0,Offensive rebound by G. Niang,,99,128
406,4,3:14.0,Turnover by T. Cavanaugh (out of bounds lost ball),,99,128
407,4,2:54.0,,C. Swanigan misses 3-pt jump shot from 26 ft,99,128
408,4,2:51.0,,Offensive rebound by W. Baldwin,99,128
409,4,2:49.0,,C. Swanigan misses 2-pt jump shot from 15 ft,99,128
410,4,2:47.0,,Offensive rebound by Z. Collins,99,128
411,4,2:39.0,,W. Baldwin misses 2-pt layup from 2 ft (block by E. Udoh),99,128
412,4,2:39.0,,Offensive rebound by Team,99,128
413,4,2:35.0,,Z. Collins misses 2-pt jump shot from 12 ft,99,128
414,4,2:35.0,,Offensive rebound by Team,99,128
415,4,2:35.0,,Turnover by Team (shot clock),99,128
416,4,2:24.0,G. Allen misses 2-pt layup from 2 ft,,99,128
417,4,2:22.0,,Defensive rebound by W. Baldwin,99,128
418,4,2:21.0,,Turnover by W. Baldwin (bad pass),99,128
419,4,2:13.0,G. Allen makes 2-pt jump shot from 7 ft,,101,128
420,4,1:51.0,,Z. Collins misses 2-pt layup from 2 ft (block by E. Udoh),101,128
421,4,1:51.0,Defensive rebound by G. Niang,,101,128
422,4,1:51.0,Turnover by G. Niang (out of bounds lost ball),,101,128
423,4,1:46.0,,S. Curry misses 2-pt jump shot from 23 ft,101,128
424,4,1:44.0,Defensive rebound by N. Mitrou-Long,,101,128
425,4,1:36.0,Shooting foul by C. Swanigan (drawn by E. Udoh),,101,128
426,4,1:36.0,E. Udoh makes free throw 1 of 2,,102,128
427,4,1:36.0,E. Udoh makes free throw 2 of 2,,103,128
428,4,1:20.0,,W. Baldwin misses 2-pt jump shot from 3 ft,103,128
429,4,1:19.0,Defensive rebound by G. Niang,,103,128
430,4,1:14.0,G. Niang misses 2-pt layup from 2 ft (block by Z. Collins),,103,128
431,4,1:11.0,,Defensive rebound by C. Swanigan,103,128
432,4,1:00.0,,C. Swanigan makes 2-pt hook shot from 2 ft (assist by J. Layman),103,130
433,4,0:41.0,G. Allen misses 3-pt jump shot from 24 ft,,103,130
434,4,0:39.0,,Defensive rebound by J. Layman,103,130
435,4,0:24.0,,W. Baldwin makes 2-pt jump shot from 18 ft,103,132
436,4,0:14.0,Shooting foul by C. Swanigan (drawn by T. Cavanaugh),,103,132
437,4,0:14.0,T. Cavanaugh makes free throw 1 of 2,,104,132
438,4,0:14.0,T. Cavanaugh makes free throw 2 of 2,,105,132
