,QUARTER,TIME_REMAINING,DETROIT_ACTION,OKLAHOMA CITY_ACTION,DETROIT_SCORE,OKLAHOMA CITY_SCORE
386,4,8:54.0,Defensive rebound by I. Smith,,98,103
387,4,8:41.0,Personal foul by M. Morris (drawn by A. Drummond),,98,103
388,4,8:41.0,,R. Westbrook enters the game for R. Felton,98,103
389,4,8:32.0,B. Griffin misses 3-pt jump shot from 28 ft,,98,103
390,4,8:27.0,,Defensive rebound by P. George,98,103
391,4,8:19.0,,D. Schröder makes 2-pt jump shot from 13 ft,98,105
392,4,8:02.0,Personal foul by D. Schröder (drawn by I. Smith),,98,105
393,4,7:49.0,I. Smith makes 2-pt jump shot from 17 ft,,100,105
394,4,7:32.0,,D. Schröder misses 3-pt jump shot from 24 ft,100,105
395,4,7:29.0,Defensive rebound by A. Drummond,,100,105
396,4,7:17.0,B. Griffin misses 2-pt jump shot from 15 ft,,100,105
397,4,7:14.0,,Defensive rebound by P. George,100,105
398,4,7:11.0,,Shooting foul by I. Smith (drawn by P. George),100,105
399,4,7:11.0,,P. George makes free throw 1 of 2,100,106
400,4,7:11.0,W. Ellington enters the game for L. Kennard,,100,106
401,4,7:11.0,,S. Adams enters the game for M. Morris,100,106
402,4,7:11.0,,T. Ferguson enters the game for N. Noel,100,106
403,4,7:11.0,,J. Grant enters the game for D. Schröder,100,106
404,4,7:11.0,,P. George makes free throw 2 of 2,100,107
405,4,6:57.0,Shooting foul by S. Adams (drawn by B. Griffin),,100,107
406,4,6:57.0,,Oklahoma City full timeout,100,107
407,4,6:57.0,R. Jackson enters the game for I. Smith,,100,107
408,4,6:57.0,,D. Schröder enters the game for P. George,100,107
409,4,6:57.0,B. Griffin misses free throw 1 of 2,,100,107
410,4,6:57.0,Offensive rebound by Team,,100,107
411,4,6:57.0,B. Griffin makes free throw 2 of 2,,101,107
412,4,6:42.0,,J. Grant misses 3-pt jump shot from 22 ft,101,107
413,4,6:40.0,,Offensive rebound by S. Adams,101,107
414,4,6:38.0,,R. Westbrook makes 3-pt jump shot from 23 ft (assist by D. Schröder),101,110
415,4,6:20.0,W. Ellington misses 3-pt jump shot from 26 ft,,101,110
416,4,6:16.0,,Defensive rebound by D. Schröder,101,110
417,4,6:14.0,,Personal foul by R. Jackson (drawn by R. Westbrook),101,110
418,4,6:04.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by R. Westbrook),101,113
419,4,5:45.0,B. Griffin misses 2-pt layup from 1 ft,,101,113
420,4,5:44.0,,Defensive rebound by Team,101,113
421,4,5:30.0,,D. Schröder misses 2-pt jump shot from 14 ft,101,113
422,4,5:27.0,Defensive rebound by A. Drummond,,101,113
423,4,5:11.0,B. Griffin misses 2-pt jump shot from 6 ft,,101,113
424,4,5:08.0,,Defensive rebound by S. Adams,101,113
425,4,5:07.0,,J. Grant makes 2-pt dunk from 1 ft (assist by D. Schröder),101,115
426,4,5:07.0,Detroit full timeout,,101,115
427,4,4:52.0,W. Ellington misses 3-pt jump shot from 25 ft,,101,115
428,4,4:49.0,,Defensive rebound by S. Adams,101,115
429,4,4:45.0,,Turnover by R. Westbrook (lost ball; steal by B. Griffin),101,115
430,4,4:41.0,R. Jackson makes 2-pt dunk from 1 ft (assist by B. Griffin),,103,115
431,4,4:19.0,,J. Grant misses 2-pt jump shot from 19 ft,103,115
432,4,4:16.0,,Offensive rebound by S. Adams,103,115
433,4,4:13.0,,D. Schröder misses 3-pt jump shot from 25 ft,103,115
434,4,4:11.0,Defensive rebound by B. Griffin,,103,115
435,4,4:05.0,L. Galloway misses 3-pt jump shot from 25 ft,,103,115
436,4,4:02.0,,Defensive rebound by S. Adams,103,115
437,4,3:50.0,,J. Grant misses 2-pt layup from 4 ft (block by A. Drummond),103,115
438,4,3:45.0,,Offensive rebound by S. Adams,103,115
439,4,3:45.0,,S. Adams misses 2-pt dunk from 1 ft,103,115
440,4,3:45.0,,Offensive rebound by T. Ferguson,103,115
441,4,3:42.0,,R. Westbrook misses 3-pt jump shot from 25 ft,103,115
442,4,3:39.0,Defensive rebound by W. Ellington,,103,115
443,4,3:35.0,R. Jackson misses 3-pt jump shot from 25 ft,,103,115
444,4,3:35.0,,Defensive rebound by R. Westbrook,103,115
445,4,3:28.0,,R. Westbrook makes 2-pt layup from 2 ft,103,117
446,4,3:13.0,W. Ellington makes 3-pt jump shot from 25 ft,,106,117
447,4,3:01.0,,Personal foul by L. Galloway (drawn by R. Westbrook),106,117
448,4,2:53.0,,R. Westbrook misses 2-pt jump shot from 15 ft,106,117
449,4,2:53.0,Defensive rebound by R. Jackson,,106,117
450,4,2:53.0,Personal foul by R. Westbrook (drawn by L. Galloway),,106,117
451,4,2:53.0,L. Galloway makes free throw 1 of 2,,107,117
452,4,2:53.0,,P. George enters the game for T. Ferguson,107,117
453,4,2:53.0,L. Galloway makes free throw 2 of 2,,108,117
454,4,2:42.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),108,120
455,4,2:23.0,B. Griffin misses 3-pt jump shot from 25 ft,,108,120
456,4,2:20.0,,Defensive rebound by D. Schröder,108,120
457,4,2:15.0,,Personal foul by R. Jackson (drawn by R. Westbrook),108,120
458,4,2:15.0,,R. Westbrook misses free throw 1 of 2,108,120
459,4,2:15.0,,Offensive rebound by Team,108,120
460,4,2:15.0,T. Maker enters the game for B. Griffin,,108,120
461,4,2:15.0,,R. Westbrook misses free throw 2 of 2,108,120
462,4,2:09.0,,S. Adams makes 2-pt layup from 1 ft,108,122
463,4,2:09.0,,Offensive rebound by S. Adams,108,122
464,4,1:55.0,W. Ellington misses 3-pt jump shot from 23 ft,,108,122
465,4,1:53.0,,Defensive rebound by S. Adams,108,122
466,4,1:50.0,,Turnover by J. Grant (out of bounds lost ball),108,122
467,4,1:38.0,A. Drummond makes 2-pt dunk from 1 ft (assist by W. Ellington),,110,122
468,4,1:18.0,,Personal foul by L. Galloway (drawn by J. Grant),110,122
469,4,1:18.0,,J. Grant misses free throw 1 of 2,110,122
470,4,1:18.0,,Offensive rebound by Team,110,122
471,4,1:18.0,Z. Pachulia enters the game for A. Drummond,,110,122
472,4,1:18.0,G. Robinson enters the game for W. Ellington,,110,122
473,4,1:18.0,I. Smith enters the game for L. Galloway,,110,122
474,4,1:18.0,K. Thomas enters the game for R. Jackson,,110,122
475,4,1:18.0,,T. Ferguson enters the game for S. Adams,110,122
476,4,1:18.0,,A. Nader enters the game for P. George,110,122
477,4,1:18.0,,N. Noel enters the game for R. Westbrook,110,122
478,4,1:18.0,,J. Grant misses free throw 2 of 2,110,122
479,4,1:15.0,Defensive rebound by I. Smith,,110,122
480,4,0:53.0,K. Thomas misses 2-pt jump shot from 17 ft,,110,122
481,4,0:49.0,,Defensive rebound by J. Grant,110,122
482,4,0:47.0,,Turnover by N. Noel (bad pass; steal by T. Maker),110,122
483,4,0:45.0,Offensive foul by T. Maker (drawn by D. Schröder),,110,122
484,4,0:45.0,Turnover by T. Maker (offensive foul),,110,122
485,4,0:45.0,,D. Burton enters the game for J. Grant,110,122
486,4,0:45.0,,H. Diallo enters the game for D. Schröder,110,122
487,4,0:38.0,,Shooting foul by T. Maker (drawn by D. Burton),110,122
488,4,0:38.0,,D. Burton misses free throw 1 of 2,110,122
489,4,0:38.0,,Offensive rebound by Team,110,122
490,4,0:38.0,,D. Burton makes free throw 2 of 2,110,123
491,4,0:20.0,Turnover by Z. Pachulia (lost ball; steal by H. Diallo),,110,123
