,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
375,4,6:28.0,B. Marjanović makes 2-pt layup from 5 ft (assist by S. Thornwell),,84,114
376,4,6:14.0,,Turnover by C. Metu (bad pass),84,114
377,4,5:55.0,T. Wallace misses 3-pt jump shot from 26 ft,,84,114
378,4,5:52.0,,Defensive rebound by C. Metu,84,114
379,4,5:43.0,,D. White misses 3-pt jump shot from 27 ft,84,114
380,4,5:42.0,,Offensive rebound by C. Metu,84,114
381,4,5:42.0,,Turnover by C. Metu (traveling),84,114
382,4,5:34.0,P. Beverley misses 3-pt jump shot from 26 ft,,84,114
383,4,5:31.0,,Defensive rebound by Q. Pondexter,84,114
384,4,5:18.0,,Shooting foul by S. Thornwell (drawn by C. Metu),84,114
385,4,5:18.0,,C. Metu misses free throw 1 of 2,84,114
386,4,5:18.0,,Offensive rebound by Team,84,114
387,4,5:18.0,,C. Metu makes free throw 2 of 2,84,115
388,4,5:06.0,M. Scott misses 2-pt layup from 5 ft (block by J. Poeltl),,84,115
389,4,5:04.0,,Defensive rebound by D. White,84,115
390,4,5:04.0,,Shooting foul by S. Thornwell (drawn by C. Metu),84,115
391,4,5:04.0,,C. Metu makes free throw 1 of 2,84,116
392,4,5:04.0,,C. Metu makes free throw 2 of 2,84,117
393,4,4:44.0,S. Thornwell misses 2-pt jump shot from 7 ft,,84,117
394,4,4:39.0,,Defensive rebound by C. Metu,84,117
395,4,4:32.0,,C. Metu misses 2-pt hook shot from 7 ft,84,117
396,4,4:29.0,Defensive rebound by B. Marjanović,,84,117
397,4,4:21.0,B. Marjanović misses 2-pt hook shot from 8 ft,,84,117
398,4,4:19.0,,Defensive rebound by J. Poeltl,84,117
399,4,3:59.0,,D. White misses 2-pt jump shot from 10 ft,84,117
400,4,3:57.0,,Offensive rebound by D. Cunningham,84,117
401,4,3:46.0,,Turnover by D. White (bad pass; steal by B. Marjanović),84,117
402,4,3:35.0,S. Thornwell misses 3-pt jump shot from 23 ft,,84,117
403,4,3:33.0,Offensive rebound by B. Marjanović,,84,117
404,4,3:33.0,Shooting foul by D. Cunningham (drawn by B. Marjanović),,84,117
405,4,3:33.0,B. Marjanović misses free throw 1 of 2,,84,117
406,4,3:33.0,Offensive rebound by Team,,84,117
407,4,3:33.0,B. Marjanović misses free throw 2 of 2,,84,117
408,4,3:26.0,,Defensive rebound by D. White,84,117
409,4,3:07.0,,C. Metu misses 2-pt jump shot from 12 ft,84,117
410,4,3:05.0,Defensive rebound by P. Beverley,,84,117
411,4,3:00.0,S. Thornwell misses 2-pt layup from 4 ft (block by J. Poeltl),,84,117
412,4,2:55.0,,Defensive rebound by D. Cunningham,84,117
413,4,2:51.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by D. White),84,120
414,4,2:37.0,Shooting foul by J. Poeltl (drawn by T. Wallace),,84,120
415,4,2:37.0,LA Clippers full timeout,,84,120
416,4,2:37.0,T. Wallace misses free throw 1 of 2,,84,120
417,4,2:37.0,Offensive rebound by Team,,84,120
418,4,2:37.0,T. Wallace makes free throw 2 of 2,,85,120
419,4,2:21.0,,C. Metu misses 2-pt layup from 6 ft,85,120
420,4,2:18.0,Defensive rebound by M. Scott,,85,120
421,4,2:15.0,P. Beverley misses 3-pt jump shot from 26 ft,,85,120
422,4,2:12.0,,Defensive rebound by D. White,85,120
423,4,1:58.0,,C. Metu misses 2-pt jump shot from 11 ft,85,120
424,4,1:56.0,Defensive rebound by P. Beverley,,85,120
425,4,1:44.0,T. Wallace makes 2-pt jump shot from 9 ft,,87,120
426,4,1:28.0,,D. White misses 2-pt jump shot from 9 ft,87,120
427,4,1:25.0,,Offensive rebound by D. Cunningham,87,120
428,4,1:21.0,,D. Cunningham makes 3-pt jump shot from 23 ft (assist by Q. Pondexter),87,123
429,4,1:06.0,Turnover by S. Thornwell (bad pass; steal by C. Metu),,87,123
430,4,0:46.0,,D. White makes 2-pt jump shot from 12 ft (assist by J. Poeltl),87,125
431,4,0:24.0,T. Wallace misses 2-pt jump shot from 5 ft,,87,125
432,4,0:20.0,Offensive rebound by T. Wallace,,87,125
433,4,0:19.0,T. Wallace misses 2-pt layup from 4 ft,,87,125
434,4,0:19.0,Offensive rebound by B. Marjanović,,87,125
435,4,0:17.0,Turnover by B. Marjanović (lost ball; steal by D. Cunningham),,87,125
