,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
382,4,5:54.0,D. Smith misses free throw 1 of 2,,84,77
383,4,5:54.0,Offensive rebound by Team,,84,77
384,4,5:54.0,D. Smith misses free throw 2 of 2,,84,77
385,4,5:51.0,,Defensive rebound by J. Sampson,84,77
386,4,5:36.0,,J. Sampson misses 2-pt jump shot from 4 ft,84,77
387,4,5:33.0,Defensive rebound by M. Robinson,,84,77
388,4,5:15.0,K. Knox misses 2-pt jump shot from 12 ft,,84,77
389,4,5:12.0,,Defensive rebound by J. Sampson,84,77
390,4,5:06.0,,Turnover by S. Harrison (bad pass),84,77
391,4,4:54.0,D. Dotson misses 2-pt jump shot from 20 ft,,84,77
392,4,4:53.0,,Defensive rebound by Team,84,77
393,4,4:32.0,,S. Harrison makes 2-pt layup from 2 ft (assist by J. Sampson),84,79
394,4,4:18.0,Personal foul by T. Luwawu-Cabarrot (drawn by D. Smith),,84,79
395,4,4:18.0,D. Smith makes free throw 1 of 2,,85,79
396,4,4:18.0,D. Smith makes free throw 2 of 2,,86,79
397,4,4:06.0,,Shooting foul by M. Robinson (drawn by J. Sampson),86,79
398,4,4:06.0,,J. Sampson misses free throw 1 of 2,86,79
399,4,4:06.0,,Offensive rebound by Team,86,79
400,4,4:06.0,,J. Sampson misses free throw 2 of 2,86,79
401,4,3:57.0,Defensive rebound by Team,,86,79
402,4,3:43.0,Turnover by D. Dotson (bad pass; steal by J. Sampson),,86,79
403,4,3:36.0,,J. Sampson misses 2-pt layup from 1 ft,86,79
404,4,3:33.0,,Offensive rebound by C. Felício,86,79
405,4,3:33.0,,C. Felício misses 2-pt layup from 1 ft,86,79
406,4,3:32.0,Defensive rebound by K. Knox,,86,79
407,4,3:16.0,K. Knox misses 3-pt jump shot from 24 ft,,86,79
408,4,3:15.0,Offensive rebound by M. Robinson,,86,79
409,4,3:15.0,New York full timeout,,86,79
410,4,2:59.0,D. Smith misses 3-pt jump shot from 33 ft,,86,79
411,4,2:57.0,Offensive rebound by M. Robinson,,86,79
412,4,2:44.0,D. Dotson makes 3-pt jump shot from 23 ft (assist by D. Smith),,89,79
413,4,2:42.0,,Chicago full timeout,89,79
414,4,2:42.0,,W. Lemon enters the game for C. Felício,89,79
415,4,2:42.0,,R. Lopez enters the game for T. Luwawu-Cabarrot,89,79
416,4,2:22.0,,S. Harrison makes 2-pt layup from 1 ft,89,81
417,4,2:01.0,Shooting foul by W. Lemon (drawn by M. Robinson),,89,81
418,4,2:01.0,M. Robinson makes free throw 1 of 2,,90,81
419,4,2:01.0,M. Robinson makes free throw 2 of 2,,91,81
420,4,1:44.0,,W. Lemon misses 2-pt layup from 2 ft (block by M. Robinson),91,81
421,4,1:42.0,Defensive rebound by M. Robinson,,91,81
422,4,1:42.0,New York full timeout,,91,81
423,4,1:25.0,M. Robinson misses 2-pt dunk from 2 ft,,91,81
424,4,1:23.0,,Defensive rebound by S. Harrison,91,81
425,4,1:22.0,,S. Harrison makes 2-pt layup from 1 ft,91,83
426,4,1:04.0,D. Smith misses 2-pt layup from 2 ft (block by R. Lopez),,91,83
427,4,1:04.0,Offensive rebound by Team,,91,83
428,4,0:58.0,K. Knox makes 3-pt jump shot from 23 ft (assist by L. Kornet),,94,83
429,4,0:47.0,,S. Harrison misses 3-pt jump shot from 23 ft,94,83
430,4,0:44.0,Defensive rebound by L. Kornet,,94,83
431,4,0:25.0,D. Smith makes 2-pt jump shot from 7 ft,,96,83
432,4,0:17.0,,W. Lemon misses 2-pt layup from 3 ft (block by L. Kornet),96,83
433,4,0:17.0,,Offensive rebound by Team,96,83
434,4,0:11.0,,R. Lopez makes 3-pt jump shot from 26 ft (assist by S. Harrison),96,86
