,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
374,4,2:33.0,J. Nurkić misses 2-pt jump shot from 18 ft,,112,126
375,4,2:32.0,Offensive rebound by Team,,112,126
376,4,2:32.0,,Loose ball foul by P. Mills (drawn by C. McCollum),112,126
377,4,2:26.0,C. McCollum makes 2-pt jump shot from 16 ft,,114,126
378,4,2:04.0,,D. White misses 2-pt layup from 2 ft,114,126
379,4,2:02.0,Defensive rebound by A. Aminu,,114,126
380,4,1:53.0,Turnover by A. Aminu (bad pass),,114,126
381,4,1:35.0,,L. Aldridge misses 2-pt jump shot from 17 ft,114,126
382,4,1:31.0,Defensive rebound by M. Harkless,,114,126
383,4,1:24.0,Shooting foul by D. White (drawn by D. Lillard),,114,126
384,4,1:24.0,D. Lillard makes free throw 1 of 2,,115,126
385,4,1:24.0,D. Lillard makes free throw 2 of 2,,116,126
386,4,1:15.0,,Personal foul by D. Lillard (drawn by P. Mills),116,126
387,4,1:05.0,,D. DeRozan misses 2-pt jump shot from 14 ft,116,126
388,4,1:03.0,Defensive rebound by C. McCollum,,116,126
389,4,1:00.0,C. McCollum makes 2-pt layup at rim,,118,126
390,4,0:45.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by D. DeRozan),118,129
391,4,0:37.0,D. Lillard misses 3-pt jump shot from 28 ft,,118,129
392,4,0:34.0,Offensive rebound by M. Harkless,,118,129
393,4,0:31.0,Turnover by M. Harkless (out of bounds lost ball),,118,129
394,4,0:17.0,,Personal foul by A. Aminu (drawn by D. DeRozan),118,129
395,4,0:17.0,,D. DeRozan makes free throw 1 of 2,118,130
396,4,0:17.0,,D. Bertāns enters the game for L. Aldridge,118,130
397,4,0:17.0,,D. Cunningham enters the game for R. Gay,118,130
398,4,0:17.0,,C. Metu enters the game for P. Mills,118,130
399,4,0:17.0,,Q. Pondexter enters the game for D. White,118,130
400,4,0:17.0,,D. DeRozan makes free throw 2 of 2,118,131
401,4,0:04.0,C. McCollum misses 3-pt jump shot from 25 ft,,118,131
402,4,0:02.0,,Defensive rebound by D. DeRozan,118,131
