,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
380,4,3:35.0,Defensive rebound by L. Nance,,86,105
381,4,3:31.0,C. Sexton makes 3-pt jump shot from 26 ft (assist by L. Nance),,89,105
382,4,3:16.0,,Personal foul by L. Nance (drawn by K. Walker),89,105
383,4,3:16.0,,Charlotte full timeout,89,105
384,4,3:16.0,C. Osman enters the game for J. Blossomgame,,89,105
385,4,3:04.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by J. Lamb),89,108
386,4,2:49.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by C. Sexton),,92,108
387,4,2:25.0,,M. Williams misses 2-pt jump shot from 6 ft,92,108
388,4,2:23.0,Defensive rebound by L. Nance,,92,108
389,4,2:11.0,C. Sexton misses 3-pt jump shot from 25 ft,,92,108
390,4,2:08.0,,Defensive rebound by J. Lamb,92,108
391,4,2:01.0,,J. Lamb misses 2-pt layup from 4 ft (block by L. Nance),92,108
392,4,1:58.0,Defensive rebound by L. Nance,,92,108
393,4,1:56.0,C. Osman makes 2-pt layup from 1 ft (assist by L. Nance),,94,108
394,4,1:33.0,,K. Walker misses 3-pt jump shot from 26 ft,94,108
395,4,1:29.0,Defensive rebound by L. Nance,,94,108
396,4,1:24.0,J. Clarkson makes 3-pt jump shot from 26 ft,,97,108
397,4,1:11.0,,J. Lamb makes 2-pt dunk from 2 ft (assist by T. Parker),97,110
398,4,0:58.0,C. Sexton misses 2-pt jump shot from 23 ft,,97,110
399,4,0:55.0,,Defensive rebound by J. Lamb,97,110
400,4,0:35.0,,M. Williams misses 2-pt jump shot from 13 ft,97,110
401,4,0:32.0,Defensive rebound by L. Nance,,97,110
402,4,0:28.0,C. Sexton makes 2-pt layup from 1 ft (assist by C. Osman),,99,110
403,4,0:04.0,,Turnover by Team (shot clock),99,110
