,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
385,4,6:43.0,,M. Conley misses 2-pt jump shot from 16 ft,87,94
386,4,6:37.0,,J. Washburn makes 2-pt layup from 1 ft,87,96
387,4,6:37.0,,Offensive rebound by J. Washburn,87,96
388,4,6:23.0,K. Towns makes 2-pt dunk at rim,,89,96
389,4,6:15.0,,J. Holiday misses 2-pt layup from 2 ft,89,96
390,4,6:12.0,Defensive rebound by D. Šarić,,89,96
391,4,6:09.0,A. Wiggins makes 2-pt jump shot from 8 ft,,91,96
392,4,5:54.0,,M. Conley makes 2-pt jump shot from 8 ft,91,98
393,4,5:54.0,,Shooting foul by A. Wiggins (drawn by M. Conley),91,98
394,4,5:54.0,L. Deng enters the game for J. Okogie,,91,98
395,4,5:54.0,,M. Conley misses free throw 1 of 1,91,98
396,4,5:51.0,Defensive rebound by K. Towns,,91,98
397,4,5:35.0,A. Wiggins misses 3-pt jump shot from 25 ft,,91,98
398,4,5:33.0,,Defensive rebound by M. Conley,91,98
399,4,5:17.0,,J. Holiday misses 2-pt jump shot from 18 ft,91,98
400,4,5:16.0,Defensive rebound by Team,,91,98
401,4,5:06.0,K. Towns misses 2-pt hook shot from 8 ft,,91,98
402,4,5:03.0,,Defensive rebound by I. Rabb,91,98
403,4,4:48.0,,J. Washburn makes 3-pt jump shot from 26 ft (assist by M. Conley),91,101
404,4,4:46.0,Minnesota full timeout,,91,101
405,4,4:34.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by J. Bayless),,94,101
406,4,4:14.0,,J. Jackson misses 3-pt jump shot from 25 ft,94,101
407,4,4:13.0,Defensive rebound by D. Šarić,,94,101
408,4,4:00.0,Turnover by A. Wiggins (bad pass; steal by J. Holiday),,94,101
409,4,3:47.0,,Shooting foul by K. Towns (drawn by J. Jackson),94,101
410,4,3:47.0,,J. Jackson makes free throw 1 of 2,94,102
411,4,3:47.0,,J. Jackson makes free throw 2 of 2,94,103
412,4,3:38.0,A. Wiggins misses 2-pt dunk at rim,,94,103
413,4,3:35.0,Offensive rebound by L. Deng,,94,103
414,4,3:33.0,L. Deng makes 3-pt jump shot from 26 ft,,97,103
415,4,3:20.0,,M. Conley makes 3-pt jump shot from 26 ft,97,106
416,4,3:04.0,L. Deng makes 2-pt layup from 1 ft (assist by D. Šarić),,99,106
417,4,2:48.0,,M. Conley misses 3-pt jump shot from 25 ft,99,106
418,4,2:45.0,Defensive rebound by K. Towns,,99,106
419,4,2:38.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by J. Bayless),,102,106
420,4,2:18.0,,J. Washburn misses 3-pt jump shot from 26 ft,102,106
421,4,2:17.0,Defensive rebound by K. Towns,,102,106
422,4,2:08.0,K. Towns misses 3-pt jump shot from 25 ft,,102,106
423,4,2:06.0,,Defensive rebound by Team,102,106
424,4,1:55.0,,Turnover by J. Jackson (out of bounds lost ball),102,106
425,4,1:47.0,Offensive foul by D. Šarić (drawn by I. Rabb),,102,106
426,4,1:47.0,Turnover by D. Šarić (offensive foul),,102,106
427,4,1:33.0,,M. Conley misses 3-pt jump shot from 26 ft,102,106
428,4,1:30.0,Defensive rebound by D. Šarić,,102,106
429,4,1:22.0,J. Bayless misses 2-pt layup from 2 ft (block by I. Rabb),,102,106
430,4,1:19.0,Offensive rebound by K. Towns,,102,106
431,4,1:19.0,K. Towns makes 2-pt dunk at rim,,104,106
432,4,1:07.0,,Shooting foul by L. Deng (drawn by J. Jackson),104,106
433,4,1:07.0,,J. Jackson misses free throw 1 of 2,104,106
434,4,1:07.0,,Offensive rebound by Team,104,106
435,4,1:07.0,,J. Jackson misses free throw 2 of 2,104,106
436,4,1:05.0,Defensive rebound by L. Deng,,104,106
437,4,0:53.0,A. Wiggins misses 2-pt jump shot from 10 ft (block by J. Jackson),,104,106
438,4,0:50.0,Offensive rebound by K. Towns,,104,106
439,4,0:49.0,K. Towns misses 2-pt layup from 4 ft (block by J. Holiday),,104,106
440,4,0:45.0,,Defensive rebound by M. Conley,104,106
441,4,0:31.0,,Turnover by M. Conley (bad pass; steal by L. Deng),104,106
442,4,0:25.0,Minnesota full timeout,,104,106
443,4,0:25.0,Minnesota full timeout,,104,106
444,4,0:18.0,A. Wiggins misses 2-pt jump shot from 12 ft,,104,106
445,4,0:15.0,Offensive rebound by K. Towns,,104,106
446,4,0:15.0,Shooting foul by J. Jackson (drawn by K. Towns),,104,106
447,4,0:15.0,K. Towns makes free throw 1 of 2,,105,106
448,4,0:15.0,,B. Caboclo enters the game for M. Conley,105,106
449,4,0:15.0,K. Towns makes free throw 2 of 2,,106,106
450,4,0:15.0,,Memphis full timeout,106,106
451,4,0:15.0,J. Okogie enters the game for J. Bayless,,106,106
452,4,0:15.0,A. Tolliver enters the game for D. Šarić,,106,106
453,4,0:15.0,,M. Conley enters the game for B. Caboclo,106,106
454,4,0:03.0,,M. Conley misses 3-pt jump shot from 25 ft,106,106
455,4,0:00.0,,Offensive rebound by J. Holiday,106,106
456,4,0:00.0,,Personal foul by J. Okogie (drawn by J. Holiday),106,106
457,4,0:00.0,,J. Holiday makes free throw 1 of 2,106,107
458,4,0:00.0,,J. Holiday makes free throw 2 of 2,106,108
