,QUARTER,TIME_REMAINING,UTAH_ACTION,BROOKLYN_ACTION,UTAH_SCORE,BROOKLYN_SCORE
381,4,8:06.0,R. Gobert enters the game for D. Favors,,77,82
382,4,8:06.0,,J. Harris enters the game for E. Davis,77,82
383,4,8:06.0,,R. Hollis-Jefferson enters the game for J. Dudley,77,82
384,4,8:06.0,,D. Russell enters the game for S. Napier,77,82
385,4,7:51.0,R. O'Neale makes 3-pt jump shot from 25 ft (assist by D. Exum),,80,82
386,4,7:38.0,,D. Russell misses 2-pt layup from 6 ft (block by R. Gobert),80,82
387,4,7:35.0,,Offensive rebound by A. Crabbe,80,82
388,4,7:31.0,,D. Carroll misses 2-pt layup from 1 ft,80,82
389,4,7:29.0,Defensive rebound by J. Ingles,,80,82
390,4,7:25.0,Personal foul by J. Harris (drawn by R. Gobert),,80,82
391,4,7:25.0,,J. Allen enters the game for D. Carroll,80,82
392,4,7:06.0,R. O'Neale makes 2-pt jump shot from 18 ft,,82,82
393,4,6:48.0,,A. Crabbe misses 2-pt jump shot from 12 ft,82,82
394,4,6:46.0,Defensive rebound by R. O'Neale,,82,82
395,4,6:31.0,J. Ingles misses 2-pt jump shot from 21 ft,,82,82
396,4,6:29.0,,Defensive rebound by R. Hollis-Jefferson,82,82
397,4,6:23.0,,Shooting foul by D. Exum (drawn by J. Harris),82,82
398,4,6:23.0,,Brooklyn full timeout,82,82
399,4,6:23.0,D. Mitchell enters the game for D. Exum,,82,82
400,4,6:23.0,,S. Dinwiddie enters the game for A. Crabbe,82,82
401,4,6:23.0,,J. Harris makes free throw 1 of 2,82,83
402,4,6:23.0,,J. Harris makes free throw 2 of 2,82,84
403,4,6:12.0,Shooting foul by D. Russell (drawn by R. Rubio),,82,84
404,4,6:12.0,R. Rubio makes free throw 1 of 2,,83,84
405,4,6:12.0,R. Rubio makes free throw 2 of 2,,84,84
406,4,5:51.0,,Offensive foul by S. Dinwiddie (drawn by R. O'Neale),84,84
407,4,5:51.0,,Turnover by S. Dinwiddie (offensive foul),84,84
408,4,5:42.0,D. Mitchell makes 2-pt jump shot from 19 ft,,86,84
409,4,5:22.0,,Turnover by R. Hollis-Jefferson (out of bounds lost ball),86,84
410,4,5:13.0,D. Mitchell misses 3-pt jump shot from 25 ft,,86,84
411,4,5:12.0,,Defensive rebound by Team,86,84
412,4,5:12.0,Loose ball foul by R. Gobert (drawn by J. Allen),,86,84
413,4,5:12.0,,J. Allen makes free throw 1 of 2,86,85
414,4,5:12.0,,J. Allen makes free throw 2 of 2,86,86
415,4,4:53.0,D. Mitchell misses 2-pt jump shot from 6 ft,,86,86
416,4,4:49.0,,Defensive rebound by J. Allen,86,86
417,4,4:42.0,,D. Russell misses 2-pt jump shot from 10 ft,86,86
418,4,4:40.0,,Offensive rebound by J. Allen,86,86
419,4,4:40.0,,Shooting foul by R. Gobert (drawn by J. Allen),86,86
420,4,4:40.0,,J. Allen misses free throw 1 of 2,86,86
421,4,4:40.0,,Offensive rebound by Team,86,86
422,4,4:40.0,,J. Allen makes free throw 2 of 2,86,87
423,4,4:26.0,R. Gobert misses 2-pt dunk from 2 ft,,86,87
424,4,4:23.0,,Defensive rebound by D. Russell,86,87
425,4,4:18.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,86,87
426,4,4:12.0,,Offensive rebound by R. Hollis-Jefferson,86,87
427,4,4:12.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,86,87
428,4,4:12.0,Defensive rebound by D. Mitchell,,86,87
429,4,4:07.0,D. Mitchell misses 2-pt jump shot from 6 ft,,86,87
430,4,4:02.0,Offensive rebound by R. Gobert,,86,87
431,4,4:02.0,R. Gobert misses 2-pt layup at rim,,86,87
432,4,4:01.0,,Defensive rebound by S. Dinwiddie,86,87
433,4,3:52.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by D. Mitchell),86,87
434,4,3:43.0,D. Mitchell makes 2-pt layup from 4 ft,,88,87
435,4,3:40.0,,Brooklyn full timeout,88,87
436,4,3:26.0,,Turnover by J. Allen (traveling),88,87
437,4,3:26.0,Utah full timeout,,88,87
438,4,3:16.0,D. Mitchell makes 2-pt jump shot from 12 ft,,90,87
439,4,2:57.0,,S. Dinwiddie misses 2-pt layup from 5 ft,90,87
440,4,2:57.0,,Offensive rebound by Team,90,87
441,4,2:57.0,Loose ball foul by D. Mitchell (drawn by J. Allen),,90,87
442,4,2:57.0,,J. Allen makes free throw 1 of 2,90,88
443,4,2:57.0,,J. Allen makes free throw 2 of 2,90,89
444,4,2:48.0,Personal foul by S. Dinwiddie (drawn by J. Ingles),,90,89
445,4,2:37.0,D. Mitchell makes 3-pt jump shot from 25 ft,,93,89
446,4,2:23.0,,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,93,89
447,4,2:18.0,Defensive rebound by D. Mitchell,,93,89
448,4,2:01.0,R. Gobert makes 2-pt layup from 1 ft (assist by R. Rubio),,95,89
449,4,1:55.0,,D. Russell makes 2-pt jump shot from 9 ft,95,91
450,4,1:33.0,D. Mitchell misses 2-pt jump shot from 15 ft,,95,91
451,4,1:31.0,,Defensive rebound by D. Russell,95,91
452,4,1:22.0,,D. Russell misses 2-pt jump shot from 13 ft,95,91
453,4,1:19.0,Defensive rebound by J. Ingles,,95,91
454,4,1:02.0,R. Gobert makes 2-pt dunk from 2 ft,,97,91
455,4,1:02.0,,Brooklyn full timeout,97,91
456,4,1:02.0,,A. Crabbe enters the game for J. Allen,97,91
457,4,1:02.0,,J. Dudley enters the game for R. Hollis-Jefferson,97,91
458,4,1:02.0,,Turnover by J. Dudley (bad pass),97,91
459,4,1:02.0,,R. Hollis-Jefferson enters the game for J. Dudley,97,91
460,4,0:45.0,D. Mitchell makes 2-pt jump shot from 9 ft,,99,91
461,4,0:39.0,,D. Russell misses 3-pt jump shot from 26 ft,99,91
462,4,0:34.0,,Offensive rebound by R. Hollis-Jefferson,99,91
463,4,0:34.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft (block by R. Gobert),99,91
464,4,0:34.0,Defensive rebound by R. Gobert,,99,91
465,4,0:34.0,Personal foul by R. Hollis-Jefferson (drawn by R. Gobert),,99,91
466,4,0:34.0,R. Gobert makes free throw 1 of 2,,100,91
467,4,0:34.0,R. Gobert misses free throw 2 of 2,,100,91
468,4,0:34.0,,Defensive rebound by R. Hollis-Jefferson,100,91
469,4,0:34.0,,Brooklyn full timeout,100,91
470,4,0:34.0,,J. Dudley enters the game for R. Hollis-Jefferson,100,91
471,4,0:31.0,,A. Crabbe misses 3-pt jump shot from 27 ft,100,91
472,4,0:28.0,Defensive rebound by D. Mitchell,,100,91
473,4,0:28.0,Personal take foul by S. Dinwiddie (drawn by D. Mitchell),,100,91
474,4,0:28.0,,S. Napier enters the game for S. Dinwiddie,100,91
475,4,0:28.0,D. Mitchell makes free throw 1 of 2,,101,91
476,4,0:28.0,D. Mitchell misses free throw 2 of 2,,101,91
477,4,0:24.0,,Defensive rebound by A. Crabbe,101,91
478,4,0:19.0,,D. Russell misses 2-pt layup from 2 ft,101,91
479,4,0:17.0,Defensive rebound by J. Ingles,,101,91
