,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
388,4,8:21.0,Turnover by C. LeVert (bad pass; steal by K. Walker),,94,92
389,4,8:15.0,,K. Walker misses 2-pt layup from 2 ft,94,92
390,4,8:13.0,Defensive rebound by A. Crabbe,,94,92
391,4,8:11.0,Turnover by D. Russell (traveling),,94,92
392,4,8:01.0,,T. Parker makes 2-pt jump shot from 19 ft,94,94
393,4,7:35.0,C. LeVert misses 2-pt jump shot from 23 ft,,94,94
394,4,7:32.0,,Defensive rebound by C. Zeller,94,94
395,4,7:22.0,,T. Parker misses 2-pt jump shot from 9 ft,94,94
396,4,7:17.0,,Offensive rebound by C. Zeller,94,94
397,4,7:17.0,,C. Zeller makes 2-pt layup from 1 ft,94,96
398,4,7:00.0,D. Russell misses 3-pt jump shot from 26 ft,,94,96
399,4,6:58.0,,Defensive rebound by T. Parker,94,96
400,4,6:53.0,,T. Parker makes 2-pt jump shot from 16 ft,94,98
401,4,6:27.0,Shooting foul by C. Zeller (drawn by J. Harris),,94,98
402,4,6:27.0,J. Harris makes free throw 1 of 2,,95,98
403,4,6:27.0,D. Carroll enters the game for A. Crabbe,,95,98
404,4,6:27.0,J. Harris makes free throw 2 of 2,,96,98
405,4,6:08.0,,Shooting foul by J. Allen (drawn by C. Zeller),96,98
406,4,6:08.0,,C. Zeller makes free throw 1 of 2,96,99
407,4,6:08.0,,C. Zeller makes free throw 2 of 2,96,100
408,4,5:56.0,Turnover by D. Russell (lost ball; steal by K. Walker),,96,100
409,4,5:54.0,,K. Walker makes 2-pt layup from 1 ft,96,102
410,4,5:54.0,Violation by Team (def goaltending),,96,102
411,4,5:54.0,Brooklyn full timeout,,96,102
412,4,5:35.0,J. Harris makes 2-pt layup from 2 ft (assist by D. Carroll),,98,102
413,4,5:20.0,,K. Walker misses 2-pt jump shot from 17 ft,98,102
414,4,5:17.0,,Offensive rebound by C. Zeller,98,102
415,4,5:06.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by T. Parker),98,105
416,4,4:52.0,D. Russell misses 2-pt jump shot from 18 ft,,98,105
417,4,4:50.0,Offensive rebound by D. Russell,,98,105
418,4,4:44.0,Shooting foul by C. Zeller (drawn by J. Allen),,98,105
419,4,4:44.0,J. Allen misses free throw 1 of 2,,98,105
420,4,4:44.0,Offensive rebound by Team,,98,105
421,4,4:44.0,J. Allen makes free throw 2 of 2,,99,105
422,4,4:25.0,,Turnover by M. Kidd-Gilchrist (lost ball; steal by C. LeVert),99,105
423,4,4:12.0,D. Carroll misses 3-pt jump shot from 24 ft,,99,105
424,4,4:09.0,Offensive rebound by J. Allen,,99,105
425,4,4:09.0,J. Allen makes 2-pt layup from 2 ft,,101,105
426,4,4:09.0,,Charlotte full timeout,101,105
427,4,4:09.0,,M. Williams enters the game for M. Kidd-Gilchrist,101,105
428,4,3:50.0,,T. Parker misses 2-pt jump shot from 21 ft,101,105
429,4,3:46.0,,Offensive rebound by N. Batum,101,105
430,4,3:42.0,,K. Walker makes 3-pt jump shot from 27 ft,101,108
431,4,3:30.0,Personal foul by C. Zeller (drawn by J. Allen),,101,108
432,4,3:24.0,Shooting foul by C. Zeller (drawn by D. Russell),,101,108
433,4,3:24.0,,M. Kidd-Gilchrist enters the game for C. Zeller,101,108
434,4,3:24.0,D. Russell makes free throw 1 of 2,,102,108
435,4,3:24.0,D. Russell makes free throw 2 of 2,,103,108
436,4,3:12.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),103,111
437,4,2:55.0,J. Allen misses 3-pt jump shot from 24 ft,,103,111
438,4,2:54.0,Offensive rebound by Team,,103,111
439,4,2:54.0,,Loose ball foul by T. Parker (drawn by J. Harris),103,111
440,4,2:54.0,J. Harris makes free throw 1 of 2,,104,111
441,4,2:54.0,J. Harris makes free throw 2 of 2,,105,111
442,4,2:39.0,,Turnover by T. Parker (out of bounds lost ball),105,111
443,4,2:26.0,D. Russell makes 2-pt layup from 2 ft,,107,111
444,4,2:06.0,,M. Williams makes 2-pt jump shot from 9 ft (assist by K. Walker),107,113
445,4,1:48.0,D. Russell makes 2-pt jump shot from 8 ft,,109,113
446,4,1:35.0,,Turnover by T. Parker (lost ball; steal by J. Harris),109,113
447,4,1:29.0,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Harris),,112,113
448,4,1:29.0,,Charlotte full timeout,112,113
449,4,1:13.0,,K. Walker misses 2-pt jump shot from 21 ft,112,113
450,4,1:11.0,Defensive rebound by C. LeVert,,112,113
451,4,0:59.0,D. Russell makes 2-pt jump shot from 16 ft,,114,113
452,4,0:48.0,,K. Walker makes 2-pt layup from 2 ft,114,115
453,4,0:39.0,D. Russell makes 3-pt jump shot from 30 ft,,117,115
454,4,0:32.0,,K. Walker misses 3-pt jump shot from 27 ft,117,115
455,4,0:28.0,Defensive rebound by J. Allen,,117,115
456,4,0:28.0,Brooklyn full timeout,,117,115
457,4,0:28.0,A. Crabbe enters the game for J. Allen,,117,115
458,4,0:08.0,D. Russell misses 3-pt jump shot from 30 ft,,117,115
459,4,0:07.0,,Defensive rebound by N. Batum,117,115
460,4,0:07.0,,Charlotte full timeout,117,115
461,4,0:07.0,J. Allen enters the game for A. Crabbe,,117,115
462,4,0:07.0,T. Graham enters the game for D. Russell,,117,115
463,4,0:07.0,,J. Lamb enters the game for M. Kidd-Gilchrist,117,115
464,4,0:05.0,,Personal foul by C. LeVert (drawn by K. Walker),117,115
465,4,0:00.0,,K. Walker misses 3-pt jump shot from 25 ft (block by C. LeVert),117,115
466,4,0:00.0,,Offensive rebound by Team,117,115
