,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
383,4,8:13.0,,Q. Cook misses 3-pt jump shot from 26 ft,85,109
384,4,8:09.0,Defensive rebound by T. Chandler,,85,109
385,4,8:01.0,D. Booker misses 2-pt layup from 3 ft (block by J. Bell),,85,109
386,4,7:56.0,,Defensive rebound by J. Bell,85,109
387,4,7:53.0,,J. Jerebko makes 3-pt jump shot from 23 ft (assist by A. Iguodala),85,112
388,4,7:52.0,Phoenix full timeout,,85,112
389,4,7:52.0,,J. Evans enters the game for A. Iguodala,85,112
390,4,7:35.0,T. Ariza misses 2-pt layup from 9 ft,,85,112
391,4,7:30.0,Offensive rebound by R. Anderson,,85,112
392,4,7:29.0,D. Booker makes 3-pt jump shot from 30 ft (assist by R. Anderson),,88,112
393,4,7:07.0,,J. Bell misses 2-pt jump shot from 14 ft,88,112
394,4,7:04.0,Defensive rebound by M. Bridges,,88,112
395,4,6:58.0,,Violation by Team (kicked ball),88,112
396,4,6:49.0,D. Booker makes 2-pt jump shot from 12 ft,,90,112
397,4,6:34.0,,J. Evans misses 2-pt jump shot from 20 ft,90,112
398,4,6:30.0,Defensive rebound by T. Ariza,,90,112
399,4,6:24.0,R. Anderson misses 3-pt jump shot from 29 ft,,90,112
400,4,6:21.0,,Defensive rebound by A. McKinnie,90,112
401,4,6:09.0,,A. McKinnie misses 2-pt jump shot from 17 ft,90,112
402,4,6:05.0,Defensive rebound by T. Chandler,,90,112
403,4,5:55.0,T. Ariza misses 3-pt jump shot from 24 ft,,90,112
404,4,5:48.0,,Defensive rebound by J. Evans,90,112
405,4,5:46.0,,A. McKinnie makes 2-pt dunk from 2 ft (assist by J. Jerebko),90,114
406,4,5:33.0,Personal foul by J. Bell (drawn by D. Booker),,90,114
407,4,5:33.0,D. Ayton enters the game for R. Anderson,,90,114
408,4,5:33.0,T. Warren enters the game for T. Chandler,,90,114
409,4,5:24.0,T. Warren makes 3-pt jump shot from 26 ft (assist by D. Booker),,93,114
410,4,5:21.0,,Turnover by J. Jerebko (traveling),93,114
411,4,4:52.0,D. Ayton makes 2-pt dunk from 2 ft (assist by D. Booker),,95,114
412,4,4:51.0,,Golden State full timeout,95,114
413,4,4:40.0,,J. Jerebko misses 3-pt jump shot from 26 ft,95,114
414,4,4:38.0,Defensive rebound by D. Booker,,95,114
415,4,4:36.0,Personal foul by A. McKinnie (drawn by D. Booker),,95,114
416,4,4:23.0,D. Booker misses 2-pt jump shot from 10 ft,,95,114
417,4,4:22.0,,Defensive rebound by J. Bell,95,114
418,4,4:18.0,,Turnover by Q. Cook (bad pass),95,114
419,4,4:07.0,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker),,97,114
420,4,3:50.0,,Q. Cook makes 2-pt jump shot from 5 ft,97,116
421,4,3:50.0,,K. Looney enters the game for J. Jerebko,97,116
422,4,3:36.0,Phoenix full timeout,,97,116
423,4,3:27.0,Turnover by D. Booker (bad pass; steal by Q. Cook),,97,116
424,4,3:07.0,,J. Evans makes 2-pt layup from 3 ft (assist by Q. Cook),97,118
425,4,2:54.0,T. Warren makes 2-pt jump shot from 16 ft,,99,118
426,4,2:43.0,,Personal foul by D. Booker (drawn by Q. Cook),99,118
427,4,2:43.0,D. Bender enters the game for T. Ariza,,99,118
428,4,2:43.0,R. Holmes enters the game for D. Ayton,,99,118
429,4,2:43.0,J. Jackson enters the game for D. Booker,,99,118
430,4,2:43.0,D. Melton enters the game for T. Warren,,99,118
431,4,2:23.0,,K. Looney makes 2-pt jump shot from 14 ft (assist by J. Evans),99,120
432,4,2:10.0,Personal foul by A. McKinnie (drawn by R. Holmes),,99,120
433,4,2:10.0,,D. Lee enters the game for A. McKinnie,99,120
434,4,2:08.0,Personal foul by D. Lee (drawn by M. Bridges),,99,120
435,4,2:08.0,M. Bridges makes free throw 1 of 2,,100,120
436,4,2:08.0,M. Bridges makes free throw 2 of 2,,101,120
437,4,1:50.0,,Q. Cook misses 2-pt layup from 1 ft,101,120
438,4,1:49.0,,Offensive rebound by K. Looney,101,120
439,4,1:45.0,,K. Looney makes 2-pt layup from 2 ft,101,122
440,4,1:45.0,,Shooting foul by D. Bender (drawn by K. Looney),101,122
441,4,1:45.0,,K. Looney makes free throw 1 of 1,101,123
442,4,1:27.0,J. Jackson misses 2-pt jump shot from 8 ft,,101,123
443,4,1:27.0,R. Holmes makes 2-pt layup from 1 ft,,103,123
444,4,1:27.0,Offensive rebound by R. Holmes,,103,123
445,4,1:10.0,,D. Lee misses 2-pt jump shot from 12 ft,103,123
446,4,1:09.0,Defensive rebound by R. Holmes,,103,123
447,4,1:01.0,M. Bridges misses 3-pt jump shot from 25 ft,,103,123
448,4,0:59.0,Offensive rebound by R. Holmes,,103,123
449,4,0:53.0,M. Bridges misses 3-pt jump shot from 27 ft,,103,123
450,4,0:51.0,,Defensive rebound by K. Looney,103,123
451,4,0:38.0,,Q. Cook misses 3-pt jump shot from 27 ft,103,123
452,4,0:36.0,Defensive rebound by D. Bender,,103,123
453,4,0:29.0,Turnover by J. Jackson (bad pass; steal by J. Bell),,103,123
454,4,0:18.0,,D. Lee misses 3-pt jump shot from 26 ft,103,123
455,4,0:16.0,Defensive rebound by R. Holmes,,103,123
