,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA LAKERS_ACTION,ATLANTA_SCORE,LA LAKERS_SCORE
385,4,9:53.0,,L. Stephenson makes 3-pt jump shot from 26 ft (assist by R. Rondo),84,90
386,4,9:43.0,T. Young misses 3-pt jump shot from 29 ft,,84,90
387,4,9:40.0,,Defensive rebound by R. Rondo,84,90
388,4,9:37.0,,Turnover by J. Hart (step out of bounds),84,90
389,4,9:24.0,A. Len misses 2-pt jump shot from 20 ft,,84,90
390,4,9:17.0,,Defensive rebound by R. Rondo,84,90
391,4,9:10.0,,J. Hart misses 3-pt jump shot from 25 ft,84,90
392,4,9:09.0,Defensive rebound by Team,,84,90
393,4,9:01.0,Personal foul by L. Stephenson (drawn by A. Len),,84,90
394,4,8:54.0,T. Young misses 2-pt layup from 2 ft,,84,90
395,4,8:50.0,Offensive rebound by A. Len,,84,90
396,4,8:50.0,A. Len makes 2-pt layup from 1 ft,,86,90
397,4,8:29.0,,Turnover by T. Chandler (3 sec),86,90
398,4,8:29.0,,J. McGee enters the game for T. Chandler,86,90
399,4,8:18.0,V. Carter makes 2-pt layup from 1 ft (assist by T. Young),,88,90
400,4,8:04.0,,L. Stephenson misses 2-pt jump shot from 3 ft,88,90
401,4,8:01.0,,Offensive rebound by J. McGee,88,90
402,4,8:01.0,,J. McGee misses 2-pt layup at rim,88,90
403,4,8:01.0,,Offensive rebound by R. Rondo,88,90
404,4,7:58.0,,K. Caldwell-Pope makes 3-pt jump shot from 28 ft (assist by R. Rondo),88,93
405,4,7:42.0,T. Young makes 3-pt jump shot from 27 ft,,91,93
406,4,7:41.0,,LA Lakers full timeout,91,93
407,4,7:41.0,D. Bembry enters the game for K. Bazemore,,91,93
408,4,7:41.0,,L. Ball enters the game for J. Hart,91,93
409,4,7:41.0,,B. Ingram enters the game for R. Rondo,91,93
410,4,7:41.0,,L. James enters the game for L. Stephenson,91,93
411,4,7:26.0,,B. Ingram makes 2-pt jump shot from 20 ft (assist by L. Ball),91,95
412,4,7:14.0,T. Young makes 2-pt layup from 2 ft,,93,95
413,4,6:59.0,,B. Ingram misses 2-pt jump shot from 16 ft,93,95
414,4,6:57.0,,Offensive rebound by J. McGee,93,95
415,4,6:56.0,,J. McGee makes 2-pt dunk from 2 ft,93,97
416,4,6:36.0,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),,95,97
417,4,6:22.0,,Shooting foul by D. Bembry (drawn by J. McGee),95,97
418,4,6:22.0,,J. McGee misses free throw 1 of 2,95,97
419,4,6:22.0,,Offensive rebound by Team,95,97
420,4,6:22.0,,J. McGee makes free throw 2 of 2,95,98
421,4,6:11.0,T. Young misses 2-pt layup from 1 ft (block by J. McGee),,95,98
422,4,6:07.0,,Defensive rebound by J. McGee,95,98
423,4,6:04.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,95,98
424,4,6:02.0,Defensive rebound by T. Prince,,95,98
425,4,5:55.0,T. Prince makes 2-pt jump shot from 5 ft,,97,98
426,4,5:40.0,,L. James misses 3-pt jump shot from 26 ft,97,98
427,4,5:38.0,Defensive rebound by T. Young,,97,98
428,4,5:26.0,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),,99,98
429,4,5:25.0,,LA Lakers full timeout,99,98
430,4,5:25.0,K. Bazemore enters the game for T. Prince,,99,98
431,4,5:25.0,,T. Chandler enters the game for K. Caldwell-Pope,99,98
432,4,5:25.0,,K. Kuzma enters the game for J. McGee,99,98
433,4,5:11.0,,L. Ball misses 3-pt jump shot from 27 ft,99,98
434,4,5:07.0,Defensive rebound by A. Len,,99,98
435,4,5:03.0,Personal foul by L. Ball (drawn by A. Len),,99,98
436,4,4:51.0,T. Young makes 3-pt jump shot from 29 ft (assist by K. Bazemore),,102,98
437,4,4:32.0,,Shooting foul by A. Len (drawn by B. Ingram),102,98
438,4,4:32.0,,B. Ingram misses free throw 1 of 2,102,98
439,4,4:32.0,,Offensive rebound by Team,102,98
440,4,4:32.0,,J. Hart enters the game for L. Ball,102,98
441,4,4:32.0,,B. Ingram makes free throw 2 of 2,102,99
442,4,4:21.0,Turnover by A. Len (lost ball),,102,99
443,4,4:21.0,Loose ball foul by A. Len (drawn by T. Chandler),,102,99
444,4,4:21.0,O. Spellman enters the game for A. Len,,102,99
445,4,4:01.0,,L. James misses 2-pt layup from 2 ft (block by O. Spellman),102,99
446,4,3:53.0,,Offensive rebound by L. James,102,99
447,4,3:53.0,,L. James makes 2-pt layup at rim,102,101
448,4,3:44.0,Shooting foul by T. Chandler (drawn by K. Bazemore),,102,101
449,4,3:44.0,K. Bazemore makes free throw 1 of 2,,103,101
450,4,3:44.0,T. Prince enters the game for D. Bembry,,103,101
451,4,3:44.0,K. Bazemore makes free throw 2 of 2,,104,101
452,4,3:31.0,,L. James misses 3-pt jump shot from 27 ft,104,101
453,4,3:28.0,,Offensive rebound by T. Chandler,104,101
454,4,3:20.0,,L. James misses 3-pt jump shot from 29 ft,104,101
455,4,3:18.0,Defensive rebound by T. Prince,,104,101
456,4,3:18.0,Atlanta full timeout,,104,101
457,4,3:02.0,Turnover by T. Prince (lost ball; steal by L. James),,104,101
458,4,2:40.0,,J. Hart misses 3-pt jump shot from 25 ft,104,101
459,4,2:37.0,,Offensive rebound by T. Chandler,104,101
460,4,2:29.0,,Personal foul by T. Young (drawn by L. James),104,101
461,4,2:17.0,,B. Ingram misses 2-pt layup from 3 ft,104,101
462,4,2:13.0,,Offensive rebound by T. Chandler,104,101
463,4,2:13.0,,T. Chandler misses 2-pt layup at rim,104,101
464,4,2:12.0,Defensive rebound by O. Spellman,,104,101
465,4,2:01.0,T. Young misses 3-pt jump shot from 27 ft,,104,101
466,4,2:01.0,,Defensive rebound by Team,104,101
467,4,1:53.0,,Shooting foul by O. Spellman (drawn by J. Hart),104,101
468,4,1:53.0,,J. Hart misses free throw 1 of 2,104,101
469,4,1:53.0,,Offensive rebound by Team,104,101
470,4,1:53.0,,J. Hart makes free throw 2 of 2,104,102
471,4,1:37.0,Turnover by T. Young (bad pass; steal by T. Chandler),,104,102
472,4,1:34.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by J. Hart),104,104
473,4,1:34.0,Atlanta full timeout,,104,104
474,4,1:34.0,Technical foul by K. Bazemore,,104,104
475,4,1:34.0,,K. Kuzma makes technical free throw,104,105
476,4,1:21.0,V. Carter makes 2-pt dunk from 3 ft (assist by T. Young),,106,105
477,4,1:03.0,,K. Kuzma misses 3-pt jump shot from 27 ft,106,105
478,4,1:01.0,,Offensive rebound by Team,106,105
479,4,0:46.0,,J. Hart misses 2-pt layup from 3 ft,106,105
480,4,0:46.0,,Offensive rebound by Team,106,105
481,4,0:46.0,,Turnover by Team (shot clock),106,105
482,4,0:27.0,O. Spellman misses 3-pt jump shot from 26 ft,,106,105
483,4,0:25.0,,Defensive rebound by K. Kuzma,106,105
484,4,0:19.0,,Shooting foul by O. Spellman (drawn by L. James),106,105
485,4,0:19.0,,L. James misses free throw 1 of 2,106,105
486,4,0:19.0,,Offensive rebound by Team,106,105
487,4,0:19.0,A. Len enters the game for T. Young,,106,105
488,4,0:19.0,,L. James misses free throw 2 of 2,106,105
489,4,0:17.0,,Offensive rebound by K. Kuzma,106,105
490,4,0:16.0,,K. Kuzma misses 2-pt layup from 3 ft (block by V. Carter),106,105
491,4,0:15.0,,Offensive rebound by K. Kuzma,106,105
492,4,0:15.0,,K. Kuzma misses 2-pt layup at rim,106,105
493,4,0:15.0,,Offensive rebound by L. James,106,105
494,4,0:15.0,,L. James makes 2-pt dunk at rim,106,107
495,4,0:15.0,Atlanta full timeout,,106,107
496,4,0:15.0,T. Young enters the game for A. Len,,106,107
497,4,0:00.0,T. Young misses 2-pt layup from 2 ft (block by T. Chandler),,106,107
498,4,0:00.0,Offensive rebound by Team,,106,107
