,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
383,4,7:40.0,D. Nwaba makes 3-pt jump shot from 24 ft (assist by L. Nance),,93,99
384,4,7:24.0,,B. Portis makes 2-pt dunk from 2 ft,93,101
385,4,6:58.0,M. Dellavedova misses 2-pt layup from 2 ft,,93,101
386,4,6:56.0,Offensive rebound by J. Clarkson,,93,101
387,4,6:56.0,J. Clarkson misses 2-pt layup from 1 ft,,93,101
388,4,6:56.0,,Defensive rebound by W. Johnson,93,101
389,4,6:55.0,,Turnover by W. Johnson (bad pass; steal by L. Nance),93,101
390,4,6:52.0,Shooting foul by T. Satoranský (drawn by L. Nance),,93,101
391,4,6:52.0,L. Nance misses free throw 1 of 2,,93,101
392,4,6:52.0,Offensive rebound by Team,,93,101
393,4,6:52.0,,T. Ariza enters the game for W. Johnson,93,101
394,4,6:52.0,L. Nance makes free throw 2 of 2,,94,101
395,4,6:35.0,,B. Portis makes 2-pt layup from 1 ft (assist by J. Parker),94,103
396,4,6:24.0,Personal foul by B. Portis (drawn by L. Nance),,94,103
397,4,6:24.0,L. Nance makes free throw 1 of 2,,95,103
398,4,6:24.0,L. Nance makes free throw 2 of 2,,96,103
399,4,6:10.0,,B. Portis makes 3-pt jump shot from 26 ft (assist by T. Satoranský),96,106
400,4,6:05.0,Cleveland full timeout,,96,106
401,4,5:49.0,M. Dellavedova misses 2-pt jump shot from 11 ft,,96,106
402,4,5:46.0,,Defensive rebound by J. Parker,96,106
403,4,5:35.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Parker),96,109
404,4,5:18.0,C. Sexton makes 2-pt jump shot from 12 ft,,98,109
405,4,4:58.0,,B. Beal makes 2-pt jump shot from 17 ft,98,111
406,4,4:41.0,C. Sexton makes 2-pt layup from 4 ft (assist by D. Nwaba),,100,111
407,4,4:34.0,,T. Satoranský makes 2-pt dunk from 1 ft (assist by B. Beal),100,113
408,4,4:32.0,Cleveland full timeout,,100,113
409,4,4:32.0,D. Adel enters the game for L. Nance,,100,113
410,4,4:32.0,M. Chriss enters the game for D. Nwaba,,100,113
411,4,4:22.0,C. Sexton makes 2-pt layup from 3 ft (assist by M. Dellavedova),,102,113
412,4,4:10.0,,Personal foul by M. Dellavedova (drawn by B. Beal),102,113
413,4,4:05.0,Loose ball foul by M. Dellavedova (drawn by B. Beal),,102,113
414,4,4:05.0,,J. Green enters the game for J. Parker,102,113
415,4,3:53.0,,J. Green misses 3-pt jump shot from 27 ft,102,113
416,4,3:48.0,,Offensive rebound by T. Satoranský,102,113
417,4,3:46.0,,B. Portis misses 3-pt jump shot from 26 ft,102,113
418,4,3:44.0,Defensive rebound by M. Chriss,,102,113
419,4,3:38.0,Turnover by J. Clarkson (traveling),,102,113
420,4,3:28.0,,B. Beal misses 2-pt jump shot from 11 ft,102,113
421,4,3:25.0,,Offensive rebound by J. Green,102,113
422,4,3:25.0,,Turnover by J. Green (back court),102,113
423,4,3:25.0,,Washington full timeout,102,113
424,4,3:25.0,C. Frye enters the game for M. Dellavedova,,102,113
425,4,3:05.0,J. Clarkson misses 2-pt layup from 5 ft,,102,113
426,4,3:02.0,,Defensive rebound by J. Green,102,113
427,4,2:43.0,,B. Portis misses 2-pt hook shot from 5 ft,102,113
428,4,2:43.0,,Offensive rebound by Team,102,113
429,4,2:43.0,Loose ball foul by C. Frye (drawn by J. Green),,102,113
430,4,2:31.0,,B. Portis misses 2-pt hook shot from 4 ft,102,113
431,4,2:31.0,,Offensive rebound by B. Portis,102,113
432,4,2:30.0,,B. Portis misses 2-pt layup from 1 ft,102,113
433,4,2:29.0,Defensive rebound by C. Frye,,102,113
434,4,2:19.0,D. Adel misses 3-pt jump shot from 27 ft,,102,113
435,4,2:16.0,,Defensive rebound by T. Ariza,102,113
436,4,2:01.0,,B. Beal makes 2-pt layup from 2 ft (assist by J. Green),102,115
437,4,1:54.0,C. Sexton misses 2-pt layup from 3 ft,,102,115
438,4,1:54.0,,Defensive rebound by B. Portis,102,115
439,4,1:31.0,,J. Green makes 2-pt layup from 2 ft (assist by B. Beal),102,117
440,4,1:24.0,,Violation by Team (kicked ball),102,117
441,4,1:24.0,,T. Bryant enters the game for T. Ariza,102,117
442,4,1:24.0,,J. Jenkins enters the game for B. Beal,102,117
443,4,1:24.0,,J. McRae enters the game for B. Portis,102,117
444,4,1:24.0,,C. Randle enters the game for T. Satoranský,102,117
445,4,1:20.0,M. Chriss makes 2-pt dunk from 2 ft (assist by J. Clarkson),,104,117
446,4,1:02.0,,J. McRae makes 2-pt jump shot from 16 ft,104,119
447,4,0:50.0,J. Clarkson makes 2-pt layup from 2 ft,,106,119
448,4,0:26.0,,T. Bryant misses 2-pt jump shot from 17 ft,106,119
449,4,0:22.0,Defensive rebound by M. Chriss,,106,119
450,4,0:15.0,C. Sexton misses 3-pt jump shot from 27 ft,,106,119
451,4,0:12.0,,Defensive rebound by J. McRae,106,119
