,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
386,4,3:54.0,Shooting foul by J. Martin (drawn by K. Love),,81,108
387,4,3:54.0,K. Love makes free throw 1 of 3,,82,108
388,4,3:54.0,K. Love makes free throw 2 of 3,,83,108
389,4,3:54.0,K. Love makes free throw 3 of 3,,84,108
390,4,3:39.0,,K. Birch makes 2-pt hook shot from 7 ft (assist by T. Ross),84,110
391,4,3:24.0,C. Osman misses 3-pt jump shot from 29 ft,,84,110
392,4,3:21.0,,Defensive rebound by K. Birch,84,110
393,4,3:12.0,,J. Martin makes 3-pt jump shot from 23 ft (assist by K. Birch),84,113
394,4,2:55.0,A. Žižić misses 2-pt hook shot from 5 ft,,84,113
395,4,2:53.0,,Defensive rebound by J. Grant,84,113
396,4,2:53.0,,Orlando full timeout,84,113
397,4,2:53.0,N. Stauskas enters the game for K. Love,,84,113
398,4,2:53.0,,T. Caupain enters the game for K. Birch,84,113
399,4,2:53.0,,M. Frazier enters the game for W. Iwundu,84,113
400,4,2:53.0,,A. Jefferson enters the game for T. Ross,84,113
401,4,2:39.0,,J. Martin misses 3-pt jump shot from 27 ft,84,113
402,4,2:36.0,Defensive rebound by A. Žižić,,84,113
403,4,2:27.0,D. Adel misses 3-pt jump shot from 26 ft,,84,113
404,4,2:24.0,,Defensive rebound by J. Martin,84,113
405,4,2:14.0,,J. Martin makes 3-pt jump shot from 25 ft (assist by J. Grant),84,116
406,4,1:55.0,C. Sexton makes 3-pt jump shot from 26 ft (assist by A. Žižić),,87,116
407,4,1:40.0,,T. Caupain misses 2-pt jump shot from 14 ft,87,116
408,4,1:36.0,,Offensive rebound by J. Grant,87,116
409,4,1:33.0,,J. Grant misses 3-pt jump shot from 28 ft,87,116
410,4,1:31.0,,Offensive rebound by M. Frazier,87,116
411,4,1:31.0,,T. Caupain makes 3-pt jump shot from 26 ft (assist by M. Frazier),87,119
412,4,1:21.0,Personal foul by A. Jefferson (drawn by A. Žižić),,87,119
413,4,1:10.0,A. Žižić misses 2-pt layup from 6 ft (block by A. Jefferson),,87,119
414,4,1:06.0,Offensive rebound by A. Žižić,,87,119
415,4,1:05.0,A. Žižić misses 2-pt layup from 5 ft,,87,119
416,4,1:05.0,,Defensive rebound by A. Jefferson,87,119
417,4,0:59.0,,J. Grant misses 3-pt jump shot from 27 ft,87,119
418,4,0:57.0,Defensive rebound by A. Žižić,,87,119
419,4,0:49.0,A. Žižić makes 2-pt layup from 2 ft,,89,119
420,4,0:33.0,,M. Frazier misses 2-pt jump shot from 20 ft,89,119
421,4,0:30.0,Defensive rebound by D. Adel,,89,119
422,4,0:29.0,Personal foul by J. Martin (drawn by C. Sexton),,89,119
423,4,0:29.0,C. Sexton makes free throw 1 of 2,,90,119
424,4,0:29.0,C. Sexton makes free throw 2 of 2,,91,119
425,4,0:18.0,,Shooting foul by A. Žižić (drawn by M. Frazier),91,119
426,4,0:18.0,,M. Frazier misses free throw 1 of 2,91,119
427,4,0:18.0,,Offensive rebound by Team,91,119
428,4,0:18.0,,M. Frazier makes free throw 2 of 2,91,120
