,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
133,2,8:49.0,,J. Crawford misses 2-pt jump shot from 19 ft,45,39
134,2,8:46.0,,Offensive rebound by Team,45,39
135,2,8:46.0,S. Adams enters the game for N. Noel,,45,39
136,2,8:38.0,,K. Oubre misses 3-pt jump shot from 26 ft,45,39
137,2,8:37.0,Defensive rebound by Team,,45,39
138,2,8:21.0,S. Adams misses 2-pt jump shot from 9 ft,,45,39
139,2,8:17.0,,Defensive rebound by R. Holmes,45,39
140,2,8:13.0,,J. Crawford misses 2-pt jump shot from 14 ft,45,39
141,2,8:11.0,Defensive rebound by H. Diallo,,45,39
142,2,8:09.0,Turnover by H. Diallo (bad pass),,45,39
143,2,7:58.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by R. Holmes),45,42
144,2,7:50.0,H. Diallo misses 2-pt layup from 1 ft,,45,42
145,2,7:48.0,,Defensive rebound by J. Jackson,45,42
146,2,7:45.0,,J. Jackson misses 2-pt layup at rim (block by P. Patterson),45,42
147,2,7:45.0,,Offensive rebound by Team,45,42
148,2,7:35.0,,J. Jackson misses 2-pt jump shot from 17 ft,45,42
149,2,7:31.0,Defensive rebound by R. Westbrook,,45,42
150,2,7:26.0,Turnover by R. Westbrook (bad pass; steal by M. Bridges),,45,42
151,2,7:20.0,,K. Oubre makes 2-pt dunk at rim (assist by J. Crawford),45,44
152,2,7:06.0,P. Patterson misses 3-pt jump shot from 25 ft,,45,44
153,2,7:03.0,,Defensive rebound by R. Holmes,45,44
154,2,6:54.0,,R. Holmes makes 2-pt dunk at rim (assist by J. Jackson),45,46
155,2,6:47.0,Oklahoma City full timeout,,45,46
156,2,6:47.0,J. Grant enters the game for H. Diallo,,45,46
157,2,6:47.0,A. Nader enters the game for R. Felton,,45,46
158,2,6:47.0,D. Schröder enters the game for P. Patterson,,45,46
159,2,6:47.0,,D. Ayton enters the game for R. Holmes,45,46
160,2,6:47.0,,D. Booker enters the game for K. Oubre,45,46
161,2,6:43.0,R. Westbrook misses 3-pt jump shot from 25 ft,,45,46
162,2,6:39.0,,Defensive rebound by D. Ayton,45,46
163,2,6:18.0,,J. Jackson misses 3-pt jump shot from 28 ft,45,46
164,2,6:15.0,Defensive rebound by R. Westbrook,,45,46
165,2,6:12.0,R. Westbrook misses 2-pt layup from 2 ft (block by J. Jackson),,45,46
166,2,6:10.0,Offensive rebound by S. Adams,,45,46
167,2,6:07.0,J. Grant makes 2-pt layup from 2 ft (assist by S. Adams),,47,46
168,2,5:43.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by M. Bridges),47,49
169,2,5:34.0,D. Schröder misses 3-pt jump shot from 27 ft,,47,49
170,2,5:31.0,Offensive rebound by S. Adams,,47,49
171,2,5:30.0,Turnover by S. Adams (bad pass; steal by M. Bridges),,47,49
172,2,5:22.0,,M. Bridges makes 2-pt jump shot from 9 ft (assist by J. Crawford),47,51
173,2,5:13.0,Personal foul by D. Booker (drawn by J. Grant),,47,51
174,2,5:13.0,,T. Warren enters the game for M. Bridges,47,51
175,2,5:07.0,Personal foul by J. Jackson (drawn by R. Westbrook),,47,51
176,2,4:59.0,Shooting foul by D. Booker (drawn by R. Westbrook),,47,51
177,2,4:59.0,R. Westbrook makes free throw 1 of 2,,48,51
178,2,4:59.0,R. Westbrook misses free throw 2 of 2,,48,51
179,2,4:53.0,Offensive rebound by J. Grant,,48,51
180,2,4:51.0,A. Nader makes 2-pt layup from 1 ft (assist by R. Westbrook),,50,51
181,2,4:35.0,,D. Ayton misses 2-pt layup from 1 ft,50,51
182,2,4:32.0,Defensive rebound by S. Adams,,50,51
183,2,4:29.0,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),,52,51
184,2,4:28.0,,Phoenix full timeout,52,51
185,2,4:28.0,,D. Melton enters the game for J. Crawford,52,51
186,2,4:28.0,,K. Oubre enters the game for J. Jackson,52,51
187,2,4:15.0,,K. Oubre makes 2-pt jump shot at rim,52,53
188,2,3:54.0,Turnover by R. Westbrook (bad pass; steal by D. Ayton),,52,53
189,2,3:50.0,,Turnover by T. Warren (lost ball; steal by D. Schröder),52,53
190,2,3:43.0,D. Schröder misses 2-pt jump shot from 11 ft,,52,53
191,2,3:38.0,Offensive rebound by S. Adams,,52,53
192,2,3:38.0,S. Adams makes 2-pt layup at rim,,54,53
193,2,3:22.0,,D. Booker makes 2-pt jump shot from 14 ft,54,55
194,2,3:00.0,A. Nader makes 2-pt layup from 1 ft,,56,55
195,2,3:00.0,Shooting foul by T. Warren (drawn by A. Nader),,56,55
196,2,3:00.0,A. Nader makes free throw 1 of 1,,57,55
197,2,2:46.0,,Turnover by K. Oubre (step out of bounds),57,55
198,2,2:26.0,S. Adams misses 2-pt hook shot from 7 ft,,57,55
199,2,2:24.0,,Defensive rebound by D. Booker,57,55
200,2,2:17.0,,Turnover by D. Melton (traveling),57,55
201,2,2:03.0,R. Westbrook misses 2-pt layup from 1 ft (block by K. Oubre),,57,55
202,2,2:01.0,Offensive rebound by A. Nader,,57,55
203,2,1:58.0,A. Nader misses 2-pt layup from 1 ft,,57,55
204,2,1:56.0,,Defensive rebound by D. Ayton,57,55
205,2,1:49.0,,D. Booker makes 2-pt layup from 1 ft,57,57
206,2,1:42.0,Personal foul by K. Oubre (drawn by R. Westbrook),,57,57
207,2,1:42.0,R. Westbrook misses free throw 1 of 2,,57,57
208,2,1:42.0,Offensive rebound by Team,,57,57
209,2,1:42.0,R. Westbrook makes free throw 2 of 2,,58,57
210,2,1:27.0,,D. Booker misses 2-pt jump shot from 18 ft,58,57
211,2,1:24.0,Defensive rebound by R. Westbrook,,58,57
212,2,1:12.0,R. Westbrook misses 3-pt jump shot from 25 ft,,58,57
213,2,1:09.0,,Defensive rebound by D. Booker,58,57
214,2,1:03.0,,D. Booker misses 2-pt layup from 2 ft (block by J. Grant),58,57
215,2,1:00.0,,Offensive rebound by D. Melton,58,57
216,2,0:59.0,,D. Melton misses 2-pt layup from 1 ft,58,57
217,2,0:59.0,Defensive rebound by S. Adams,,58,57
218,2,0:59.0,,M. Bridges enters the game for T. Warren,58,57
219,2,0:55.0,D. Schröder misses 3-pt jump shot from 25 ft,,58,57
220,2,0:51.0,Offensive rebound by D. Schröder,,58,57
221,2,0:49.0,A. Nader misses 3-pt jump shot from 26 ft,,58,57
222,2,0:48.0,,Defensive rebound by D. Melton,58,57
223,2,0:48.0,,Turnover by D. Melton (lost ball; steal by D. Schröder),58,57
224,2,0:34.0,D. Schröder misses 2-pt jump shot from 16 ft,,58,57
225,2,0:32.0,,Defensive rebound by D. Booker,58,57
226,2,0:14.0,,D. Booker misses 3-pt jump shot from 27 ft,58,57
227,2,0:11.0,Defensive rebound by J. Grant,,58,57
228,2,0:00.0,J. Grant misses 3-pt jump shot from 23 ft,,58,57
229,2,0:00.0,Offensive rebound by Team,,58,57
230,3,11:40.0,,D. Booker misses 2-pt jump shot from 17 ft,58,57
231,3,11:37.0,Defensive rebound by A. Nader,,58,57
232,3,11:26.0,Turnover by D. Schröder (bad pass; steal by D. Ayton),,58,57
233,3,11:15.0,,D. Ayton makes 2-pt hook shot from 10 ft (assist by D. Booker),58,59
234,3,10:52.0,J. Grant misses 2-pt jump shot from 6 ft (block by M. Bridges),,58,59
235,3,10:50.0,,Defensive rebound by D. Booker,58,59
236,3,10:46.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Booker),58,61
237,3,10:37.0,J. Grant misses 2-pt layup from 3 ft,,58,61
238,3,10:35.0,,Defensive rebound by D. Booker,58,61
239,3,10:31.0,,T. Warren misses 3-pt jump shot from 25 ft,58,61
240,3,10:31.0,Defensive rebound by R. Westbrook,,58,61
241,3,10:25.0,R. Westbrook misses 2-pt jump shot from 18 ft,,58,61
242,3,10:22.0,,Defensive rebound by Team,58,61
243,3,10:22.0,Loose ball foul by S. Adams (drawn by M. Bridges),,58,61
244,3,10:11.0,,D. Melton misses 2-pt layup from 2 ft,58,61
245,3,10:10.0,,Offensive rebound by D. Melton,58,61
246,3,10:04.0,,T. Warren makes 2-pt layup from 1 ft (assist by M. Bridges),58,63
247,3,10:04.0,Oklahoma City full timeout,,58,63
248,3,9:52.0,D. Schröder misses 2-pt jump shot from 16 ft,,58,63
249,3,9:47.0,Offensive rebound by R. Westbrook,,58,63
250,3,9:47.0,R. Westbrook makes 2-pt layup at rim,,60,63
251,3,9:29.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Melton),60,66
252,3,9:15.0,A. Nader misses 3-pt jump shot from 25 ft,,60,66
253,3,9:12.0,Offensive rebound by S. Adams,,60,66
254,3,9:05.0,S. Adams makes 2-pt hook shot from 10 ft,,62,66
255,3,8:52.0,,Turnover by D. Booker (bad pass; steal by J. Grant),62,66
256,3,8:52.0,Personal take foul by D. Booker (drawn by D. Schröder),,62,66
257,3,8:46.0,R. Westbrook makes 2-pt layup from 1 ft,,64,66
258,3,8:27.0,,D. Ayton misses 2-pt jump shot from 18 ft,64,66
259,3,8:24.0,Defensive rebound by J. Grant,,64,66
260,3,8:02.0,A. Nader makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,67,66
261,3,7:42.0,,D. Melton misses 3-pt jump shot from 23 ft,67,66
262,3,7:40.0,Defensive rebound by A. Nader,,67,66
263,3,7:34.0,D. Schröder misses 3-pt jump shot from 25 ft,,67,66
264,3,7:31.0,,Defensive rebound by M. Bridges,67,66
265,3,7:26.0,,D. Booker misses 3-pt jump shot from 25 ft,67,66
266,3,7:23.0,Defensive rebound by S. Adams,,67,66
267,3,7:15.0,D. Schröder makes 2-pt jump shot from 6 ft (assist by R. Westbrook),,69,66
268,3,7:11.0,,Phoenix full timeout,69,66
269,3,7:11.0,,J. Jackson enters the game for M. Bridges,69,66
270,3,7:11.0,,K. Oubre enters the game for D. Melton,69,66
271,3,7:06.0,,Personal foul by R. Westbrook (drawn by K. Oubre),69,66
272,3,6:48.0,,D. Booker makes 3-pt jump shot from 25 ft,69,69
273,3,6:26.0,D. Schröder misses 2-pt layup from 1 ft,,69,69
274,3,6:24.0,,Defensive rebound by J. Jackson,69,69
275,3,6:20.0,,J. Jackson makes 2-pt layup from 1 ft,69,71
276,3,5:56.0,Turnover by D. Schröder (bad pass; steal by K. Oubre),,69,71
277,3,5:45.0,,K. Oubre misses 3-pt jump shot from 25 ft,69,71
278,3,5:43.0,Defensive rebound by R. Westbrook,,69,71
279,3,5:35.0,R. Westbrook misses 3-pt jump shot from 27 ft,,69,71
280,3,5:33.0,,Defensive rebound by T. Warren,69,71
281,3,5:25.0,,T. Warren makes 2-pt layup from 2 ft,69,73
282,3,5:15.0,R. Westbrook makes 2-pt layup from 1 ft,,71,73
283,3,4:53.0,,T. Warren misses 2-pt jump shot from 6 ft,71,73
284,3,4:51.0,Defensive rebound by S. Adams,,71,73
285,3,4:40.0,A. Nader misses 2-pt layup from 1 ft,,71,73
286,3,4:38.0,,Defensive rebound by D. Ayton,71,73
287,3,4:34.0,,T. Warren makes 2-pt layup at rim (assist by D. Booker),71,75
288,3,4:09.0,J. Grant makes 2-pt layup from 1 ft,,73,75
289,3,3:55.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),73,77
290,3,3:53.0,Personal foul by K. Oubre (drawn by S. Adams),,73,77
291,3,3:53.0,R. Felton enters the game for S. Adams,,73,77
292,3,3:53.0,N. Noel enters the game for D. Schröder,,73,77
293,3,3:53.0,,J. Crawford enters the game for D. Ayton,73,77
294,3,3:53.0,,R. Holmes enters the game for D. Booker,73,77
295,3,3:45.0,Personal foul by K. Oubre (drawn by J. Grant),,73,77
296,3,3:35.0,R. Westbrook makes 2-pt layup at rim,,75,77
297,3,3:16.0,,K. Oubre misses 2-pt jump shot from 8 ft,75,77
298,3,3:15.0,Defensive rebound by N. Noel,,75,77
299,3,3:11.0,J. Grant misses 2-pt layup at rim (block by J. Crawford),,75,77
300,3,3:11.0,Offensive rebound by Team,,75,77
301,3,3:04.0,J. Grant makes 2-pt layup from 1 ft (assist by R. Felton),,77,77
302,3,2:50.0,,Shooting foul by N. Noel (drawn by R. Holmes),77,77
303,3,2:50.0,,R. Holmes makes free throw 1 of 2,77,78
304,3,2:50.0,,R. Holmes makes free throw 2 of 2,77,79
305,3,2:38.0,R. Westbrook misses 2-pt jump shot from 19 ft,,77,79
306,3,2:36.0,,Defensive rebound by Team,77,79
307,3,2:24.0,,J. Jackson misses 3-pt jump shot from 26 ft,77,79
308,3,2:19.0,Defensive rebound by J. Grant,,77,79
309,3,2:16.0,R. Westbrook misses 2-pt jump shot from 19 ft,,77,79
310,3,2:14.0,,Defensive rebound by K. Oubre,77,79
311,3,2:03.0,,T. Warren makes 3-pt jump shot from 26 ft,77,82
312,3,1:49.0,R. Felton misses 2-pt jump shot from 12 ft,,77,82
313,3,1:47.0,,Defensive rebound by R. Holmes,77,82
314,3,1:36.0,,T. Warren misses 3-pt jump shot from 25 ft,77,82
315,3,1:33.0,Defensive rebound by N. Noel,,77,82
316,3,1:27.0,R. Westbrook misses 2-pt jump shot from 10 ft (block by R. Holmes),,77,82
317,3,1:26.0,,Defensive rebound by Team,77,82
318,3,1:26.0,Loose ball foul by J. Grant (drawn by R. Holmes),,77,82
319,3,1:26.0,D. Schröder enters the game for R. Westbrook,,77,82
320,3,1:14.0,,Turnover by T. Warren (lost ball; steal by N. Noel),77,82
321,3,1:10.0,R. Felton makes 2-pt layup at rim,,79,82
322,3,0:53.0,,Turnover by J. Crawford (lost ball; steal by N. Noel),79,82
323,3,0:53.0,Personal take foul by K. Oubre (drawn by A. Nader),,79,82
324,3,0:39.0,Turnover by R. Felton (lost ball; steal by R. Holmes),,79,82
325,3,0:17.0,,J. Crawford makes 2-pt jump shot from 6 ft,79,84
326,3,0:00.0,D. Schröder makes 2-pt layup from 1 ft,,81,84
327,4,11:50.0,D. Schröder makes 2-pt jump shot from 14 ft,,83,84
328,4,11:29.0,,Personal foul by D. Schröder (drawn by K. Oubre),83,84
329,4,11:21.0,,J. Crawford misses 3-pt jump shot from 25 ft,83,84
330,4,11:18.0,,Offensive rebound by Team,83,84
331,4,11:11.0,,M. Bridges misses 3-pt jump shot from 25 ft,83,84
332,4,11:09.0,Defensive rebound by R. Felton,,83,84
333,4,10:56.0,D. Schröder makes 2-pt jump shot from 17 ft,,85,84
334,4,10:30.0,,J. Crawford makes 2-pt jump shot from 13 ft,85,86
335,4,10:17.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by R. Felton),,88,86
336,4,10:05.0,,J. Crawford misses 2-pt jump shot from 23 ft,88,86
337,4,10:02.0,Defensive rebound by N. Noel,,88,86
338,4,9:53.0,P. Patterson makes 2-pt hook shot from 6 ft (assist by D. Schröder),,90,86
339,4,9:30.0,,K. Oubre misses 2-pt jump shot from 2 ft (block by N. Noel),90,86
340,4,9:30.0,,Offensive rebound by Team,90,86
341,4,9:30.0,,D. Booker enters the game for K. Oubre,90,86
342,4,9:30.0,,Phoenix full timeout,90,86
343,4,9:30.0,,D. Ayton enters the game for R. Holmes,90,86
344,4,9:28.0,,D. Booker makes 2-pt jump shot from 13 ft (assist by J. Crawford),90,88
345,4,9:10.0,Personal foul by D. Booker (drawn by D. Schröder),,90,88
346,4,9:10.0,S. Adams enters the game for R. Felton,,90,88
347,4,9:10.0,R. Westbrook enters the game for N. Noel,,90,88
348,4,9:00.0,Turnover by D. Schröder (bad pass; steal by D. Ayton),,90,88
349,4,8:44.0,,D. Booker misses 2-pt jump shot from 13 ft,90,88
350,4,8:41.0,Defensive rebound by R. Westbrook,,90,88
351,4,8:35.0,Turnover by P. Patterson (bad pass; steal by J. Crawford),,90,88
352,4,8:34.0,,Personal take foul by R. Westbrook (drawn by J. Jackson),90,88
353,4,8:21.0,,M. Bridges misses 3-pt jump shot from 23 ft,90,88
354,4,8:17.0,Defensive rebound by R. Westbrook,,90,88
355,4,8:12.0,D. Schröder makes 3-pt jump shot from 26 ft,,93,88
356,4,7:49.0,,Turnover by J. Jackson (bad pass; steal by S. Adams),93,88
357,4,7:45.0,D. Schröder misses 3-pt jump shot from 24 ft,,93,88
358,4,7:42.0,Offensive rebound by P. Patterson,,93,88
359,4,7:36.0,S. Adams makes 2-pt dunk from 1 ft (assist by D. Schröder),,95,88
360,4,7:16.0,,D. Booker misses 2-pt jump shot from 20 ft,95,88
361,4,7:14.0,Defensive rebound by P. Patterson,,95,88
362,4,7:04.0,Shooting foul by D. Booker (drawn by D. Schröder),,95,88
363,4,7:04.0,D. Schröder makes free throw 1 of 2,,96,88
364,4,7:04.0,J. Grant enters the game for P. Patterson,,96,88
365,4,7:04.0,,K. Oubre enters the game for D. Booker,96,88
366,4,7:04.0,,T. Warren enters the game for M. Bridges,96,88
367,4,7:04.0,D. Schröder makes free throw 2 of 2,,97,88
368,4,6:50.0,,K. Oubre misses 3-pt jump shot from 25 ft,97,88
369,4,6:47.0,Defensive rebound by R. Westbrook,,97,88
370,4,6:43.0,H. Diallo makes 2-pt dunk at rim (assist by R. Westbrook),,99,88
371,4,6:43.0,,Phoenix full timeout,99,88
372,4,6:43.0,A. Nader enters the game for D. Schröder,,99,88
373,4,6:43.0,,D. Booker enters the game for J. Crawford,99,88
374,4,6:43.0,,D. Melton enters the game for J. Jackson,99,88
375,4,6:28.0,,T. Warren misses 2-pt jump shot from 18 ft,99,88
376,4,6:25.0,Defensive rebound by A. Nader,,99,88
377,4,6:09.0,R. Westbrook makes 3-pt jump shot from 23 ft (assist by J. Grant),,102,88
378,4,5:51.0,,D. Booker makes 2-pt layup at rim (assist by D. Ayton),102,90
379,4,5:51.0,,Shooting foul by A. Nader (drawn by D. Booker),102,90
380,4,5:51.0,,D. Booker makes free throw 1 of 1,102,91
381,4,5:39.0,R. Westbrook makes 2-pt layup from 1 ft,,104,91
382,4,5:24.0,,Shooting foul by S. Adams (drawn by D. Booker),104,91
