,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
393,4,7:15.0,I. Hartenstein enters the game for E. Gordon,,76,80
394,4,7:07.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by D. White),76,82
395,4,6:50.0,C. Paul misses 2-pt jump shot from 11 ft,,76,82
396,4,6:47.0,Offensive rebound by I. Hartenstein,,76,82
397,4,6:47.0,I. Hartenstein misses 2-pt layup from 1 ft,,76,82
398,4,6:44.0,,Defensive rebound by D. DeRozan,76,82
399,4,6:36.0,,Personal foul by J. Ennis (drawn by Q. Pondexter),76,82
400,4,6:36.0,,Q. Pondexter misses free throw 1 of 2,76,82
401,4,6:36.0,,Offensive rebound by Team,76,82
402,4,6:36.0,G. Clark enters the game for I. Hartenstein,,76,82
403,4,6:36.0,,M. Belinelli enters the game for D. DeRozan,76,82
404,4,6:36.0,,P. Mills enters the game for D. White,76,82
405,4,6:36.0,,Q. Pondexter misses free throw 2 of 2,76,82
406,4,6:33.0,Defensive rebound by J. Harden,,76,82
407,4,6:14.0,J. Harden misses 3-pt jump shot from 25 ft,,76,82
408,4,6:11.0,,Defensive rebound by L. Aldridge,76,82
409,4,5:51.0,,B. Forbes misses 2-pt jump shot from 10 ft,76,82
410,4,5:51.0,,Offensive rebound by L. Aldridge,76,82
411,4,5:51.0,,Shooting foul by P. Tucker (drawn by L. Aldridge),76,82
412,4,5:51.0,,L. Aldridge makes free throw 1 of 2,76,83
413,4,5:51.0,,L. Aldridge makes free throw 2 of 2,76,84
414,4,5:34.0,G. Clark makes 3-pt jump shot from 26 ft (assist by C. Paul),,79,84
415,4,5:09.0,,L. Aldridge misses 2-pt jump shot from 15 ft,79,84
416,4,5:07.0,Defensive rebound by J. Harden,,79,84
417,4,4:59.0,Shooting foul by Q. Pondexter (drawn by J. Harden),,79,84
418,4,4:59.0,J. Harden makes free throw 1 of 2,,80,84
419,4,4:59.0,E. Gordon enters the game for J. Ennis,,80,84
420,4,4:59.0,,San Antonio full timeout,80,84
421,4,4:59.0,,D. DeRozan enters the game for M. Belinelli,80,84
422,4,4:59.0,J. Harden makes free throw 2 of 2,,81,84
423,4,4:37.0,,D. DeRozan makes 2-pt jump shot from 12 ft,81,86
424,4,4:15.0,G. Clark makes 2-pt dunk from 1 ft (assist by J. Harden),,83,86
425,4,4:02.0,,P. Mills misses 3-pt jump shot from 25 ft,83,86
426,4,3:59.0,Defensive rebound by J. Harden,,83,86
427,4,3:39.0,J. Harden makes 2-pt layup from 3 ft,,85,86
428,4,3:14.0,,Turnover by P. Mills (bad pass; steal by E. Gordon),85,86
429,4,3:07.0,J. Harden misses 2-pt jump shot from 6 ft (block by L. Aldridge),,85,86
430,4,3:07.0,,Defensive rebound by Team,85,86
431,4,3:07.0,Houston full timeout,,85,86
432,4,3:07.0,,D. White enters the game for Q. Pondexter,85,86
433,4,2:48.0,,D. White makes 3-pt jump shot from 26 ft,85,89
434,4,2:29.0,E. Gordon misses 3-pt jump shot from 25 ft,,85,89
435,4,2:27.0,,Defensive rebound by D. White,85,89
436,4,2:09.0,,L. Aldridge makes 2-pt jump shot from 13 ft,85,91
437,4,1:54.0,J. Harden misses 3-pt jump shot from 26 ft,,85,91
438,4,1:52.0,,Defensive rebound by D. DeRozan,85,91
439,4,1:36.0,,B. Forbes misses 2-pt layup from 2 ft,85,91
440,4,1:33.0,Defensive rebound by P. Tucker,,85,91
441,4,1:25.0,P. Tucker misses 3-pt jump shot from 26 ft,,85,91
442,4,1:23.0,,Defensive rebound by Team,85,91
443,4,1:23.0,Loose ball foul by C. Paul (drawn by D. DeRozan),,85,91
444,4,1:23.0,,D. DeRozan makes free throw 1 of 2,85,92
445,4,1:23.0,C. Capela enters the game for G. Clark,,85,92
446,4,1:23.0,,D. DeRozan misses free throw 2 of 2,85,92
447,4,1:20.0,Defensive rebound by P. Tucker,,85,92
448,4,1:14.0,E. Gordon misses 3-pt jump shot from 27 ft,,85,92
449,4,1:11.0,,Defensive rebound by D. DeRozan,85,92
450,4,1:07.0,,San Antonio full timeout,85,92
451,4,1:04.0,,Personal foul by P. Tucker (drawn by L. Aldridge),85,92
452,4,1:04.0,,L. Aldridge makes free throw 1 of 2,85,93
453,4,1:04.0,,L. Aldridge makes free throw 2 of 2,85,94
454,4,0:54.0,J. Harden misses 2-pt layup from 3 ft,,85,94
455,4,0:53.0,Offensive rebound by C. Capela,,85,94
456,4,0:53.0,C. Capela makes 2-pt layup from 1 ft,,87,94
457,4,0:30.0,,L. Aldridge misses 2-pt jump shot from 12 ft,87,94
458,4,0:28.0,Defensive rebound by J. Harden,,87,94
459,4,0:25.0,E. Gordon misses 3-pt jump shot from 28 ft,,87,94
460,4,0:21.0,,Defensive rebound by D. DeRozan,87,94
461,4,0:11.0,,Personal take foul by C. Paul (drawn by D. White),87,94
462,4,0:11.0,,D. White makes free throw 1 of 2,87,95
463,4,0:11.0,,D. White makes free throw 2 of 2,87,96
464,4,0:04.0,C. Capela makes 2-pt dunk from 1 ft (assist by E. Gordon),,89,96
