,QUARTER,TIME_REMAINING,ATLANTA_ACTION,HOUSTON_ACTION,ATLANTA_SCORE,HOUSTON_SCORE
391,4,5:43.0,,K. Faried enters the game for C. Capela,102,107
392,4,5:43.0,,E. Gordon enters the game for C. Paul,102,107
393,4,5:43.0,,A. Rivers enters the game for I. Shumpert,102,107
394,4,5:30.0,,Shooting foul by D. Dedmon (drawn by J. Harden),102,107
395,4,5:30.0,,J. Harden makes free throw 1 of 2,102,108
396,4,5:30.0,,J. Harden makes free throw 2 of 2,102,109
397,4,5:21.0,D. Bembry misses 2-pt dunk from 4 ft (block by K. Faried),,102,109
398,4,5:21.0,,Defensive rebound by J. Harden,102,109
399,4,5:21.0,,Personal take foul by D. Bembry (drawn by J. Harden),102,109
400,4,4:58.0,,A. Rivers misses 3-pt jump shot from 24 ft,102,109
401,4,4:58.0,,Offensive rebound by Team,102,109
402,4,4:58.0,,Turnover by Team (shot clock),102,109
403,4,4:43.0,D. Bembry misses 3-pt jump shot from 28 ft,,102,109
404,4,4:39.0,,Defensive rebound by Team,102,109
405,4,4:39.0,J. Collins enters the game for O. Spellman,,102,109
406,4,4:23.0,,A. Rivers misses 2-pt jump shot from 11 ft,102,109
407,4,4:23.0,Defensive rebound by J. Collins,,102,109
408,4,4:10.0,Shooting foul by P. Tucker (drawn by D. Bembry),,102,109
409,4,4:10.0,D. Bembry makes free throw 1 of 2,,103,109
410,4,4:10.0,,C. Paul enters the game for A. Rivers,103,109
411,4,4:10.0,D. Bembry misses free throw 2 of 2,,103,109
412,4,4:10.0,,Defensive rebound by K. Faried,103,109
413,4,3:53.0,,J. Harden misses 3-pt jump shot from 29 ft,103,109
414,4,3:50.0,Defensive rebound by D. Dedmon,,103,109
415,4,3:39.0,Personal foul by P. Tucker (drawn by T. Young),,103,109
416,4,3:31.0,Turnover by K. Bazemore (bad pass; steal by P. Tucker),,103,109
417,4,3:25.0,,C. Paul misses 3-pt jump shot from 27 ft,103,109
418,4,3:24.0,,Offensive rebound by K. Faried,103,109
419,4,3:23.0,,K. Faried misses 2-pt layup from 3 ft,103,109
420,4,3:23.0,,Offensive rebound by K. Faried,103,109
421,4,3:22.0,,K. Faried misses 2-pt layup from 3 ft (block by K. Bazemore),103,109
422,4,3:22.0,Defensive rebound by J. Collins,,103,109
423,4,3:13.0,T. Young misses 2-pt layup from 6 ft,,103,109
424,4,3:13.0,Offensive rebound by D. Bembry,,103,109
425,4,3:07.0,D. Bembry makes 2-pt layup from 1 ft,,105,109
426,4,2:51.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by C. Paul),105,112
427,4,2:40.0,Atlanta full timeout,,105,112
428,4,2:40.0,,C. Capela enters the game for K. Faried,105,112
429,4,2:33.0,J. Collins makes 2-pt jump shot from 8 ft (assist by K. Bazemore),,107,112
430,4,2:10.0,,J. Harden misses 3-pt jump shot from 25 ft,107,112
431,4,2:05.0,Defensive rebound by K. Bazemore,,107,112
432,4,2:02.0,T. Young misses 3-pt jump shot from 27 ft,,107,112
433,4,2:00.0,,Defensive rebound by Team,107,112
434,4,1:43.0,,Shooting foul by D. Dedmon (drawn by J. Harden),107,112
435,4,1:43.0,,J. Harden makes free throw 1 of 3,107,113
436,4,1:43.0,,J. Harden makes free throw 2 of 3,107,114
437,4,1:43.0,,J. Harden makes free throw 3 of 3,107,115
438,4,1:30.0,T. Young misses 2-pt jump shot from 10 ft,,107,115
439,4,1:28.0,,Defensive rebound by C. Paul,107,115
440,4,1:12.0,,E. Gordon misses 3-pt jump shot from 23 ft,107,115
441,4,1:09.0,,Offensive rebound by C. Capela,107,115
442,4,1:09.0,,C. Capela makes 2-pt layup from 3 ft,107,117
443,4,1:03.0,J. Collins makes 2-pt layup from 4 ft (assist by T. Young),,109,117
444,4,1:03.0,Shooting foul by C. Paul (drawn by J. Collins),,109,117
445,4,1:03.0,J. Collins misses free throw 1 of 1,,109,117
446,4,1:03.0,,Defensive rebound by C. Capela,109,117
447,4,0:40.0,,P. Tucker misses 3-pt jump shot from 23 ft (block by D. Bembry),109,117
448,4,0:40.0,,Offensive rebound by C. Capela,109,117
449,4,0:40.0,,C. Capela misses 2-pt layup from 2 ft (block by D. Dedmon),109,117
450,4,0:39.0,,Offensive rebound by Team,109,117
451,4,0:39.0,,Turnover by Team (shot clock),109,117
452,4,0:39.0,Atlanta full timeout,,109,117
453,4,0:39.0,Turnover by T. Young (bad pass),,109,117
454,4,0:23.0,,J. Harden makes 2-pt jump shot from 3 ft,109,119
455,4,0:10.0,T. Young misses 2-pt layup from 4 ft,,109,119
456,4,0:07.0,Offensive rebound by D. Dedmon,,109,119
457,4,0:07.0,D. Dedmon makes 2-pt dunk from 2 ft,,111,119
