,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
386,4,5:44.0,,D. DeRozan makes 2-pt jump shot from 8 ft (assist by B. Forbes),82,89
387,4,5:34.0,Golden State full timeout,,82,89
388,4,5:34.0,A. Iguodala enters the game for D. Lee,,82,89
389,4,5:34.0,J. Jerebko enters the game for K. Looney,,82,89
390,4,5:34.0,D. Jones enters the game for K. Thompson,,82,89
391,4,5:34.0,,R. Gay enters the game for D. White,82,89
392,4,5:27.0,K. Durant misses 2-pt jump shot from 8 ft,,82,89
393,4,5:23.0,Offensive rebound by J. Jerebko,,82,89
394,4,5:23.0,J. Jerebko makes 2-pt layup from 1 ft,,84,89
395,4,5:10.0,,D. DeRozan misses 2-pt jump shot from 13 ft,84,89
396,4,5:05.0,Defensive rebound by K. Durant,,84,89
397,4,4:54.0,K. Durant misses 3-pt jump shot from 26 ft,,84,89
398,4,4:52.0,,Defensive rebound by D. Cunningham,84,89
399,4,4:37.0,,D. DeRozan makes 2-pt layup from 1 ft,84,91
400,4,4:25.0,Shooting foul by B. Forbes (drawn by D. Jones),,84,91
401,4,4:25.0,D. Jones misses free throw 1 of 2,,84,91
402,4,4:25.0,Offensive rebound by Team,,84,91
403,4,4:25.0,D. Jones makes free throw 2 of 2,,85,91
404,4,4:06.0,,D. DeRozan misses 2-pt jump shot from 15 ft,85,91
405,4,4:04.0,Defensive rebound by A. Iguodala,,85,91
406,4,4:02.0,Personal foul by R. Gay (drawn by K. Durant),,85,91
407,4,4:02.0,K. Durant makes free throw 1 of 2,,86,91
408,4,4:02.0,K. Thompson enters the game for Q. Cook,,86,91
409,4,4:02.0,K. Durant makes free throw 2 of 2,,87,91
410,4,3:43.0,,Turnover by R. Gay (lost ball; steal by A. Iguodala),87,91
411,4,3:38.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),,90,91
412,4,3:21.0,,D. DeRozan makes 2-pt layup from 1 ft,90,93
413,4,3:07.0,K. Thompson misses 2-pt jump shot from 10 ft,,90,93
414,4,3:07.0,,Defensive rebound by Team,90,93
415,4,3:07.0,Loose ball foul by J. Jerebko (drawn by L. Aldridge),,90,93
416,4,2:53.0,,D. DeRozan misses 2-pt hook shot from 8 ft (block by D. Jones),90,93
417,4,2:50.0,,Offensive rebound by L. Aldridge,90,93
418,4,2:50.0,,L. Aldridge misses 2-pt layup at rim,90,93
419,4,2:50.0,,Offensive rebound by Team,90,93
420,4,2:50.0,,P. Mills enters the game for D. Cunningham,90,93
421,4,2:46.0,,L. Aldridge makes 2-pt jump shot from 14 ft (assist by P. Mills),90,95
422,4,2:30.0,D. Jones misses 2-pt layup from 1 ft (block by L. Aldridge),,90,95
423,4,2:28.0,,Defensive rebound by P. Mills,90,95
424,4,2:10.0,,B. Forbes misses 2-pt layup from 1 ft (block by D. Jones),90,95
425,4,2:07.0,,Offensive rebound by D. DeRozan,90,95
426,4,2:07.0,,Shooting foul by K. Thompson (drawn by D. DeRozan),90,95
427,4,2:07.0,,D. DeRozan makes free throw 1 of 2,90,96
428,4,2:07.0,K. Looney enters the game for D. Jones,,90,96
429,4,2:07.0,,D. Cunningham enters the game for B. Forbes,90,96
430,4,2:07.0,,D. DeRozan makes free throw 2 of 2,90,97
431,4,1:58.0,K. Durant misses 3-pt jump shot from 25 ft,,90,97
432,4,1:54.0,Offensive rebound by K. Looney,,90,97
433,4,1:52.0,K. Durant misses 2-pt dunk from 3 ft (block by R. Gay),,90,97
434,4,1:52.0,Offensive rebound by K. Looney,,90,97
435,4,1:52.0,Shooting foul by L. Aldridge (drawn by K. Looney),,90,97
436,4,1:52.0,K. Looney makes free throw 1 of 2,,91,97
437,4,1:52.0,K. Looney makes free throw 2 of 2,,92,97
438,4,1:38.0,,Shooting foul by K. Thompson (drawn by D. DeRozan),92,97
439,4,1:38.0,,D. DeRozan makes free throw 1 of 2,92,98
440,4,1:38.0,Q. Cook enters the game for J. Jerebko,,92,98
441,4,1:38.0,,D. DeRozan misses free throw 2 of 2,92,98
442,4,1:36.0,Defensive rebound by K. Thompson,,92,98
443,4,1:25.0,Turnover by K. Durant (out of bounds lost ball),,92,98
444,4,1:08.0,,Turnover by L. Aldridge (lost ball; steal by K. Durant),92,98
445,4,1:01.0,K. Durant misses 3-pt jump shot from 26 ft,,92,98
446,4,0:58.0,,Defensive rebound by R. Gay,92,98
447,4,0:38.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by L. Aldridge),92,101
448,4,0:37.0,Golden State full timeout,,92,101
449,4,0:35.0,K. Thompson misses 3-pt jump shot from 28 ft,,92,101
450,4,0:29.0,,Defensive rebound by R. Gay,92,101
451,4,0:29.0,,B. Forbes enters the game for D. Cunningham,92,101
452,4,0:10.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by P. Mills),92,104
