,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,BROOKLYN_ACTION,SAN ANTONIO_SCORE,BROOKLYN_SCORE
387,4,4:11.0,D. DeRozan makes 2-pt jump shot from 12 ft (assist by D. Bertāns),,81,93
388,4,4:11.0,,D. Carroll enters the game for T. Graham,81,93
389,4,3:48.0,,C. LeVert misses 2-pt layup from 2 ft,81,93
390,4,3:46.0,Defensive rebound by P. Mills,,81,93
391,4,3:42.0,D. Bertāns misses 2-pt jump shot from 12 ft,,81,93
392,4,3:38.0,,Defensive rebound by J. Allen,81,93
393,4,3:24.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by D. Russell),81,96
394,4,3:21.0,San Antonio full timeout,,81,96
395,4,3:21.0,D. Cunningham enters the game for L. Aldridge,,81,96
396,4,3:21.0,C. Metu enters the game for D. Bertāns,,81,96
397,4,3:21.0,J. Poeltl enters the game for D. DeRozan,,81,96
398,4,3:21.0,Q. Pondexter enters the game for P. Mills,,81,96
399,4,2:59.0,D. Cunningham makes 2-pt layup from 2 ft,,83,96
400,4,2:44.0,,Shooting foul by D. Cunningham (drawn by J. Allen),83,96
401,4,2:44.0,,J. Allen misses free throw 1 of 2,83,96
402,4,2:44.0,,Offensive rebound by Team,83,96
403,4,2:44.0,,J. Allen makes free throw 2 of 2,83,97
404,4,2:36.0,Personal foul by D. Russell (drawn by B. Forbes),,83,97
405,4,2:36.0,B. Forbes makes free throw 1 of 2,,84,97
406,4,2:36.0,B. Forbes makes free throw 2 of 2,,85,97
407,4,2:14.0,,D. Carroll misses 3-pt jump shot from 23 ft,85,97
408,4,2:11.0,Defensive rebound by D. Cunningham,,85,97
409,4,2:05.0,J. Poeltl misses 2-pt hook shot from 5 ft,,85,97
410,4,2:01.0,,Defensive rebound by D. Carroll,85,97
411,4,1:40.0,,Turnover by Team (shot clock),85,97
412,4,1:31.0,B. Forbes misses 2-pt jump shot from 19 ft,,85,97
413,4,1:28.0,,Defensive rebound by D. Russell,85,97
414,4,1:24.0,,Personal foul by Q. Pondexter (drawn by D. Russell),85,97
415,4,1:09.0,,D. Russell makes 2-pt jump shot from 10 ft,85,99
416,4,1:01.0,Q. Pondexter misses 2-pt layup from 1 ft,,85,99
417,4,0:59.0,,Defensive rebound by D. Carroll,85,99
418,4,0:41.0,,Turnover by D. Carroll (back court),85,99
419,4,0:41.0,,Violation by Team (delay of game),85,99
420,4,0:31.0,Turnover by C. Metu (lost ball; steal by D. Carroll),,85,99
421,4,0:23.0,,Personal foul by C. Metu (drawn by D. Carroll),85,99
422,4,0:23.0,,D. Carroll makes free throw 1 of 2,85,100
423,4,0:23.0,,T. Graham enters the game for J. Harris,85,100
424,4,0:23.0,,R. Kurucs enters the game for D. Russell,85,100
425,4,0:23.0,,D. Carroll makes free throw 2 of 2,85,101
426,4,0:17.0,B. Forbes misses 2-pt jump shot from 7 ft,,85,101
427,4,0:12.0,Offensive rebound by J. Poeltl,,85,101
428,4,0:12.0,J. Poeltl misses 2-pt layup from 1 ft,,85,101
429,4,0:11.0,Offensive rebound by J. Poeltl,,85,101
430,4,0:11.0,J. Poeltl misses 2-pt layup from 1 ft,,85,101
431,4,0:10.0,,Defensive rebound by D. Carroll,85,101
