,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
384,4,4:53.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,95,100
385,4,4:33.0,,Personal foul by K. Looney (drawn by L. Aldridge),95,100
386,4,4:33.0,,L. Aldridge makes free throw 1 of 2,95,101
387,4,4:33.0,A. Bogut enters the game for K. Looney,,95,101
388,4,4:33.0,K. Thompson enters the game for A. McKinnie,,95,101
389,4,4:33.0,,L. Aldridge makes free throw 2 of 2,95,102
390,4,4:17.0,S. Curry misses 3-pt jump shot from 26 ft,,95,102
391,4,4:15.0,,Defensive rebound by L. Aldridge,95,102
392,4,3:56.0,,D. DeRozan makes 2-pt jump shot from 20 ft,95,104
393,4,3:44.0,K. Durant makes 2-pt layup at rim (assist by S. Curry),,97,104
394,4,3:18.0,,R. Gay misses 2-pt jump shot from 12 ft,97,104
395,4,3:17.0,Defensive rebound by S. Curry,,97,104
396,4,3:07.0,Shooting foul by D. Bertāns (drawn by K. Durant),,97,104
397,4,3:07.0,K. Durant makes free throw 1 of 2,,98,104
398,4,3:07.0,K. Durant makes free throw 2 of 2,,99,104
399,4,2:57.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by D. White),99,106
400,4,2:47.0,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),,101,106
401,4,2:47.0,Shooting foul by R. Gay (drawn by K. Durant),,101,106
402,4,2:47.0,K. Durant makes free throw 1 of 1,,102,106
403,4,2:31.0,,R. Gay misses 2-pt jump shot from 15 ft,102,106
404,4,2:29.0,Defensive rebound by A. Bogut,,102,106
405,4,2:08.0,D. Green misses 3-pt jump shot from 25 ft,,102,106
406,4,2:05.0,,Defensive rebound by R. Gay,102,106
407,4,1:53.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by D. DeRozan),102,109
408,4,1:52.0,Golden State full timeout,,102,109
409,4,1:52.0,S. Livingston enters the game for A. Bogut,,102,109
410,4,1:49.0,S. Curry misses 2-pt layup from 1 ft (block by L. Aldridge),,102,109
411,4,1:49.0,Offensive rebound by Team,,102,109
412,4,1:45.0,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),,105,109
413,4,1:21.0,,D. DeRozan makes 2-pt jump shot from 14 ft,105,111
414,4,1:11.0,K. Thompson misses 3-pt jump shot from 26 ft,,105,111
415,4,1:09.0,,Defensive rebound by D. White,105,111
416,4,0:48.0,,D. White misses 3-pt jump shot from 25 ft,105,111
417,4,0:46.0,Defensive rebound by K. Thompson,,105,111
418,4,0:41.0,K. Durant misses 3-pt jump shot from 26 ft,,105,111
419,4,0:41.0,,Defensive rebound by D. DeRozan,105,111
420,4,0:20.0,,D. DeRozan misses 2-pt jump shot from 19 ft,105,111
421,4,0:18.0,Defensive rebound by K. Thompson,,105,111
422,4,0:14.0,S. Curry misses 3-pt jump shot from 26 ft,,105,111
423,4,0:13.0,,Defensive rebound by Team,105,111
