,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
372,3,0:26.0,I. Bonga misses 2-pt jump shot from 7 ft,,82,84
373,3,0:26.0,Offensive rebound by J. Jones,,82,84
374,3,0:26.0,J. Jones makes 2-pt layup from 2 ft,,84,84
375,3,0:14.0,,S. Thornwell makes 2-pt jump shot from 6 ft (assist by L. Williams),84,86
376,3,0:01.0,Personal foul by J. Robinson (drawn by A. Caruso),,84,86
377,3,0:00.0,A. Caruso misses 3-pt jump shot from 22 ft,,84,86
378,3,0:00.0,Offensive rebound by Team,,84,86
379,4,11:37.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft (block by S. Thornwell),,84,86
380,4,11:31.0,,Defensive rebound by W. Chandler,84,86
381,4,11:23.0,,J. Robinson misses 3-pt jump shot from 25 ft,84,86
382,4,11:20.0,Defensive rebound by J. Jones,,84,86
383,4,11:05.0,J. Jones misses 2-pt jump shot from 7 ft,,84,86
384,4,11:02.0,,Defensive rebound by M. Harrell,84,86
385,4,10:55.0,,M. Harrell misses 2-pt layup from 4 ft,84,86
386,4,10:52.0,Defensive rebound by M. Muscala,,84,86
387,4,10:47.0,J. McGee makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,86,86
388,4,10:32.0,,Personal foul by J. Jones (drawn by L. Williams),86,86
389,4,10:23.0,,Shooting foul by M. Muscala (drawn by M. Harrell),86,86
390,4,10:23.0,,M. Harrell makes free throw 1 of 2,86,87
391,4,10:23.0,,M. Harrell makes free throw 2 of 2,86,88
392,4,9:58.0,R. Rondo makes 3-pt jump shot from 26 ft,,89,88
393,4,9:40.0,,J. Robinson misses 3-pt jump shot from 25 ft,89,88
394,4,9:40.0,,Offensive rebound by Team,89,88
395,4,9:40.0,,S. Gilgeous-Alexander enters the game for J. Robinson,89,88
396,4,9:40.0,,L. Shamet enters the game for S. Thornwell,89,88
397,4,9:31.0,,L. Williams makes 3-pt jump shot from 30 ft (assist by L. Shamet),89,91
398,4,9:04.0,R. Rondo makes 3-pt jump shot from 28 ft (assist by J. Jones),,92,91
399,4,8:44.0,,W. Chandler misses 2-pt jump shot from 4 ft,92,91
400,4,8:43.0,Defensive rebound by J. McGee,,92,91
401,4,8:41.0,Personal foul by W. Chandler (drawn by J. McGee),,92,91
402,4,8:30.0,R. Rondo makes 2-pt layup from 2 ft,,94,91
403,4,8:10.0,,L. Williams misses 2-pt jump shot from 3 ft,94,91
404,4,8:07.0,Defensive rebound by K. Caldwell-Pope,,94,91
405,4,8:03.0,M. Muscala misses 2-pt layup from 2 ft,,94,91
406,4,7:59.0,Offensive rebound by J. Jones,,94,91
407,4,7:59.0,,Defensive rebound by S. Gilgeous-Alexander,94,91
408,4,7:59.0,J. Jones misses 2-pt layup from 1 ft,,94,91
409,4,7:59.0,,Personal foul by J. Jones (drawn by L. Williams),94,91
410,4,7:59.0,,D. Gallinari enters the game for W. Chandler,94,91
411,4,7:55.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 16 ft (assist by L. Williams),94,93
412,4,7:48.0,J. McGee makes 2-pt dunk from 1 ft (assist by R. Rondo),,96,93
413,4,7:48.0,,LA Clippers full timeout,96,93
414,4,7:34.0,,L. Williams misses 2-pt jump shot from 19 ft,96,93
415,4,7:30.0,,Offensive rebound by M. Harrell,96,93
416,4,7:19.0,,Shooting foul by M. Muscala (drawn by M. Harrell),96,93
417,4,7:19.0,,M. Harrell makes free throw 1 of 2,96,94
418,4,7:19.0,,M. Harrell makes free throw 2 of 2,96,95
419,4,7:07.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Rondo),,99,95
420,4,6:49.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),99,97
421,4,6:37.0,R. Rondo makes 3-pt jump shot from 25 ft,,102,97
422,4,6:20.0,,S. Gilgeous-Alexander makes 2-pt dunk from 1 ft,102,99
423,4,6:09.0,R. Rondo misses 2-pt jump shot from 9 ft,,102,99
424,4,6:07.0,,Defensive rebound by Team,102,99
425,4,6:07.0,Loose ball foul by J. McGee (drawn by M. Harrell),,102,99
426,4,6:07.0,,M. Harrell misses free throw 1 of 2,102,99
427,4,6:07.0,,Offensive rebound by Team,102,99
428,4,6:07.0,A. Caruso enters the game for J. McGee,,102,99
429,4,6:07.0,J. Williams enters the game for M. Muscala,,102,99
430,4,6:07.0,,G. Temple enters the game for L. Shamet,102,99
431,4,6:07.0,,M. Harrell makes free throw 2 of 2,102,100
432,4,5:52.0,Turnover by R. Rondo (bad pass; steal by G. Temple),,102,100
433,4,5:50.0,,Shooting foul by A. Caruso (drawn by G. Temple),102,100
434,4,5:50.0,,G. Temple makes free throw 1 of 2,102,101
435,4,5:50.0,,G. Temple makes free throw 2 of 2,102,102
436,4,5:33.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Rondo),,105,102
437,4,5:12.0,,G. Temple misses 3-pt jump shot from 24 ft,105,102
438,4,5:09.0,Defensive rebound by J. Jones,,105,102
439,4,5:03.0,A. Caruso makes 3-pt jump shot from 24 ft,,108,102
440,4,5:01.0,,LA Clippers full timeout,108,102
441,4,4:52.0,,L. Williams misses 2-pt jump shot from 4 ft,108,102
442,4,4:49.0,Defensive rebound by J. Jones,,108,102
443,4,4:25.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,108,102
444,4,4:22.0,,Defensive rebound by L. Williams,108,102
445,4,4:03.0,,D. Gallinari misses 2-pt jump shot from 11 ft,108,102
446,4,4:03.0,Defensive rebound by Team,,108,102
447,4,3:49.0,R. Rondo misses 2-pt jump shot from 20 ft,,108,102
448,4,3:46.0,Offensive rebound by J. Jones,,108,102
449,4,3:46.0,A. Caruso makes 3-pt jump shot from 25 ft (assist by J. Jones),,111,102
450,4,3:27.0,,Shooting foul by A. Caruso (drawn by D. Gallinari),111,102
451,4,3:27.0,,D. Gallinari makes free throw 1 of 2,111,103
452,4,3:27.0,,D. Gallinari makes free throw 2 of 2,111,104
453,4,3:16.0,A. Caruso makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),,114,104
454,4,2:59.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),114,107
455,4,2:35.0,R. Rondo misses 3-pt jump shot from 28 ft,,114,107
456,4,2:32.0,,Defensive rebound by L. Williams,114,107
457,4,2:30.0,,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),114,109
458,4,2:29.0,LA Lakers full timeout,,114,109
459,4,2:14.0,J. Jones makes 2-pt dunk at rim (assist by R. Rondo),,116,109
460,4,2:14.0,Technical foul by J. Jones,,116,109
461,4,2:14.0,,D. Gallinari makes technical free throw,116,110
462,4,2:02.0,,D. Gallinari misses 3-pt jump shot from 29 ft,116,110
463,4,1:59.0,Defensive rebound by K. Caldwell-Pope,,116,110
464,4,1:40.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,116,110
465,4,1:37.0,,Defensive rebound by L. Williams,116,110
466,4,1:34.0,,Personal foul by J. Jones (drawn by L. Williams),116,110
467,4,1:34.0,,L. Williams makes free throw 1 of 2,116,111
468,4,1:34.0,,L. Williams makes free throw 2 of 2,116,112
469,4,1:20.0,Turnover by A. Caruso (bad pass),,116,112
470,4,1:10.0,,L. Williams misses 2-pt jump shot from 13 ft,116,112
471,4,1:08.0,Defensive rebound by R. Rondo,,116,112
472,4,0:47.0,A. Caruso makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,118,112
473,4,0:45.0,,D. Gallinari makes 3-pt jump shot from 27 ft (assist by S. Gilgeous-Alexander),118,115
474,4,0:24.0,A. Caruso makes 2-pt layup from 3 ft,,120,115
475,4,0:17.0,,S. Gilgeous-Alexander makes 2-pt dunk from 2 ft (assist by D. Gallinari),120,117
476,4,0:10.0,Personal take foul by M. Harrell (drawn by A. Caruso),,120,117
477,4,0:10.0,Personal take foul by G. Temple (drawn by K. Caldwell-Pope),,120,117
478,4,0:10.0,K. Caldwell-Pope makes free throw 1 of 2,,121,117
479,4,0:10.0,K. Caldwell-Pope makes free throw 2 of 2,,122,117
480,4,0:05.0,,Turnover by S. Gilgeous-Alexander (lost ball; steal by K. Caldwell-Pope),122,117
