,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
379,4,3:40.0,Indiana full timeout,,94,95
380,4,3:40.0,D. Sabonis enters the game for M. Turner,,94,95
381,4,3:30.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,94,95
382,4,3:27.0,Offensive rebound by T. Young,,94,95
383,4,3:27.0,T. Young misses 2-pt layup from 1 ft,,94,95
384,4,3:27.0,Offensive rebound by T. Young,,94,95
385,4,3:27.0,T. Young misses 2-pt layup from 1 ft,,94,95
386,4,3:27.0,,Defensive rebound by Team,94,95
387,4,3:08.0,,T. Hardaway makes 2-pt jump shot from 19 ft,94,97
388,4,2:59.0,Shooting foul by N. Vonleh (drawn by D. Sabonis),,94,97
389,4,2:59.0,D. Sabonis makes free throw 1 of 2,,95,97
390,4,2:59.0,D. Sabonis makes free throw 2 of 2,,96,97
391,4,2:44.0,,Turnover by T. Hardaway (lost ball; steal by V. Oladipo),96,97
392,4,2:43.0,V. Oladipo makes 2-pt dunk from 2 ft,,98,97
393,4,2:19.0,,L. Thomas misses 3-pt jump shot from 23 ft,98,97
394,4,2:17.0,Defensive rebound by V. Oladipo,,98,97
395,4,2:01.0,T. Young makes 2-pt hook shot from 2 ft (assist by D. Sabonis),,100,97
396,4,1:55.0,,New York full timeout,100,97
397,4,1:55.0,,A. Trier enters the game for L. Thomas,100,97
398,4,1:44.0,,T. Hardaway misses 3-pt jump shot from 25 ft,100,97
399,4,1:42.0,Defensive rebound by B. Bogdanović,,100,97
400,4,1:23.0,V. Oladipo makes 3-pt jump shot from 25 ft,,103,97
401,4,1:23.0,,New York full timeout,103,97
402,4,1:17.0,,Shooting foul by D. Sabonis (drawn by T. Hardaway),103,97
403,4,1:17.0,M. Turner enters the game for D. Sabonis,,103,97
404,4,1:17.0,,T. Hardaway makes free throw 1 of 2,103,98
405,4,1:17.0,,T. Hardaway makes free throw 2 of 2,103,99
406,4,0:55.0,V. Oladipo misses 2-pt layup from 2 ft (block by N. Vonleh),,103,99
407,4,0:54.0,,Defensive rebound by D. Dotson,103,99
408,4,0:44.0,,A. Trier makes 2-pt layup from 1 ft,103,101
409,4,0:34.0,Indiana full timeout,,103,101
410,4,0:25.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,103,101
411,4,0:23.0,Offensive rebound by T. Young,,103,101
412,4,0:21.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by T. Young),,106,101
413,4,0:15.0,,T. Hardaway misses 3-pt jump shot from 25 ft,106,101
414,4,0:13.0,,Offensive rebound by A. Trier,106,101
415,4,0:09.0,,N. Vonleh misses 3-pt jump shot from 24 ft,106,101
416,4,0:07.0,Defensive rebound by T. Young,,106,101
417,4,0:06.0,Personal take foul by T. Hardaway (drawn by C. Joseph),,106,101
418,4,0:06.0,Indiana full timeout,,106,101
419,4,0:06.0,D. Collison enters the game for T. Young,,106,101
420,4,0:04.0,Personal take foul by T. Hardaway (drawn by V. Oladipo),,106,101
421,4,0:04.0,V. Oladipo misses free throw 1 of 2,,106,101
422,4,0:04.0,Offensive rebound by Team,,106,101
423,4,0:04.0,V. Oladipo makes free throw 2 of 2,,107,101
424,4,0:00.0,,F. Ntilikina misses 2-pt layup from 15 ft,107,101
425,4,0:00.0,,Offensive rebound by Team,107,101
