,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
382,4,2:59.0,,P. Millsap makes 2-pt jump shot from 3 ft (assist by G. Harris),95,95
383,4,2:38.0,T. Hardaway misses 3-pt jump shot from 26 ft,,95,95
384,4,2:37.0,,Defensive rebound by Team,95,95
385,4,2:19.0,,J. Murray misses 3-pt jump shot from 24 ft,95,95
386,4,2:16.0,Defensive rebound by J. Brunson,,95,95
387,4,2:00.0,L. Dončić makes 2-pt layup from 3 ft,,97,95
388,4,1:46.0,,N. Jokić makes 2-pt layup from 3 ft (assist by G. Harris),97,97
389,4,1:35.0,T. Hardaway misses 2-pt jump shot from 17 ft,,97,97
390,4,1:28.0,Offensive rebound by M. Kleber,,97,97
391,4,1:23.0,Turnover by L. Dončić (lost ball; steal by G. Harris),,97,97
392,4,1:06.0,,Personal foul by J. Brunson (drawn by N. Jokić),97,97
393,4,1:06.0,,N. Jokić misses free throw 1 of 2,97,97
394,4,1:06.0,,Offensive rebound by Team,97,97
395,4,1:06.0,,N. Jokić makes free throw 2 of 2,97,98
396,4,0:43.0,J. Brunson misses 2-pt jump shot from 13 ft,,97,98
397,4,0:40.0,,Defensive rebound by P. Millsap,97,98
398,4,0:20.0,,Turnover by G. Harris (bad pass),97,98
399,4,0:20.0,,M. Plumlee enters the game for N. Jokić,97,98
400,4,0:05.0,L. Dončić makes 2-pt dunk from 2 ft,,99,98
401,4,0:05.0,Shooting foul by P. Millsap (drawn by L. Dončić),,99,98
402,4,0:05.0,,N. Jokić enters the game for J. Murray,99,98
403,4,0:05.0,L. Dončić misses free throw 1 of 1,,99,98
404,4,0:05.0,,Defensive rebound by P. Millsap,99,98
405,4,0:05.0,,Denver full timeout,99,98
406,4,0:05.0,D. Finney-Smith enters the game for L. Dončić,,99,98
407,4,0:05.0,,J. Murray enters the game for M. Plumlee,99,98
408,4,0:00.0,,N. Jokić makes 2-pt jump shot from 12 ft,99,100
