,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
382,4,7:03.0,J. Martin misses 3-pt jump shot from 23 ft,,79,111
383,4,7:00.0,Offensive rebound by M. Bamba,,79,111
384,4,6:46.0,J. Martin makes 2-pt jump shot from 8 ft,,81,111
385,4,6:39.0,,Charlotte full timeout,81,111
386,4,6:39.0,K. Birch enters the game for M. Bamba,,81,111
387,4,6:39.0,,B. Biyombo enters the game for M. Kidd-Gilchrist,81,111
388,4,6:29.0,,M. Bridges makes 2-pt jump shot from 9 ft,81,113
389,4,6:18.0,J. Grant misses 3-pt jump shot from 26 ft,,81,113
390,4,6:16.0,,Defensive rebound by D. Graham,81,113
391,4,6:08.0,,B. Biyombo misses 2-pt hook shot from 11 ft,81,113
392,4,6:05.0,,Offensive rebound by B. Biyombo,81,113
393,4,5:54.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by M. Monk),81,116
394,4,5:35.0,J. Grant misses 2-pt jump shot from 20 ft,,81,116
395,4,5:32.0,,Defensive rebound by B. Biyombo,81,116
396,4,5:29.0,,Personal foul by W. Iwundu (drawn by D. Graham),81,116
397,4,5:29.0,T. Caupain enters the game for W. Iwundu,,81,116
398,4,5:18.0,,M. Bridges misses 3-pt jump shot from 23 ft,81,116
399,4,5:14.0,Defensive rebound by K. Birch,,81,116
400,4,5:00.0,I. Briscoe makes 2-pt layup from 2 ft,,83,116
401,4,4:45.0,,M. Monk misses 2-pt jump shot from 13 ft,83,116
402,4,4:42.0,Defensive rebound by J. Martin,,83,116
403,4,4:37.0,Personal foul by B. Biyombo (drawn by I. Briscoe),,83,116
404,4,4:31.0,Turnover by I. Briscoe (bad pass),,83,116
405,4,4:18.0,,Turnover by D. Graham (bad pass; steal by T. Caupain),83,116
406,4,4:12.0,J. Grant makes 2-pt layup from 2 ft (assist by T. Caupain),,85,116
407,4,3:57.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Graham),85,118
408,4,3:45.0,Shooting foul by B. Biyombo (drawn by K. Birch),,85,118
409,4,3:45.0,K. Birch makes free throw 1 of 2,,86,118
410,4,3:45.0,A. Jefferson enters the game for J. Grant,,86,118
411,4,3:45.0,K. Birch makes free throw 2 of 2,,87,118
412,4,3:28.0,,F. Kaminsky makes 2-pt layup from 2 ft,87,120
413,4,3:10.0,T. Caupain makes 2-pt jump shot from 12 ft,,89,120
414,4,2:52.0,,D. Graham misses 2-pt jump shot from 3 ft,89,120
415,4,2:49.0,Defensive rebound by T. Caupain,,89,120
416,4,2:46.0,J. Martin makes 2-pt layup from 2 ft (assist by T. Caupain),,91,120
417,4,2:29.0,,M. Monk makes 2-pt jump shot from 17 ft (assist by D. Graham),91,122
418,4,2:16.0,I. Briscoe makes 2-pt layup from 1 ft,,93,122
419,4,2:00.0,,M. Monk misses 3-pt jump shot from 26 ft,93,122
420,4,1:57.0,,Offensive rebound by F. Kaminsky,93,122
421,4,1:54.0,,Turnover by F. Kaminsky (bad pass; steal by K. Birch),93,122
422,4,1:49.0,T. Caupain misses 2-pt layup from 1 ft,,93,122
423,4,1:48.0,Offensive rebound by K. Birch,,93,122
424,4,1:48.0,Shooting foul by B. Biyombo (drawn by K. Birch),,93,122
425,4,1:48.0,K. Birch makes free throw 1 of 2,,94,122
426,4,1:48.0,K. Birch makes free throw 2 of 2,,95,122
427,4,1:30.0,,Shooting foul by A. Jefferson (drawn by F. Kaminsky),95,122
428,4,1:30.0,,F. Kaminsky makes free throw 2 of 2,95,123
429,4,1:30.0,,F. Kaminsky misses free throw 1 of 2,95,123
430,4,1:30.0,,Offensive rebound by Team,95,123
431,4,1:17.0,Shooting foul by B. Biyombo (drawn by A. Jefferson),,95,123
432,4,1:17.0,A. Jefferson makes free throw 1 of 2,,96,123
433,4,1:17.0,A. Jefferson makes free throw 2 of 2,,97,123
434,4,1:00.0,,Shooting foul by J. Martin (drawn by M. Bridges),97,123
435,4,1:00.0,,M. Bridges makes free throw 1 of 2,97,124
436,4,1:00.0,,M. Bridges makes free throw 2 of 2,97,125
437,4,0:44.0,K. Birch misses 3-pt jump shot from 26 ft,,97,125
438,4,0:41.0,Offensive rebound by A. Jefferson,,97,125
439,4,0:41.0,A. Jefferson misses 2-pt layup from 2 ft,,97,125
440,4,0:39.0,,Defensive rebound by F. Kaminsky,97,125
441,4,0:25.0,,D. Graham misses 2-pt jump shot from 16 ft,97,125
442,4,0:23.0,Defensive rebound by Team,,97,125
443,4,0:12.0,T. Caupain makes 3-pt jump shot from 26 ft,,100,125
