,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
382,4,7:05.0,,J. Jerebko misses 3-pt jump shot from 23 ft,75,105
383,4,7:03.0,Defensive rebound by J. Vanderbilt,,75,105
384,4,6:58.0,Shooting foul by D. Cousins (drawn by I. Thomas),,75,105
385,4,6:58.0,J. Hernangómez enters the game for M. Morris,,75,105
386,4,6:58.0,I. Thomas makes free throw 1 of 2,,76,105
387,4,6:58.0,I. Thomas makes free throw 2 of 2,,77,105
388,4,6:37.0,,J. Jerebko misses 2-pt jump shot from 16 ft,77,105
389,4,6:36.0,Defensive rebound by J. Hernangómez,,77,105
390,4,6:20.0,I. Thomas misses 2-pt jump shot from 11 ft,,77,105
391,4,6:18.0,Offensive rebound by T. Craig,,77,105
392,4,6:17.0,J. Vanderbilt makes 2-pt layup from 3 ft (assist by T. Craig),,79,105
393,4,5:58.0,,D. Cousins makes 2-pt layup from 3 ft,79,107
394,4,5:58.0,,Shooting foul by J. Vanderbilt (drawn by D. Cousins),79,107
395,4,5:58.0,,D. Cousins makes free throw 1 of 1,79,108
396,4,5:57.0,Personal take foul by S. Livingston (drawn by I. Thomas),,79,108
397,4,5:57.0,,J. Bell enters the game for D. Cousins,79,108
398,4,5:47.0,Shooting foul by J. Jerebko (drawn by T. Lyles),,79,108
399,4,5:47.0,T. Lyles makes free throw 1 of 2,,80,108
400,4,5:47.0,T. Lyles makes free throw 2 of 2,,81,108
401,4,5:32.0,,J. Bell misses 2-pt jump shot from 18 ft,81,108
402,4,5:31.0,Defensive rebound by J. Vanderbilt,,81,108
403,4,5:17.0,T. Lyles makes 2-pt layup from 3 ft,,83,108
404,4,5:10.0,,Q. Cook misses 3-pt jump shot from 28 ft,83,108
405,4,5:08.0,,Offensive rebound by A. McKinnie,83,108
406,4,5:06.0,,Turnover by S. Livingston (bad pass; steal by T. Craig),83,108
407,4,5:05.0,Personal foul by J. Jerebko (drawn by T. Craig),,83,108
408,4,5:05.0,T. Craig makes free throw 1 of 2,,84,108
409,4,5:05.0,,K. Looney enters the game for S. Livingston,84,108
410,4,5:05.0,T. Craig misses free throw 2 of 2,,84,108
411,4,5:04.0,,Defensive rebound by J. Jerebko,84,108
412,4,4:47.0,,J. Bell misses 2-pt jump shot from 15 ft,84,108
413,4,4:46.0,Defensive rebound by T. Craig,,84,108
414,4,4:26.0,J. Vanderbilt makes 2-pt layup from 4 ft (assist by I. Thomas),,86,108
415,4,4:26.0,Shooting foul by J. Bell (drawn by J. Vanderbilt),,86,108
416,4,4:26.0,J. Vanderbilt makes free throw 1 of 1,,87,108
417,4,4:10.0,,A. McKinnie misses 2-pt jump shot from 13 ft (block by T. Craig),87,108
418,4,4:09.0,Defensive rebound by Team,,87,108
419,4,3:57.0,J. Hernangómez misses 3-pt jump shot from 27 ft (block by K. Looney),,87,108
420,4,3:55.0,,Defensive rebound by Q. Cook,87,108
421,4,3:43.0,,A. McKinnie misses 2-pt jump shot from 6 ft,87,108
422,4,3:41.0,,Offensive rebound by A. McKinnie,87,108
423,4,3:40.0,,Turnover by A. McKinnie (bad pass; steal by T. Craig),87,108
424,4,3:36.0,I. Thomas makes 3-pt jump shot from 28 ft (assist by T. Lyles),,90,108
425,4,3:34.0,,Golden State full timeout,90,108
426,4,3:18.0,,Turnover by J. Bell (traveling),90,108
427,4,3:03.0,Shooting foul by K. Looney (drawn by I. Thomas),,90,108
428,4,3:03.0,I. Thomas makes free throw 1 of 2,,91,108
429,4,3:03.0,I. Thomas makes free throw 2 of 2,,92,108
430,4,2:46.0,,Shooting foul by J. Vanderbilt (drawn by J. Jerebko),92,108
431,4,2:46.0,,J. Jerebko misses free throw 1 of 2,92,108
432,4,2:46.0,,Offensive rebound by Team,92,108
433,4,2:46.0,,J. Jerebko misses free throw 2 of 2,92,108
434,4,2:45.0,,Offensive rebound by K. Looney,92,108
435,4,2:45.0,,K. Looney makes 2-pt layup at rim,92,110
436,4,2:33.0,J. Vanderbilt makes 2-pt layup from 1 ft (assist by I. Thomas),,94,110
437,4,2:16.0,,K. Looney makes 2-pt jump shot from 16 ft (assist by Q. Cook),94,112
438,4,2:01.0,Shooting foul by K. Looney (drawn by J. Vanderbilt),,94,112
439,4,2:01.0,J. Vanderbilt misses free throw 1 of 2,,94,112
440,4,2:01.0,Offensive rebound by Team,,94,112
441,4,2:01.0,J. Vanderbilt makes free throw 2 of 2,,95,112
442,4,1:43.0,,J. Jerebko misses 2-pt hook shot from 6 ft,95,112
443,4,1:42.0,Defensive rebound by J. Vanderbilt,,95,112
444,4,1:31.0,I. Thomas misses 2-pt jump shot from 5 ft,,95,112
445,4,1:29.0,,Defensive rebound by K. Looney,95,112
446,4,1:26.0,,Turnover by K. Looney (bad pass; steal by J. Vanderbilt),95,112
447,4,1:25.0,J. Vanderbilt makes 2-pt dunk from 1 ft (assist by T. Lyles),,97,112
448,4,1:17.0,,Q. Cook makes 2-pt layup from 2 ft,97,114
449,4,1:01.0,T. Craig makes 2-pt jump shot from 19 ft,,99,114
450,4,0:47.0,,Q. Cook misses 2-pt jump shot from 11 ft (block by T. Craig),99,114
451,4,0:45.0,,Offensive rebound by K. Looney,99,114
452,4,0:44.0,,K. Looney makes 2-pt dunk from 1 ft,99,116
453,4,0:36.0,I. Thomas misses 2-pt layup from 6 ft,,99,116
454,4,0:33.0,,Defensive rebound by A. McKinnie,99,116
455,4,0:10.0,,J. Bell misses 2-pt layup from 8 ft,99,116
456,4,0:08.0,Defensive rebound by I. Thomas,,99,116
457,4,0:04.0,I. Thomas misses 2-pt layup from 5 ft (block by K. Looney),,99,116
458,4,0:03.0,,Defensive rebound by Q. Cook,99,116
459,4,0:02.0,,Turnover by Q. Cook (bad pass),99,116
460,4,0:00.0,I. Thomas makes 3-pt jump shot from 23 ft (assist by T. Craig),,102,116
