,QUARTER,TIME_REMAINING,DALLAS_ACTION,WASHINGTON_ACTION,DALLAS_SCORE,WASHINGTON_SCORE
383,4,7:06.0,L. Dončić enters the game for J. Brunson,,108,109
384,4,6:56.0,D. Finney-Smith makes 2-pt dunk from 2 ft (assist by D. Powell),,110,109
385,4,6:46.0,,T. Ariza misses 3-pt jump shot from 26 ft,110,109
386,4,6:41.0,Defensive rebound by D. Powell,,110,109
387,4,6:32.0,J. Jackson misses 3-pt jump shot from 23 ft,,110,109
388,4,6:30.0,Offensive rebound by D. Finney-Smith,,110,109
389,4,6:22.0,L. Dončić misses 2-pt jump shot from 5 ft,,110,109
390,4,6:20.0,,Defensive rebound by J. Parker,110,109
391,4,6:15.0,,B. Beal makes 2-pt layup from 2 ft (assist by J. Parker),110,111
392,4,6:12.0,,Violation by Team (delay of game),110,111
393,4,6:03.0,Personal foul by J. Green (drawn by L. Dončić),,110,111
394,4,6:03.0,T. Hardaway enters the game for J. Jackson,,110,111
395,4,5:51.0,D. Harris misses 3-pt jump shot from 26 ft,,110,111
396,4,5:48.0,,Defensive rebound by T. Ariza,110,111
397,4,5:41.0,,Offensive foul by J. Parker (drawn by D. Harris),110,111
398,4,5:41.0,,Turnover by J. Parker (offensive foul),110,111
399,4,5:30.0,L. Dončić misses 3-pt jump shot from 27 ft,,110,111
400,4,5:28.0,Offensive rebound by D. Powell,,110,111
401,4,5:28.0,D. Powell makes 2-pt dunk at rim,,112,111
402,4,5:28.0,,Washington full timeout,112,111
403,4,5:28.0,J. Brunson enters the game for D. Harris,,112,111
404,4,5:12.0,,Def 3 sec tech foul by Team,112,111
405,4,5:12.0,,B. Beal misses technical free throw,112,111
406,4,5:12.0,,Offensive rebound by Team,112,111
407,4,5:04.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by T. Satoranský),112,114
408,4,4:46.0,L. Dončić misses 2-pt jump shot from 9 ft,,112,114
409,4,4:43.0,,Defensive rebound by J. Green,112,114
410,4,4:38.0,,J. Green misses 2-pt layup from 3 ft (block by D. Powell),112,114
411,4,4:38.0,,Offensive rebound by Team,112,114
412,4,4:36.0,,B. Beal misses 3-pt jump shot from 25 ft,112,114
413,4,4:32.0,Defensive rebound by D. Finney-Smith,,112,114
414,4,4:17.0,Shooting foul by B. Beal (drawn by D. Powell),,112,114
415,4,4:17.0,D. Powell misses free throw 1 of 2,,112,114
416,4,4:17.0,Offensive rebound by Team,,112,114
417,4,4:17.0,D. Powell makes free throw 2 of 2,,113,114
418,4,4:03.0,,Turnover by J. Green (bad pass; steal by T. Hardaway),113,114
419,4,3:58.0,D. Powell misses 2-pt layup from 3 ft,,113,114
420,4,3:55.0,,Defensive rebound by J. Parker,113,114
421,4,3:51.0,,T. Ariza misses 3-pt jump shot from 26 ft,113,114
422,4,3:51.0,,Offensive rebound by T. Ariza,113,114
423,4,3:44.0,,T. Ariza makes 2-pt layup from 3 ft,113,116
424,4,3:31.0,L. Dončić misses 2-pt layup from 1 ft,,113,116
425,4,3:27.0,Offensive rebound by L. Dončić,,113,116
426,4,3:27.0,L. Dončić makes 2-pt layup at rim,,115,116
427,4,3:08.0,,J. Green makes 3-pt jump shot from 27 ft (assist by T. Ariza),115,119
428,4,2:48.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,115,119
429,4,2:45.0,,Defensive rebound by T. Ariza,115,119
430,4,2:40.0,,B. Beal misses 2-pt jump shot from 9 ft,115,119
431,4,2:40.0,,Offensive rebound by J. Parker,115,119
432,4,2:35.0,,J. Green makes 3-pt jump shot from 28 ft (assist by B. Beal),115,122
433,4,2:35.0,Dallas full timeout,,115,122
434,4,2:24.0,T. Hardaway makes 2-pt layup from 4 ft (assist by D. Powell),,117,122
435,4,2:06.0,,B. Beal misses 2-pt layup from 2 ft,117,122
436,4,2:03.0,Defensive rebound by T. Hardaway,,117,122
437,4,2:01.0,T. Hardaway misses 3-pt jump shot from 27 ft,,117,122
438,4,1:58.0,,Defensive rebound by T. Satoranský,117,122
439,4,1:56.0,,B. Beal makes 2-pt layup from 2 ft (assist by T. Satoranský),117,124
440,4,1:56.0,,Shooting foul by T. Hardaway (drawn by B. Beal),117,124
441,4,1:56.0,,B. Beal makes free throw 1 of 1,117,125
442,4,1:47.0,L. Dončić misses 2-pt jump shot from 17 ft,,117,125
443,4,1:46.0,Offensive rebound by L. Dončić,,117,125
444,4,1:46.0,L. Dončić misses 2-pt layup from 2 ft,,117,125
445,4,1:45.0,,Defensive rebound by J. Parker,117,125
446,4,1:24.0,,T. Satoranský misses 3-pt jump shot from 27 ft,117,125
447,4,1:20.0,,Offensive rebound by J. Parker,117,125
448,4,1:12.0,,J. Parker makes 2-pt layup from 2 ft (assist by B. Beal),117,127
449,4,1:12.0,Dallas full timeout,,117,127
450,4,1:07.0,L. Dončić makes 2-pt layup at rim,,119,127
451,4,0:55.0,,Washington full timeout,119,127
452,4,0:43.0,,Turnover by Team (shot clock),119,127
453,4,0:33.0,T. Hardaway makes 2-pt layup from 2 ft (assist by L. Dončić),,121,127
454,4,0:33.0,,Away from play foul by J. Brunson (drawn by T. Satoranský),121,127
455,4,0:33.0,,T. Satoranský makes free throw 1 of 1,121,128
456,4,0:31.0,,Personal take foul by L. Dončić (drawn by T. Ariza),121,128
457,4,0:31.0,,T. Ariza makes free throw 1 of 2,121,129
458,4,0:31.0,,T. Ariza makes free throw 2 of 2,121,130
459,4,0:24.0,D. Powell makes 2-pt layup from 2 ft (assist by L. Dončić),,123,130
460,4,0:23.0,,Personal take foul by T. Hardaway (drawn by T. Satoranský),123,130
461,4,0:23.0,,T. Satoranský makes free throw 1 of 2,123,131
462,4,0:23.0,,T. Satoranský makes free throw 2 of 2,123,132
