,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
391,4,7:34.0,Loose ball foul by B. Simmons (drawn by G. Hayward),,74,89
392,4,7:34.0,,A. Horford enters the game for A. Baynes,74,89
393,4,7:24.0,,A. Horford misses 2-pt jump shot from 7 ft,74,89
394,4,7:22.0,Defensive rebound by J. Embiid,,74,89
395,4,7:16.0,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Simmons),,77,89
396,4,7:15.0,,Boston full timeout,77,89
397,4,7:03.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by K. Irving),77,92
398,4,6:44.0,J. Redick makes 2-pt layup from 2 ft (assist by D. Šarić),,79,92
399,4,6:37.0,,J. Brown makes 2-pt layup from 3 ft (assist by K. Irving),79,94
400,4,6:24.0,Turnover by B. Simmons (bad pass; steal by M. Morris),,79,94
401,4,6:23.0,,Personal foul by B. Simmons (drawn by M. Morris),79,94
402,4,6:06.0,,K. Irving misses 3-pt jump shot from 28 ft,79,94
403,4,6:05.0,Defensive rebound by R. Covington,,79,94
404,4,5:59.0,B. Simmons makes 2-pt layup from 2 ft,,81,94
405,4,5:59.0,Shooting foul by M. Morris (drawn by B. Simmons),,81,94
406,4,5:59.0,L. Shamet enters the game for R. Covington,,81,94
407,4,5:59.0,,M. Smart enters the game for J. Brown,81,94
408,4,5:59.0,,J. Tatum enters the game for M. Morris,81,94
409,4,5:59.0,B. Simmons makes free throw 1 of 1,,82,94
410,4,5:52.0,,Personal foul by B. Simmons (drawn by A. Horford),82,94
411,4,5:46.0,,Turnover by J. Tatum (bad pass),82,94
412,4,5:44.0,,Loose ball foul by A. Horford (drawn by B. Simmons),82,94
413,4,5:44.0,B. Simmons makes free throw 1 of 2,,83,94
414,4,5:44.0,T. McConnell enters the game for L. Shamet,,83,94
415,4,5:44.0,B. Simmons misses free throw 2 of 2,,83,94
416,4,5:41.0,,Defensive rebound by G. Hayward,83,94
417,4,5:21.0,,G. Hayward misses 3-pt jump shot from 23 ft (block by B. Simmons),83,94
418,4,5:20.0,,Offensive rebound by Team,83,94
419,4,5:20.0,,Turnover by Team (shot clock),83,94
420,4,5:08.0,D. Šarić misses 2-pt layup from 1 ft,,83,94
421,4,5:06.0,,Defensive rebound by J. Tatum,83,94
422,4,4:49.0,,K. Irving misses 2-pt jump shot from 17 ft,83,94
423,4,4:47.0,Defensive rebound by D. Šarić,,83,94
424,4,4:41.0,J. Redick misses 3-pt jump shot from 26 ft,,83,94
425,4,4:40.0,,Defensive rebound by G. Hayward,83,94
426,4,4:31.0,,A. Horford misses 3-pt jump shot from 24 ft,83,94
427,4,4:28.0,Defensive rebound by J. Embiid,,83,94
428,4,4:28.0,Personal foul by K. Irving (drawn by J. Embiid),,83,94
429,4,4:28.0,J. Embiid makes free throw 1 of 2,,84,94
430,4,4:28.0,L. Shamet enters the game for J. Redick,,84,94
431,4,4:28.0,,T. Rozier enters the game for K. Irving,84,94
432,4,4:28.0,J. Embiid makes free throw 2 of 2,,85,94
433,4,4:05.0,,J. Tatum makes 2-pt jump shot from 19 ft,85,96
434,4,3:41.0,J. Embiid misses 2-pt layup from 4 ft (block by A. Horford),,85,96
435,4,3:38.0,,Defensive rebound by M. Smart,85,96
436,4,3:38.0,,Turnover by M. Smart (bad pass),85,96
437,4,3:19.0,B. Simmons misses 2-pt jump shot from 5 ft,,85,96
438,4,3:15.0,,Defensive rebound by T. Rozier,85,96
439,4,3:07.0,,Personal foul by T. McConnell (drawn by T. Rozier),85,96
440,4,3:07.0,R. Covington enters the game for T. McConnell,,85,96
441,4,3:07.0,J. Redick enters the game for L. Shamet,,85,96
442,4,2:59.0,,T. Rozier makes 3-pt jump shot from 26 ft,85,99
443,4,2:57.0,Philadelphia full timeout,,85,99
444,4,2:48.0,D. Šarić misses 3-pt jump shot from 27 ft,,85,99
445,4,2:47.0,,Defensive rebound by M. Smart,85,99
446,4,2:34.0,,Personal foul by B. Simmons (drawn by J. Tatum),85,99
447,4,2:34.0,,J. Tatum misses free throw 1 of 2,85,99
448,4,2:34.0,,Offensive rebound by Team,85,99
449,4,2:34.0,,J. Tatum makes free throw 2 of 2,85,100
450,4,2:21.0,J. Embiid makes 2-pt hook shot from 4 ft,,87,100
451,4,1:54.0,,G. Hayward misses 2-pt jump shot from 8 ft,87,100
452,4,1:53.0,Defensive rebound by J. Embiid,,87,100
453,4,1:47.0,J. Embiid misses 3-pt jump shot from 27 ft,,87,100
454,4,1:46.0,,Defensive rebound by T. Rozier,87,100
455,4,1:39.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Tatum),87,103
456,4,1:27.0,Personal foul by G. Hayward (drawn by B. Simmons),,87,103
457,4,1:27.0,B. Simmons misses free throw 1 of 2,,87,103
458,4,1:27.0,Offensive rebound by Team,,87,103
459,4,1:27.0,J. Bolden enters the game for R. Covington,,87,103
460,4,1:27.0,A. Johnson enters the game for J. Embiid,,87,103
461,4,1:27.0,F. Korkmaz enters the game for J. Redick,,87,103
462,4,1:27.0,T. McConnell enters the game for D. Šarić,,87,103
463,4,1:27.0,,S. Ojeleye enters the game for G. Hayward,87,103
464,4,1:27.0,,D. Theis enters the game for A. Horford,87,103
465,4,1:27.0,,G. Yabusele enters the game for J. Tatum,87,103
466,4,1:27.0,B. Simmons misses free throw 2 of 2,,87,103
467,4,1:27.0,,Defensive rebound by D. Theis,87,103
468,4,1:10.0,,T. Rozier misses 2-pt jump shot from 20 ft,87,103
469,4,1:06.0,Defensive rebound by B. Simmons,,87,103
470,4,1:02.0,B. Simmons misses 2-pt jump shot from 16 ft,,87,103
471,4,0:59.0,,Defensive rebound by T. Rozier,87,103
472,4,0:54.0,,Turnover by T. Rozier (bad pass; steal by B. Simmons),87,103
473,4,0:54.0,L. Shamet enters the game for B. Simmons,,87,103
474,4,0:54.0,,B. Wanamaker enters the game for M. Smart,87,103
475,4,0:48.0,L. Shamet misses 3-pt jump shot from 25 ft,,87,103
476,4,0:46.0,,Defensive rebound by S. Ojeleye,87,103
477,4,0:38.0,,B. Wanamaker makes 2-pt layup from 1 ft,87,105
478,4,0:22.0,T. McConnell misses 2-pt jump shot from 7 ft,,87,105
479,4,0:19.0,,Defensive rebound by B. Wanamaker,87,105
