,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
377,4,7:43.0,,Offensive rebound by N. Batum,87,99
378,4,7:42.0,,Personal foul by J. Winslow (drawn by K. Walker),87,99
379,4,7:27.0,,W. Hernangómez misses 2-pt layup from 7 ft (block by J. Winslow),87,99
380,4,7:25.0,Defensive rebound by B. Adebayo,,87,99
381,4,7:25.0,Offensive foul by T. Johnson (drawn by K. Walker),,87,99
382,4,7:25.0,Turnover by T. Johnson (offensive foul),,87,99
383,4,7:25.0,,C. Zeller enters the game for W. Hernangómez,87,99
384,4,7:08.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by K. Walker),87,102
385,4,6:54.0,D. Wade makes 3-pt jump shot from 26 ft,,90,102
386,4,6:37.0,,Turnover by C. Zeller (traveling),90,102
387,4,6:18.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by T. Johnson),,92,102
388,4,5:59.0,,M. Monk misses 3-pt jump shot from 25 ft,92,102
389,4,5:56.0,Defensive rebound by B. Adebayo,,92,102
390,4,5:49.0,J. Winslow misses 2-pt layup from 3 ft,,92,102
391,4,5:45.0,,Defensive rebound by C. Zeller,92,102
392,4,5:42.0,,C. Zeller makes 2-pt layup from 2 ft (assist by M. Monk),92,104
393,4,5:42.0,,Shooting foul by R. McGruder (drawn by C. Zeller),92,104
394,4,5:42.0,,M. Kidd-Gilchrist enters the game for N. Batum,92,104
395,4,5:42.0,,T. Parker enters the game for J. Lamb,92,104
396,4,5:42.0,,C. Zeller makes free throw 1 of 1,92,105
397,4,5:29.0,B. Adebayo misses 2-pt layup from 4 ft,,92,105
398,4,5:29.0,,Defensive rebound by Team,92,105
399,4,5:29.0,Loose ball foul by B. Adebayo (drawn by C. Zeller),,92,105
400,4,5:14.0,,K. Walker misses 2-pt layup from 1 ft,92,105
401,4,5:12.0,,Offensive rebound by M. Kidd-Gilchrist,92,105
402,4,5:10.0,,M. Monk makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),92,108
403,4,5:09.0,Miami full timeout,,92,108
404,4,5:09.0,J. Richardson enters the game for B. Adebayo,,92,108
405,4,5:09.0,H. Whiteside enters the game for D. Wade,,92,108
406,4,4:53.0,J. Winslow makes 2-pt layup from 2 ft,,94,108
407,4,4:53.0,Shooting foul by M. Monk (drawn by J. Winslow),,94,108
408,4,4:53.0,J. Winslow makes free throw 1 of 1,,95,108
409,4,4:41.0,,T. Parker makes 2-pt layup from 1 ft,95,110
410,4,4:26.0,Shooting foul by M. Kidd-Gilchrist (drawn by J. Richardson),,95,110
411,4,4:26.0,J. Richardson makes free throw 1 of 2,,96,110
412,4,4:26.0,J. Richardson makes free throw 2 of 2,,97,110
413,4,4:16.0,,T. Parker misses 2-pt jump shot from 16 ft,97,110
414,4,4:11.0,Defensive rebound by J. Winslow,,97,110
415,4,4:00.0,J. Richardson misses 2-pt layup from 1 ft,,97,110
416,4,3:53.0,Offensive rebound by H. Whiteside,,97,110
417,4,3:53.0,H. Whiteside misses 2-pt layup from 1 ft,,97,110
418,4,3:53.0,,Defensive rebound by M. Kidd-Gilchrist,97,110
419,4,3:39.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by T. Parker),97,113
420,4,3:23.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Winslow),,100,113
421,4,3:23.0,,Loose ball foul by C. Zeller (drawn by H. Whiteside),100,113
422,4,3:23.0,H. Whiteside makes free throw 1 of 1,,101,113
423,4,3:06.0,,K. Walker makes 2-pt jump shot from 17 ft,101,115
424,4,2:44.0,R. McGruder makes 2-pt layup from 2 ft (assist by T. Johnson),,103,115
425,4,2:28.0,,Personal foul by J. Winslow (drawn by T. Parker),103,115
426,4,2:28.0,,T. Parker makes free throw 1 of 2,103,116
427,4,2:28.0,,T. Parker makes free throw 2 of 2,103,117
428,4,2:19.0,J. Richardson makes 2-pt jump shot from 17 ft,,105,117
429,4,2:19.0,Shooting foul by T. Parker (drawn by J. Richardson),,105,117
430,4,2:19.0,J. Richardson makes free throw 1 of 1,,106,117
431,4,2:07.0,,T. Parker misses 2-pt jump shot from 16 ft,106,117
432,4,2:07.0,Defensive rebound by R. McGruder,,106,117
433,4,1:57.0,R. McGruder misses 2-pt jump shot from 12 ft,,106,117
434,4,1:55.0,,Defensive rebound by C. Zeller,106,117
435,4,1:37.0,,Personal foul by J. Richardson (drawn by M. Monk),106,117
436,4,1:37.0,,M. Monk makes free throw 1 of 2,106,118
437,4,1:37.0,,M. Monk makes free throw 2 of 2,106,119
438,4,1:28.0,T. Johnson makes 2-pt layup from 5 ft,,108,119
439,4,1:28.0,Shooting foul by C. Zeller (drawn by T. Johnson),,108,119
440,4,1:28.0,,W. Hernangómez enters the game for C. Zeller,108,119
441,4,1:28.0,T. Johnson makes free throw 1 of 1,,109,119
442,4,1:10.0,,T. Parker makes 3-pt jump shot from 25 ft (assist by K. Walker),109,122
443,4,1:03.0,J. Richardson makes 2-pt layup from 1 ft,,111,122
444,4,0:48.0,,M. Monk makes 3-pt jump shot from 26 ft (assist by T. Parker),111,125
445,4,0:42.0,T. Johnson makes 2-pt layup from 2 ft,,113,125
446,4,0:42.0,Shooting foul by M. Monk (drawn by T. Johnson),,113,125
447,4,0:42.0,,D. Bacon enters the game for T. Parker,113,125
448,4,0:42.0,,M. Bridges enters the game for K. Walker,113,125
449,4,0:42.0,T. Johnson misses free throw 1 of 1,,113,125
450,4,0:42.0,,Defensive rebound by M. Bridges,113,125
451,4,0:20.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,113,125
452,4,0:15.0,Defensive rebound by J. Richardson,,113,125
