,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
380,4,7:43.0,J. Valančiūnas enters the game for I. Rabb,,98,97
381,4,7:37.0,Turnover by D. Wright (bad pass),,98,97
382,4,7:29.0,,J. Jackson misses 3-pt jump shot from 24 ft,98,97
383,4,7:26.0,Defensive rebound by T. Dorsey,,98,97
384,4,7:19.0,Shooting foul by D. Bender (drawn by T. Dorsey),,98,97
385,4,7:19.0,T. Dorsey misses free throw 1 of 2,,98,97
386,4,7:19.0,Offensive rebound by Team,,98,97
387,4,7:19.0,T. Dorsey makes free throw 2 of 2,,99,97
388,4,7:07.0,,D. Booker makes 2-pt layup at rim (assist by J. Crawford),99,99
389,4,6:50.0,Turnover by B. Caboclo (bad pass; steal by D. Bender),,99,99
390,4,6:46.0,,M. Bridges makes 2-pt layup at rim,99,101
391,4,6:29.0,J. Valančiūnas makes 2-pt hook shot from 7 ft (assist by D. Wright),,101,101
392,4,6:15.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by D. Booker),101,104
393,4,6:05.0,Personal foul by M. Bridges (drawn by D. Wright),,101,104
394,4,6:05.0,,Phoenix full timeout,101,104
395,4,6:05.0,M. Conley enters the game for T. Dorsey,,101,104
396,4,6:05.0,D. Wright misses free throw 1 of 2,,101,104
397,4,6:05.0,Offensive rebound by Team,,101,104
398,4,6:05.0,D. Wright makes free throw 2 of 2,,102,104
399,4,5:51.0,,D. Booker misses 2-pt jump shot from 14 ft,102,104
400,4,5:49.0,Defensive rebound by B. Caboclo,,102,104
401,4,5:29.0,J. Valančiūnas makes 2-pt hook shot from 6 ft,,104,104
402,4,5:13.0,,D. Bender misses 2-pt layup from 2 ft (block by D. Wright),104,104
403,4,5:10.0,Defensive rebound by M. Conley,,104,104
404,4,5:01.0,J. Valančiūnas misses 2-pt jump shot at rim,,104,104
405,4,5:00.0,,Defensive rebound by D. Bender,104,104
406,4,4:50.0,,Shooting foul by J. Holiday (drawn by D. Booker),104,104
407,4,4:50.0,,D. Booker makes free throw 1 of 2,104,105
408,4,4:50.0,T. Dorsey enters the game for J. Holiday,,104,105
409,4,4:50.0,,D. Booker makes free throw 2 of 2,104,106
410,4,4:32.0,Shooting foul by J. Jackson (drawn by J. Valančiūnas),,104,106
411,4,4:32.0,J. Valančiūnas makes free throw 1 of 2,,105,106
412,4,4:32.0,J. Valančiūnas makes free throw 2 of 2,,106,106
413,4,4:13.0,,D. Bender misses 3-pt jump shot from 24 ft,106,106
414,4,4:11.0,Defensive rebound by J. Valančiūnas,,106,106
415,4,4:01.0,D. Wright misses 2-pt jump shot from 5 ft,,106,106
416,4,3:58.0,,Defensive rebound by D. Bender,106,106
417,4,3:58.0,,Turnover by D. Bender (lost ball; steal by D. Wright),106,106
418,4,3:56.0,M. Conley makes 3-pt jump shot from 25 ft (assist by T. Dorsey),,109,106
419,4,3:36.0,,Turnover by D. Booker (lost ball; steal by D. Wright),109,106
420,4,3:35.0,Personal foul by D. Booker (drawn by D. Wright),,109,106
421,4,3:35.0,D. Wright makes free throw 1 of 2,,110,106
422,4,3:35.0,D. Wright misses free throw 2 of 2,,110,106
423,4,3:35.0,Offensive rebound by J. Valančiūnas,,110,106
424,4,3:35.0,J. Valančiūnas misses 2-pt layup from 1 ft,,110,106
425,4,3:35.0,Offensive rebound by J. Valančiūnas,,110,106
426,4,3:34.0,J. Valančiūnas misses 2-pt layup from 1 ft,,110,106
427,4,3:34.0,,Defensive rebound by D. Bender,110,106
428,4,3:13.0,,Turnover by D. Booker (bad pass; steal by D. Wright),110,106
429,4,3:06.0,D. Wright misses 3-pt jump shot from 23 ft,,110,106
430,4,3:01.0,,Defensive rebound by M. Bridges,110,106
431,4,2:54.0,,M. Bridges misses 2-pt layup from 1 ft (block by J. Valančiūnas),110,106
432,4,2:52.0,Defensive rebound by J. Valančiūnas,,110,106
433,4,2:47.0,Memphis full timeout,,110,106
434,4,2:42.0,M. Conley misses 2-pt jump shot from 21 ft,,110,106
435,4,2:38.0,,Defensive rebound by J. Crawford,110,106
436,4,2:17.0,,J. Jackson misses 3-pt jump shot from 25 ft,110,106
437,4,2:14.0,Defensive rebound by D. Wright,,110,106
438,4,2:03.0,J. Valančiūnas makes 2-pt layup at rim (assist by M. Conley),,112,106
439,4,1:50.0,,Shooting foul by J. Valančiūnas (drawn by J. Jackson),112,106
440,4,1:50.0,,J. Jackson misses free throw 1 of 2,112,106
441,4,1:50.0,,Offensive rebound by Team,112,106
442,4,1:50.0,J. Holiday enters the game for D. Wright,,112,106
443,4,1:50.0,,J. Jackson makes free throw 2 of 2,112,107
444,4,1:40.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by M. Conley),,114,107
445,4,1:27.0,,D. Booker makes 2-pt jump shot from 12 ft,114,109
446,4,1:18.0,J. Valančiūnas misses 2-pt layup from 2 ft,,114,109
447,4,1:17.0,Offensive rebound by J. Valančiūnas,,114,109
448,4,1:17.0,J. Valančiūnas makes 2-pt layup from 1 ft,,116,109
449,4,1:03.0,,D. Bender makes 3-pt jump shot from 23 ft (assist by D. Booker),116,112
450,4,0:42.0,J. Valančiūnas makes 2-pt jump shot from 4 ft (assist by T. Dorsey),,118,112
451,4,0:34.0,,M. Bridges misses 3-pt jump shot from 23 ft,118,112
452,4,0:32.0,Defensive rebound by J. Valančiūnas,,118,112
453,4,0:23.0,Personal foul by M. Bridges (drawn by M. Conley),,118,112
454,4,0:23.0,M. Conley makes free throw 1 of 2,,119,112
455,4,0:23.0,D. Wright enters the game for J. Valančiūnas,,119,112
456,4,0:23.0,M. Conley misses free throw 2 of 2,,119,112
457,4,0:21.0,,Defensive rebound by J. Jackson,119,112
458,4,0:10.0,,J. Jackson makes 3-pt jump shot from 27 ft (assist by D. Booker),119,115
459,4,0:09.0,Personal take foul by D. Booker (drawn by M. Conley),,119,115
460,4,0:09.0,M. Conley makes free throw 1 of 2,,120,115
461,4,0:09.0,M. Conley misses free throw 2 of 2,,120,115
462,4,0:07.0,,Defensive rebound by J. Jackson,120,115
463,4,0:01.0,,Turnover by D. Booker (lost ball; steal by J. Holiday),120,115
