,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
376,4,4:34.0,J. Allen misses free throw 1 of 2,,108,112
377,4,4:34.0,Offensive rebound by Team,,108,112
378,4,4:34.0,,D. Green enters the game for M. Gasol,108,112
379,4,4:34.0,,S. Ibaka enters the game for P. McCaw,108,112
380,4,4:34.0,J. Allen makes free throw 2 of 2,,109,112
381,4,4:16.0,,P. Siakam makes 2-pt jump shot from 10 ft (assist by K. Leonard),109,114
382,4,4:00.0,C. LeVert misses 3-pt jump shot from 25 ft,,109,114
383,4,3:58.0,,Defensive rebound by K. Lowry,109,114
384,4,3:56.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by K. Lowry),109,116
385,4,3:56.0,,Shooting foul by J. Allen (drawn by K. Leonard),109,116
386,4,3:56.0,,K. Leonard makes free throw 1 of 1,109,117
387,4,3:42.0,Shooting foul by D. Green (drawn by D. Russell),,109,117
388,4,3:42.0,D. Russell makes free throw 1 of 3,,110,117
389,4,3:42.0,D. Russell makes free throw 2 of 3,,111,117
390,4,3:42.0,D. Russell makes free throw 3 of 3,,112,117
391,4,3:42.0,,Toronto full timeout,112,117
392,4,3:18.0,,D. Green misses 3-pt jump shot from 24 ft,112,117
393,4,3:18.0,,Offensive rebound by Team,112,117
394,4,3:18.0,Loose ball foul by C. LeVert (drawn by S. Ibaka),,112,117
395,4,3:07.0,,S. Ibaka misses 2-pt hook shot from 9 ft,112,117
396,4,3:03.0,Defensive rebound by A. Crabbe,,112,117
397,4,3:00.0,D. Russell makes 2-pt layup from 2 ft,,114,117
398,4,3:00.0,,Violation by Team (def goaltending),114,117
399,4,2:45.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by K. Leonard),114,120
400,4,2:34.0,D. Russell misses 3-pt jump shot from 26 ft,,114,120
401,4,2:31.0,,Defensive rebound by S. Ibaka,114,120
402,4,2:21.0,,K. Lowry misses 3-pt jump shot from 24 ft,114,120
403,4,2:18.0,,Offensive rebound by S. Ibaka,114,120
404,4,2:17.0,,S. Ibaka misses 2-pt hook shot from 2 ft (block by J. Allen),114,120
405,4,2:16.0,Defensive rebound by D. Russell,,114,120
406,4,2:12.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by J. Harris),,117,120
407,4,1:53.0,,D. Green misses 3-pt jump shot from 24 ft,117,120
408,4,1:49.0,Defensive rebound by A. Crabbe,,117,120
409,4,1:34.0,A. Crabbe makes 3-pt jump shot from 28 ft (assist by D. Russell),,120,120
410,4,1:14.0,,K. Leonard misses 3-pt jump shot from 25 ft,120,120
411,4,1:13.0,Defensive rebound by Team,,120,120
412,4,1:13.0,,Loose ball foul by S. Ibaka (drawn by J. Harris),120,120
413,4,1:13.0,J. Harris makes free throw 1 of 2,,121,120
414,4,1:13.0,J. Harris makes free throw 2 of 2,,122,120
415,4,1:03.0,,K. Leonard makes 2-pt jump shot from 21 ft,122,122
416,4,0:50.0,D. Russell makes 3-pt jump shot from 26 ft (assist by C. LeVert),,125,122
417,4,0:50.0,,Toronto full timeout,125,122
418,4,0:36.0,,D. Green makes 3-pt jump shot from 26 ft (assist by K. Leonard),125,125
419,4,0:23.0,J. Harris misses 2-pt jump shot from 11 ft,,125,125
420,4,0:20.0,,Defensive rebound by K. Lowry,125,125
421,4,0:04.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by K. Lowry),125,127
422,4,0:04.0,Brooklyn full timeout,,125,127
423,4,0:04.0,,P. McCaw enters the game for S. Ibaka,125,127
424,4,0:01.0,D. Russell misses 3-pt jump shot from 26 ft,,125,127
425,4,0:01.0,,Defensive rebound by K. Lowry,125,127
