,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,BOSTON_ACTION,MEMPHIS_SCORE,BOSTON_SCORE
384,4,6:39.0,Shooting foul by A. Baynes (drawn by J. Jackson),,101,103
385,4,6:39.0,M. Conley enters the game for S. Mack,,101,103
386,4,6:39.0,,A. Horford enters the game for A. Baynes,101,103
387,4,6:39.0,,M. Smart enters the game for G. Hayward,101,103
388,4,6:39.0,J. Jackson misses free throw 1 of 1,,101,103
389,4,6:39.0,,Defensive rebound by J. Brown,101,103
390,4,6:22.0,,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),101,106
391,4,6:04.0,J. Holiday misses 3-pt jump shot from 25 ft,,101,106
392,4,6:03.0,,Defensive rebound by J. Brown,101,106
393,4,5:43.0,,J. Brown misses 2-pt jump shot from 12 ft,101,106
394,4,5:42.0,Defensive rebound by J. Holiday,,101,106
395,4,5:21.0,J. Jackson misses 2-pt hook shot from 5 ft (block by J. Brown),,101,106
396,4,5:20.0,,Defensive rebound by M. Morris,101,106
397,4,5:16.0,,Turnover by M. Smart (bad pass),101,106
398,4,4:53.0,M. Conley makes 2-pt jump shot from 6 ft (assist by M. Gasol),,103,106
399,4,4:53.0,Shooting foul by A. Horford (drawn by M. Conley),,103,106
400,4,4:53.0,,J. Tatum enters the game for J. Brown,103,106
401,4,4:53.0,M. Conley makes free throw 1 of 1,,104,106
402,4,4:48.0,,Boston full timeout,104,106
403,4,4:33.0,,K. Irving makes 2-pt jump shot from 13 ft,104,108
404,4,4:13.0,J. Jackson misses 2-pt layup from 4 ft (block by K. Irving),,104,108
405,4,4:12.0,Offensive rebound by Team,,104,108
406,4,4:12.0,,A. Baynes enters the game for M. Morris,104,108
407,4,4:02.0,M. Conley misses 3-pt jump shot from 25 ft,,104,108
408,4,4:01.0,,Defensive rebound by A. Horford,104,108
409,4,3:43.0,,K. Irving makes 2-pt jump shot from 7 ft,104,110
410,4,3:30.0,J. Holiday makes 2-pt dunk from 2 ft (assist by J. Jackson),,106,110
411,4,3:13.0,,Shooting foul by M. Conley (drawn by K. Irving),106,110
412,4,3:13.0,,K. Irving misses free throw 1 of 2,106,110
413,4,3:13.0,,Offensive rebound by Team,106,110
414,4,3:13.0,,K. Irving makes free throw 2 of 2,106,111
415,4,2:52.0,J. Jackson makes 2-pt hook shot from 8 ft,,108,111
416,4,2:36.0,,M. Smart makes 2-pt jump shot from 15 ft (assist by K. Irving),108,113
417,4,2:22.0,M. Conley misses 3-pt jump shot from 25 ft,,108,113
418,4,2:20.0,,Defensive rebound by K. Irving,108,113
419,4,1:58.0,,A. Horford makes 2-pt hook shot from 11 ft (assist by J. Tatum),108,115
420,4,1:58.0,Memphis full timeout,,108,115
421,4,1:39.0,J. Jackson makes 2-pt dunk from 3 ft (assist by M. Conley),,110,115
422,4,1:22.0,,K. Irving makes 3-pt jump shot from 27 ft,110,118
423,4,1:22.0,,G. Hayward enters the game for J. Tatum,110,118
424,4,1:11.0,G. Temple misses 3-pt jump shot from 26 ft,,110,118
425,4,1:09.0,,Defensive rebound by A. Horford,110,118
426,4,0:55.0,,Turnover by K. Irving (bad pass; steal by J. Holiday),110,118
427,4,0:46.0,G. Temple misses 3-pt jump shot from 23 ft,,110,118
428,4,0:44.0,,Defensive rebound by M. Smart,110,118
429,4,0:37.0,,Personal take foul by J. Holiday (drawn by A. Horford),110,118
430,4,0:37.0,,T. Rozier enters the game for M. Smart,110,118
431,4,0:32.0,,Boston full timeout,110,118
432,4,0:32.0,J. Green enters the game for M. Conley,,110,118
433,4,0:32.0,,M. Smart enters the game for A. Baynes,110,118
434,4,0:32.0,,J. Tatum enters the game for T. Rozier,110,118
435,4,0:30.0,,Personal foul by J. Jackson (drawn by G. Hayward),110,118
436,4,0:30.0,,G. Hayward makes free throw 1 of 2,110,119
437,4,0:30.0,,T. Rozier enters the game for K. Irving,110,119
438,4,0:30.0,,G. Hayward makes free throw 2 of 2,110,120
439,4,0:30.0,Memphis full timeout,,110,120
440,4,0:30.0,M. Conley enters the game for J. Green,,110,120
441,4,0:26.0,M. Conley misses 3-pt jump shot from 25 ft,,110,120
442,4,0:24.0,,Defensive rebound by G. Hayward,110,120
443,4,0:23.0,,Personal take foul by M. Gasol (drawn by G. Hayward),110,120
444,4,0:23.0,,G. Hayward misses free throw 1 of 2,110,120
445,4,0:23.0,,Offensive rebound by Team,110,120
446,4,0:23.0,,G. Yabusele enters the game for A. Horford,110,120
447,4,0:23.0,,G. Hayward makes free throw 2 of 2,110,121
448,4,0:18.0,J. Jackson makes 3-pt jump shot from 30 ft (assist by M. Gasol),,113,121
449,4,0:12.0,,Personal take foul by M. Conley (drawn by G. Hayward),113,121
450,4,0:12.0,,G. Hayward makes free throw 1 of 2,113,122
451,4,0:12.0,,G. Hayward misses free throw 2 of 2,113,122
452,4,0:12.0,Defensive rebound by M. Gasol,,113,122
453,4,0:06.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by M. Gasol),,116,122
