,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DETROIT_ACTION,OKLAHOMA CITY_SCORE,DETROIT_SCORE
388,4,6:00.0,Defensive rebound by P. Patterson,,101,68
389,4,5:50.0,D. Schröder misses 2-pt jump shot from 11 ft,,101,68
390,4,5:49.0,,Defensive rebound by B. Brown,101,68
391,4,5:49.0,,Personal foul by N. Noel (drawn by B. Brown),101,68
392,4,5:49.0,Á. Abrines enters the game for T. Ferguson,,101,68
393,4,5:49.0,D. Burton enters the game for D. Schröder,,101,68
394,4,5:49.0,,L. Kennard enters the game for I. Smith,101,68
395,4,5:30.0,,J. Calderón misses 2-pt jump shot from 19 ft,101,68
396,4,5:26.0,Defensive rebound by R. Felton,,101,68
397,4,5:18.0,N. Noel makes 2-pt jump shot from 17 ft (assist by P. Patterson),,103,68
398,4,5:18.0,A. Nader enters the game for P. Patterson,,103,68
399,4,5:02.0,,J. Leuer makes 2-pt layup from 4 ft (assist by J. Calderón),103,70
400,4,5:02.0,,Shooting foul by A. Nader (drawn by J. Leuer),103,70
401,4,5:02.0,,J. Leuer makes free throw 1 of 1,103,71
402,4,4:55.0,R. Felton makes 3-pt jump shot from 24 ft (assist by Á. Abrines),,106,71
403,4,4:40.0,,L. Kennard misses 3-pt jump shot from 23 ft,106,71
404,4,4:38.0,Defensive rebound by N. Noel,,106,71
405,4,4:26.0,R. Felton misses 3-pt jump shot from 23 ft,,106,71
406,4,4:23.0,,Defensive rebound by J. Leuer,106,71
407,4,4:18.0,,G. Robinson misses 2-pt layup from 3 ft (block by N. Noel),106,71
408,4,4:18.0,Defensive rebound by A. Nader,,106,71
409,4,4:12.0,Turnover by A. Nader (lost ball; steal by B. Brown),,106,71
410,4,4:06.0,,J. Leuer makes 2-pt layup from 1 ft (assist by J. Calderón),106,73
411,4,3:48.0,Offensive foul by D. Burton (drawn by J. Leuer),,106,73
412,4,3:48.0,Turnover by D. Burton (offensive foul),,106,73
413,4,3:37.0,,J. Leuer misses 2-pt jump shot from 19 ft,106,73
414,4,3:33.0,Defensive rebound by R. Felton,,106,73
415,4,3:28.0,Shooting foul by L. Kennard (drawn by D. Burton),,106,73
416,4,3:28.0,D. Burton makes free throw 1 of 2,,107,73
417,4,3:28.0,D. Burton makes free throw 2 of 2,,108,73
418,4,3:19.0,,J. Calderón misses 3-pt jump shot from 25 ft,108,73
419,4,3:15.0,,Offensive rebound by G. Robinson,108,73
420,4,3:14.0,,L. Kennard misses 3-pt jump shot from 27 ft,108,73
421,4,3:10.0,Defensive rebound by R. Felton,,108,73
422,4,3:02.0,R. Felton misses 2-pt layup from 3 ft,,108,73
423,4,3:01.0,Offensive rebound by N. Noel,,108,73
424,4,2:59.0,N. Noel misses 2-pt hook shot from 5 ft,,108,73
425,4,2:57.0,,Defensive rebound by G. Robinson,108,73
426,4,2:49.0,,Shooting foul by N. Noel (drawn by J. Leuer),108,73
427,4,2:49.0,,J. Leuer makes free throw 1 of 2,108,74
428,4,2:49.0,,J. Leuer makes free throw 2 of 2,108,75
429,4,2:37.0,Turnover by Á. Abrines (lost ball; steal by L. Kennard),,108,75
430,4,2:25.0,,G. Robinson misses 2-pt jump shot from 10 ft,108,75
431,4,2:24.0,,Offensive rebound by J. Leuer,108,75
432,4,2:22.0,,Shooting foul by N. Noel (drawn by B. Brown),108,75
433,4,2:22.0,,B. Brown makes free throw 1 of 2,108,76
434,4,2:22.0,,B. Brown makes free throw 2 of 2,108,77
435,4,2:02.0,R. Felton makes 2-pt jump shot from 23 ft,,110,77
436,4,1:49.0,,L. Kennard misses 2-pt layup from 5 ft (block by R. Felton),110,77
437,4,1:49.0,,Offensive rebound by Team,110,77
438,4,1:43.0,,G. Robinson misses 2-pt jump shot from 20 ft,110,77
439,4,1:41.0,,Offensive rebound by Team,110,77
440,4,1:35.0,,J. Leuer makes 2-pt layup from 5 ft,110,79
441,4,1:20.0,Turnover by A. Nader (bad pass; steal by B. Brown),,110,79
442,4,1:13.0,,G. Robinson makes 2-pt dunk from 1 ft (assist by J. Calderón),110,81
443,4,0:58.0,D. Burton misses 2-pt jump shot from 5 ft,,110,81
444,4,0:57.0,,Defensive rebound by B. Brown,110,81
445,4,0:53.0,,Personal foul by Á. Abrines (drawn by B. Brown),110,81
446,4,0:53.0,,B. Brown makes free throw 1 of 2,110,82
447,4,0:53.0,,B. Brown makes free throw 2 of 2,110,83
448,4,0:43.0,R. Felton misses 2-pt jump shot from 18 ft,,110,83
449,4,0:41.0,,Defensive rebound by J. Leuer,110,83
450,4,0:34.0,,G. Robinson misses 2-pt layup from 1 ft,110,83
451,4,0:32.0,Defensive rebound by A. Nader,,110,83
452,4,0:26.0,Turnover by A. Nader (bad pass; steal by B. Brown),,110,83
453,4,0:09.0,,Turnover by J. Calderón (bad pass; steal by R. Felton),110,83
