,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
386,4,8:45.0,N. Jokić enters the game for T. Craig,,73,86
387,4,8:45.0,J. Murray enters the game for J. Hernangómez,,73,86
388,4,8:45.0,,D. Melton enters the game for E. Okobo,73,86
389,4,8:22.0,,D. Melton misses 2-pt jump shot from 5 ft,73,86
390,4,8:22.0,Defensive rebound by Team,,73,86
391,4,8:22.0,,Loose ball foul by D. Ayton (drawn by M. Plumlee),73,86
392,4,8:13.0,J. Murray misses 3-pt jump shot from 26 ft,,73,86
393,4,8:13.0,Offensive rebound by M. Plumlee,,73,86
394,4,8:08.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,76,86
395,4,8:08.0,Loose ball foul by M. Plumlee (drawn by T. Warren),,76,86
396,4,8:08.0,,M. Bridges enters the game for T. Daniels,76,86
397,4,7:55.0,,Shooting foul by M. Plumlee (drawn by D. Ayton),76,86
398,4,7:55.0,,D. Ayton makes free throw 1 of 2,76,87
399,4,7:55.0,,D. Ayton makes free throw 2 of 2,76,88
400,4,7:38.0,M. Beasley misses 2-pt jump shot from 9 ft,,76,88
401,4,7:36.0,Offensive rebound by M. Plumlee,,76,88
402,4,7:36.0,M. Plumlee misses 2-pt layup from 1 ft,,76,88
403,4,7:36.0,Offensive rebound by Team,,76,88
404,4,7:29.0,J. Murray misses 2-pt jump shot from 6 ft,,76,88
405,4,7:27.0,,Defensive rebound by D. Melton,76,88
406,4,7:13.0,,T. Warren makes 3-pt jump shot from 25 ft (assist by D. Melton),76,91
407,4,7:10.0,Denver full timeout,,76,91
408,4,7:10.0,P. Millsap enters the game for M. Plumlee,,76,91
409,4,6:57.0,Turnover by J. Murray (lost ball; steal by D. Melton),,76,91
410,4,6:32.0,,T. Warren misses 2-pt jump shot from 6 ft,76,91
411,4,6:31.0,Defensive rebound by N. Jokić,,76,91
412,4,6:18.0,Shooting foul by J. Jackson (drawn by P. Millsap),,76,91
413,4,6:18.0,P. Millsap misses free throw 1 of 2,,76,91
414,4,6:18.0,Offensive rebound by Team,,76,91
415,4,6:18.0,P. Millsap makes free throw 2 of 2,,77,91
416,4,6:00.0,,M. Bridges misses 2-pt layup from 7 ft,77,91
417,4,5:57.0,,Offensive rebound by D. Ayton,77,91
418,4,5:54.0,,T. Warren misses 3-pt jump shot from 26 ft,77,91
419,4,5:54.0,Defensive rebound by M. Beasley,,77,91
420,4,5:43.0,N. Jokić makes 2-pt hook shot from 6 ft,,79,91
421,4,5:43.0,Shooting foul by J. Jackson (drawn by N. Jokić),,79,91
422,4,5:43.0,,R. Holmes enters the game for D. Ayton,79,91
423,4,5:43.0,,K. Oubre enters the game for M. Bridges,79,91
424,4,5:43.0,N. Jokić makes free throw 1 of 1,,80,91
425,4,5:32.0,,D. Melton misses 2-pt jump shot from 18 ft,80,91
426,4,5:28.0,Defensive rebound by N. Jokić,,80,91
427,4,5:20.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by J. Murray),,83,91
428,4,5:19.0,,Phoenix full timeout,83,91
429,4,5:00.0,,K. Oubre makes 2-pt layup from 3 ft (assist by R. Holmes),83,93
430,4,4:44.0,N. Jokić misses 2-pt layup from 2 ft (block by D. Melton),,83,93
431,4,4:42.0,,Defensive rebound by R. Holmes,83,93
432,4,4:33.0,,J. Jackson misses 3-pt jump shot from 24 ft,83,93
433,4,4:29.0,Defensive rebound by M. Morris,,83,93
434,4,4:24.0,J. Murray makes 3-pt jump shot from 25 ft (assist by M. Morris),,86,93
435,4,3:59.0,,T. Warren misses 2-pt jump shot from 8 ft,86,93
436,4,3:57.0,Defensive rebound by P. Millsap,,86,93
437,4,3:52.0,J. Murray misses 2-pt layup from 1 ft,,86,93
438,4,3:50.0,Offensive rebound by J. Murray,,86,93
439,4,3:48.0,M. Beasley misses 3-pt jump shot from 25 ft,,86,93
440,4,3:44.0,,Defensive rebound by J. Jackson,86,93
441,4,3:27.0,,R. Holmes makes 2-pt jump shot from 12 ft (assist by D. Melton),86,95
442,4,3:14.0,Turnover by J. Murray (lost ball; steal by K. Oubre),,86,95
443,4,3:11.0,,Shooting foul by M. Beasley (drawn by D. Melton),86,95
444,4,3:11.0,,D. Melton makes free throw 1 of 2,86,96
445,4,3:11.0,,D. Melton makes free throw 2 of 2,86,97
446,4,2:52.0,N. Jokić makes 2-pt hook shot from 4 ft,,88,97
447,4,2:34.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Melton),88,99
448,4,2:19.0,M. Morris makes 2-pt jump shot from 17 ft,,90,99
449,4,1:57.0,,J. Jackson misses 2-pt dunk from 1 ft,90,99
450,4,1:55.0,Defensive rebound by J. Murray,,90,99
451,4,1:52.0,M. Morris misses 3-pt jump shot from 25 ft,,90,99
452,4,1:50.0,,Defensive rebound by R. Holmes,90,99
453,4,1:43.0,,Phoenix full timeout,90,99
454,4,1:43.0,,D. Ayton enters the game for R. Holmes,90,99
455,4,1:29.0,,D. Ayton makes 2-pt layup from 1 ft (assist by D. Melton),90,101
456,4,1:29.0,Violation by Team (def goaltending),,90,101
457,4,1:21.0,N. Jokić misses 3-pt jump shot from 26 ft,,90,101
458,4,1:16.0,,Defensive rebound by T. Warren,90,101
459,4,0:55.0,,K. Oubre misses 2-pt layup from 1 ft,90,101
460,4,0:54.0,Defensive rebound by P. Millsap,,90,101
461,4,0:51.0,M. Morris makes 2-pt layup at rim,,92,101
462,4,0:51.0,Shooting foul by D. Melton (drawn by M. Morris),,92,101
463,4,0:51.0,T. Craig enters the game for N. Jokić,,92,101
464,4,0:51.0,M. Plumlee enters the game for J. Murray,,92,101
465,4,0:51.0,M. Morris makes free throw 1 of 1,,93,101
466,4,0:40.0,,Personal take foul by T. Craig (drawn by K. Oubre),93,101
467,4,0:40.0,,K. Oubre misses free throw 1 of 2,93,101
468,4,0:40.0,,Offensive rebound by Team,93,101
469,4,0:40.0,,K. Oubre makes free throw 2 of 2,93,102
470,4,0:40.0,Denver full timeout,,93,102
471,4,0:40.0,N. Jokić enters the game for T. Craig,,93,102
472,4,0:40.0,J. Murray enters the game for M. Plumlee,,93,102
473,4,0:38.0,M. Beasley misses 3-pt jump shot from 23 ft,,93,102
474,4,0:35.0,,Defensive rebound by J. Jackson,93,102
475,4,0:11.0,,J. Jackson misses 3-pt jump shot from 25 ft,93,102
476,4,0:09.0,Defensive rebound by Team,,93,102
